token,ent,sent
Daniel,ENTITY,0
Bernoulli,ENTITY,0
Daniel,ENTITY,0
Bernoulli,ENTITY,0
FRS,ENTITY,0
(,0,0
German,0,0
pronunciation,0,0
:,0,0
[,0,0
bɛʁˈnʊli,0,0
],0,0
;,0,0
8,0,0
February,0,0
1700,0,0
–,0,0
17,0,0
March,0,0
1782,0,0
),0,0
was,0,0
a,ENTITY,0
Swiss,ENTITY,0
mathematician,ENTITY,0
and,ENTITY,0
physicist,ENTITY,0
and,0,0
was,0,0
one,ENTITY,0
of,ENTITY,0
the,0,0
many,ENTITY,0
prominent,ENTITY,0
mathematicians,ENTITY,0
in,ENTITY,0
the,0,0
Bernoulli,ENTITY,0
family,ENTITY,0
.,0,0
He,ENTITY,1
is,0,1
particularly,0,1
remembered,0,1
for,0,1
his,ENTITY,1
applications,0,1
of,0,1
mathematics,0,1
to,0,1
mechanics,0,1
",",0,1
especially,0,1
fluid,0,1
mechanics,0,1
",",0,1
and,0,1
for,0,1
his,ENTITY,1
pioneering,0,1
work,0,1
in,0,1
probability,0,1
and,0,1
statistics,0,1
.,0,1
His,ENTITY,2
name,0,2
is,0,2
commemorated,0,2
in,0,2
the,0,2
Bernoulli,ENTITY,2
's,ENTITY,2
principle,0,2
",",0,2
a,0,2
particular,0,2
example,0,2
of,0,2
the,0,2
conservation,0,2
of,0,2
energy,0,2
",",0,2
which,0,2
describes,0,2
the,0,2
mathematics,0,2
of,0,2
the,0,2
mechanism,0,2
underlying,0,2
the,0,2
operation,0,2
of,0,2
two,0,2
important,0,2
technologies,0,2
of,0,2
the,0,2
20th,0,2
century,0,2
:,0,2
the,0,2
carburetor,0,2
and,0,2
the,0,2
airplane,0,2
wing,0,2
.,0,2
Daniel,ENTITY,3
Bernoulli,ENTITY,3
Early,0,3
life,0,3
Frontpage,0,3
of,0,3
Hydrodynamica,0,3
(,0,3
1738,0,3
),0,3
Daniel,ENTITY,3
Bernoulli,ENTITY,3
was,0,3
born,0,3
in,0,3
Groningen,0,3
",",0,3
in,0,3
the,0,3
Netherlands,0,3
",",0,3
into,0,3
a,0,3
family,0,3
of,0,3
distinguished,0,3
mathematicians,0,3
.,0,3
The,0,4
Bernoulli,0,4
family,0,4
came,0,4
originally,0,4
from,0,4
Antwerp,0,4
",",0,4
at,0,4
that,0,4
time,0,4
in,0,4
the,0,4
Spanish,0,4
Netherlands,0,4
",",0,4
but,0,4
emigrated,0,4
to,0,4
escape,0,4
the,0,4
Spanish,0,4
persecution,0,4
of,0,4
the,0,4
Huguenots,0,4
.,0,4
After,0,5
a,0,5
brief,0,5
period,0,5
in,0,5
Frankfurt,0,5
the,0,5
family,0,5
moved,0,5
to,0,5
Basel,0,5
",",0,5
in,0,5
Switzerland,0,5
.,0,5
Daniel,ENTITY,6
was,0,6
a,ENTITY,6
son,ENTITY,6
of,ENTITY,6
Johann,0,6
Bernoulli,0,6
(,ENTITY,6
one,0,6
of,ENTITY,6
the,ENTITY,6
"""",ENTITY,6
early,ENTITY,6
developers,ENTITY,6
"""",ENTITY,6
of,ENTITY,6
calculus,0,6
),ENTITY,6
and,0,6
a,ENTITY,6
nephew,ENTITY,6
of,ENTITY,6
