token,ent,sent
Interview,0,0
with,0,0
US,ENTITY,0
political,ENTITY,0
activist,ENTITY,0
and,ENTITY,0
philosopher,ENTITY,0
Noam,ENTITY,0
Chomsky,ENTITY,0
Saturday,0,0
",",0,0
April,0,0
4,0,0
",",0,0
2009,0,0
Political,ENTITY,0
activist,ENTITY,0
and,ENTITY,0
philosopher,ENTITY,0
Noam,ENTITY,0
Chomsky,ENTITY,0
Noam,ENTITY,0
Chomsky,ENTITY,0
is,0,0
a,ENTITY,0
professor,ENTITY,0
emeritus,ENTITY,0
at,ENTITY,0
Massachusetts,0,0
Institute,ENTITY,0
of,ENTITY,0
Technology,0,0
in,ENTITY,0
Linguistics,0,0
and,ENTITY,0
Philosophy,ENTITY,0
.,0,0
At,0,1
the,0,1
age,0,1
of,0,1
40,0,1
he,ENTITY,1
was,0,1
credited,0,1
with,0,1
revolutionizing,0,1
the,0,1
field,0,1
of,0,1
modern,0,1
linguistics,0,1
.,0,1
He,ENTITY,2
was,0,2
one,ENTITY,2
of,ENTITY,2
the,0,2
first,ENTITY,2
opponents,ENTITY,2
of,ENTITY,2
the,0,2
Vietnam,0,2
War,ENTITY,2
",",0,2
and,0,2
is,0,2
a,ENTITY,2
self,ENTITY,2
-,ENTITY,2
described,ENTITY,2
Libertarian,ENTITY,2
Socialist,ENTITY,2
.,0,2
At,0,3
age,0,3
80,0,3
he,ENTITY,3
continues,0,3
to,0,3
write,0,3
books,0,3
;,0,3
his,ENTITY,3
latest,0,3
book,0,3
",",0,3
Hegemony,0,3
or,0,3
Survival,0,3
",",0,3
was,0,3
a,0,3
bestseller,0,3
in,0,3
non-fiction,0,3
.,0,3
According,0,4
to,0,4
the,0,4
Arts,0,4
and,0,4
Humanities,0,4
Citation,0,4
Index,0,4
Professor,ENTITY,4
Chomsky,ENTITY,4
is,0,4
the,ENTITY,4
eighth,ENTITY,4
most,ENTITY,4
cited,ENTITY,4
scholar,ENTITY,4
of,ENTITY,4
all,0,4
time,ENTITY,4
.,0,4
On,0,5
March,0,5
13,0,5
",",0,5
Professor,ENTITY,5
Chomsky,ENTITY,5
