token,ent,sent
So,0,0
Erasmus,0,0
laid,0,0
the,0,0
the,0,0
—,0,0
laid,0,0
the,0,0
egg,0,0
",",0,0
which,0,0
Luther,0,0
hatched,0,0
.,0,0
And,0,1
um,0,1
",",0,1
when,0,1
you,ENTITY,1
come,0,1
then,0,1
",",0,1
to,0,1
",",0,1
uh,0,1
",",0,1
however,0,1
this,0,1
debate,0,1
.,0,1
This,0,2
freedom,0,2
of,0,2
the,0,2
will,0,2
.,0,2
Um,0,3
",",0,3
I,0,3
think,0,3
uh,0,3
",",0,3
let,0,3
me,0,3
read,0,3
you,ENTITY,3
a,0,3
page,0,3
from,0,3
Brendler,0,3
.,0,3
Because,0,4
it,0,4
sets,0,4
the,0,4
sa-,0,4
stage,0,4
very,0,4
nicely,0,4
.,0,4
This,0,5
is,0,5
in,0,5
the,0,5
Luther,0,5
book,0,5
some,0,5
of,0,5
you,ENTITY,5
are,0,5
reading,0,5
",",0,5
and,0,5
um,0,5
",",0,5
if,0,5
you,ENTITY,5
",",0,5
this,0,5
evening,0,5
when,0,5
you,ENTITY,5
go,0,5
home,0,5
",",0,5
if,0,5
you,ENTITY,5
wan,0,5
na,0,5
meditate,0,5
it,0,5
on,0,5
more,0,5
",",0,5
on,0,5
–,0,5
on,0,5
it,0,5
more,0,5
",",0,5
it,0,5
's,0,5
on,0,5
page,0,5
three,0,5
eleven,0,5
.,0,5
It,0,6
's,0,6
on,0,6
page,0,6
three,0,6
eleven,0,6
.,0,6
But,0,7
",",0,7
let,0,7
me,0,7
just,0,7
read,0,7
you,ENTITY,7
the,0,7
–,0,7
",",0,7
cause,0,7
this,0,7
gives,0,7
us,0,7
the,0,7
setting,0,7
very,0,7
nicely,0,7
",",0,7
and,0,7
then,0,7
we,0,7
can,0,7
uh,0,7
",",0,7
Erasmus,0,7
entitled,0,7
his,0,7
anti-Luther,0,7
pamphlet,0,7
",",0,7
Diatribe,0,7
Concerning,0,7
Free,0,7
Will,0,7
.,0,7
Once,0,8
again,0,8
",",0,8
the,0,8
first,0,8
and,0,8
fundamental,0,8
questions,0,8
",",0,8
disputed,0,8
in,0,8
fifteen,0,8
sixteen,0,8
",",0,8
and,0,8
fifteen,0,8
seventeen,0,8
",",0,8
and,0,8
again,0,8
in,0,8
Heidelberg,0,8
",",0,8
in,0,8
April,0,8
of,0,8
fifteen,0,8
eighteen,0,8
",",0,8
with,0,8
which,0,8
Luther,0,8
had,0,8
opened,0,8
the,0,8
assault,0,8
on,0,8
scholastic,0,8
theology,0,8
",",0,8
were,0,8
debated,0,8
.,0,8
Luther,0,9
was,0,9
glad,0,9
to,0,9
take,0,9
up,0,9
the,0,9
theme,0,9
of,0,9
this,0,9
debate,0,9
.,0,9
And,0,10
this,0,10
is,0,10
what,0,10
Luther,0,10
writes,0,10
to,0,10
Erasmus,0,10
.,0,10
You,0,11
alone,0,11
",",0,11
among,0,11
all,0,11
the,0,11
others,0,11
",",0,11
have,0,11
recognized,0,11
the,0,11
key,0,11
question,0,11
.,0,11
And,0,12
you,0,12
do,0,12
not,0,12
bore,0,12
me,0,12
",",0,12
with,0,12
the,0,12
Papacy,0,12
",",0,12
purgatory,0,12
",",0,12
indulgences,0,12
",",0,12
and,0,12
similar,0,12
