token,ent,sent
The,0,0
Beast,0,0
I,ENTITY,0
was,0,0
thirteen,0,0
.,0,0
It,0,1
was,0,1
spring,0,1
",",0,1
the,0,1
barren,0,1
time,0,1
in,0,1
March,0,1
when,0,1
you,0,1
can,0,1
not,0,1
be,0,1
sure,0,1
if,0,1
it,0,1
is,0,1
really,0,1
warmer,0,1
",",0,1
but,0,1
you,0,1
are,0,1
so,0,1
desperate,0,1
for,0,1
change,0,1
that,0,1
you,0,1
tell,0,1
yourself,0,1
the,0,1
mud,0,1
at,0,1
the,0,1
edge,0,1
of,0,1
the,0,1
sidewalk,0,1
is,0,1
different,0,1
from,0,1
winter,0,1
mud,0,1
and,0,1
you,0,1
are,0,1
sure,0,1
that,0,1
the,0,1
smell,0,1
of,0,1
wet,0,1
soil,0,1
has,0,1
suddenly,0,1
a,0,1
bit,0,1
of,0,1
the,0,1
scent,0,1
of,0,1
summer,0,1
rains,0,1
",",0,1
of,0,1
grass,0,1
and,0,1
drowned,0,1
earthworms,0,1
.,0,1
And,0,2
it,0,2
has,0,2
",",0,2
because,0,2
it,0,2
is,0,2
spring,0,2
and,0,2
inside,0,2
the,0,2
ground,0,2
something,0,2
is,0,2
stirring,0,2
.,0,2
I,ENTITY,3
was,0,3
wearing,0,3
a,0,3
yellow,0,3
linen,0,3
dress,0,3
which,0,3
my,ENTITY,3
mother,0,3
had,0,3
picked,0,3
out,0,3
and,0,3
which,0,3
I,ENTITY,3
therefore,0,3
disliked,0,3
although,0,3
I,ENTITY,3
knew,0,3
it,0,3
flattered,0,3
me,ENTITY,3
.,0,3
My,ENTITY,4
shoes,0,4
were,0,4
white,0,4
and,0,4
I,ENTITY,4
was,0,4
concentrating,0,4
on,0,4
keeping,0,4
them,0,4
out,0,4
of,0,4
the,0,4
mud,0,4
.,0,4
My,ENTITY,5
father,0,5
and,0,5
I,ENTITY,5
were,0,5
going,0,5
to,0,5
mass,0,5
—,0,5
my,ENTITY,5
mother,0,5
did,0,5
not,0,5
go,0,5
;,0,5
she,0,5
was,0,5
Protestant,0,5
.,0,5
My,ENTITY,6
father,0,6
put,0,6
his,0,6
hand,0,6
on,0,6
top,0,6
of,0,6
my,ENTITY,6
hair,0,6
",",0,6
his,0,6
palm,0,6
on,0,6
my,ENTITY,6
head,0,6
",",0,6
and,0,6
I,ENTITY,6
could,0,6
feel,0,6
the,0,6
bone,0,6
of,0,6
my,ENTITY,6
skull,0,6
and,0,6
my,ENTITY,6
skin,0,6
and,0,6
his,0,6
hot,0,6
palm,0,6
",",0,6
so,0,6
dry,0,6
and,0,6
strong,0,6
.,0,6
When,0,7
I,ENTITY,7
was,0,7
a,ENTITY,7
little,ENTITY,7
girl,ENTITY,7
",",0,7
he,0,7
did,0,7
that,0,7
often,0,7
",",0,7
and,0,7
called,0,7
me,ENTITY,7
Muscles,ENTITY,7
.,0,7
He,0,8
had,0,8
not,0,8
called,0,8
me,ENTITY,8
Muscles,ENTITY,8
or,0,8
put,0,8
his,0,8
hand,0,8
on,0,8
my,ENTITY,8
head,0,8
for,0,8
a,0,8
long,0,8
time,0,8
.,0,8
I,ENTITY,9
could,0,9
not,0,9
help,0,9
arching,0,9
my,ENTITY,9
back,0,9
a,0,9
little,0,9
",",0,9
I,ENTITY,9
wanted,0,9
to,0,9
push,0,9
against,0,9
his,0,9
hand,0,9
like,0,9
a,0,9
cat,0,9
but,0,9
the,0,9
instinct,0,9
that,0,9
comes,0,9
with,0,9
being,0,9
thirteen,0,9
",",0,9
the,0,9
half,0,9
-,0,9
understood,0,9
caution,0,9
that,0,9
makes,0,9
a,0,9
girl,0,9
