token,ent,sent
Greek,0,0
court,0,0
rules,0,0
worship,0,0
of,0,0
ancient,0,0
Greek,0,0
deities,0,0
is,0,0
legal,0,0
Monday,0,0
",",0,0
March,0,0
27,0,0
",",0,0
2006,0,0
Greek,0,0
court,0,0
has,0,0
ruled,0,0
that,0,0
worshippers,0,0
of,0,0
the,0,0
ancient,0,0
Greek,0,0
religion,0,0
may,0,0
now,0,0
formally,0,0
associate,0,0
and,0,0
worship,0,0
at,0,0
archeological,0,0
sites,0,0
.,0,0
Prior,0,1
to,0,1
the,0,1
ruling,0,1
",",0,1
the,0,1
religion,0,1
was,0,1
banned,0,1
from,0,1
conducting,0,1
public,0,1
worship,0,1
at,0,1
archeological,0,1
sites,0,1
by,0,1
the,0,1
Greek,0,1
Ministry,0,1
of,0,1
Culture,0,1
.,0,1
Due,0,2
to,0,2
that,0,2
",",0,2
the,0,2
religion,0,2
was,0,2
relatively,0,2
secretive,0,2
.,0,2
The,0,3
Greek,0,3
Orthodox,0,3
Church,0,3
",",0,3
a,0,3
Christian,0,3
denomination,0,3
",",0,3
is,0,3
extremely,0,3
critical,0,3
of,0,3
worshippers,0,3
of,0,3
the,0,3
ancient,0,3
deities,0,3
.,0,3
Today,0,4
",",0,4
about,0,4
"100,000",0,4
Greeks,0,4
worship,0,4
the,0,4
ancient,0,4
gods,0,4
",",0,4
such,0,4
as,0,4
Zeus,0,4
",",0,4
Hera,0,4
",",0,4
Poseidon,0,4
",",0,4
Aphrodite,0,4
",",0,4
and,0,4
Athena,0,4
.,0,4
The,0,5
Greek,0,5
Orthodox,0,5
Church,0,5
estimates,0,5
that,0,5
number,0,5
is,0,5
closer,0,5
to,0,5
"40,000",0,5
.,0,5
Many,0,6
neo,0,6
-,0,6
pagan,0,6
religions,0,6
",",0,6
such,0,6
as,0,6
Wicca,0,6
",",0,6
use,0,6
aspects,0,6
of,0,6
ancient,0,6
Greek,0,6
religions,0,6
in,0,6
their,0,6
practice,0,6
;,0,6
Hellenic,0,6
polytheism,0,6
instead,0,6
focuses,0,6
exclusively,0,6
on,0,6
the,0,6
ancient,0,6
religions,0,6
",",0,6
as,0,6
far,0,6
as,0,6
the,0,6
fragmentary,0,6
nature,0,6
of,0,6
the,0,6
surviving,0,6
source,0,6
material,0,6
allows,0,6
.,0,6
