token,ent,sent
At,0,0
least,0,0
107,ENTITY,0
killed,0,0
in,0,0
Mecca,0,0
crane,0,0
collapse,0,0
Saturday,0,0
",",0,0
September,0,0
12,0,0
",",0,0
2015,0,0
pilgrims,0,0
at,0,0
Mecca,0,0
's,0,0
Grand,0,0
Mosque,0,0
in,0,0
2008,0,0
.,0,0
A,0,1
storm,0,1
yesterday,0,1
caused,0,1
a,0,1
crane,0,1
to,0,1
fall,0,1
into,0,1
Mecca,0,1
's,0,1
Grand,0,1
Mosque,0,1
",",0,1
killing,0,1
107,ENTITY,1
or,0,1
more,0,1
and,0,1
wounding,0,1
238,0,1
",",0,1
according,0,1
to,0,1
Saudi,0,1
Arabia,0,1
's,0,1
Civil,0,1
Defense,0,1
Authority,0,1
.,0,1
Civil,0,2
Defense,0,2
Authority,0,2
director,0,2
General,0,2
Suleiman,0,2
al,0,2
-,0,2
Amr,0,2
",",0,2
in,0,2
remarks,0,2
to,0,2
al,0,2
-,0,2
Ikhbariya,0,2
television,0,2
",",0,2
said,0,2
"""",0,2
All,0,2
those,0,2
who,0,2
were,0,2
wounded,0,2
and,0,2
the,ENTITY,2
dead,ENTITY,2
have,0,2
been,0,2
taken,0,2
to,0,2
hospital,0,2
.,0,2
There,0,3
are,0,3
no,0,3
casualties,0,3
left,0,3
at,0,3
the,0,3
location,0,3
.,0,3
"""",0,4
The,0,4
accident,0,4
",",0,4
which,0,4
occurred,0,4
yesterday,0,4
afternoon,0,4
",",0,4
was,0,4
caused,0,4
by,0,4
strong,0,4
winds,0,4
and,0,4
heavy,0,4
rain,0,4
that,0,4
led,0,4
the,0,4
crane,0,4
to,0,4
fall,0,4
.,0,4
Photos,0,5
released,0,5
of,0,5
the,0,5
scene,0,5
showed,0,5
numerous,0,5
bloodied,0,5
bodies,0,5
and,0,5
various,0,5
scattered,0,5
debris,0,5
.,0,5
The,0,6
accident,0,6
occurred,0,6
at,0,6
a,0,6
time,0,6
when,0,6
the,0,6
mosque,0,6
was,0,6
relatively,0,6
uncrowded,0,6
.,0,6
"""",0,7
Had,0,7
it,0,7
happened,0,7
an,0,7
hour,0,7
later,0,7
it,0,7
would,0,7
have,0,7
been,0,7
much,0,7
worse,0,7
",",0,7
"""",0,7
Khaled,0,7
Al,0,7
-,0,7
Maeena,0,7
",",0,7
editor,0,7
at,0,7
large,0,7
at,0,7
the,0,7
Saudi,0,7
Gazette,0,7
",",0,7
said,0,7
.,0,7
"""",0,8
Had,0,8
it,0,8
happened,0,8
five,0,8
hours,0,8
earlier,0,8
or,0,8
four,0,8
hours,0,8
earlier,0,8
",",0,8
I,0,8
think,0,8
the,0,8
death,0,8
toll,0,8
would,0,8
have,0,8
been,0,8
more,0,8
than,0,8
a,0,8
thousand,0,8
.,0,8
"""",0,9
The,0,9
crane,0,9
accident,0,9
comes,0,9
just,0,9
ten,0,9
days,0,9
before,0,9
the,0,9
beginning,0,9
of,0,9
the,0,9
Hajj,0,9
",",0,9
the,0,9
annual,0,9
pilgrimage,0,9
to,0,9
Mecca,0,9
",",0,9
Islam,0,9
's,0,9
holiest,0,9
site,0,9
.,0,9
As,0,10
undergoing,0,10
a,0,10
pilgrimage,0,10
to,0,10
Mecca,0,10
is,0,10
a,0,10
mandatory,0,10
religious,0,10
duty,0,10
for,0,10
all,0,10
Muslims,0,10
who,0,10
physically,0,10
and,0,10
financially,0,10
can,0,10
",",0,10
millions,0,10
of,0,10
pilgrims,0,10
arrive,0,10
in,0,10
Mecca,0,10
each,0,10
year,0,10
for,0,10
the,0,10
Hajj,0,10
.,0,10
Construction,0,11
was,0,11
underway,0,11
at,0,11
the,0,11
mosque,0,11
in,0,11
order,0,11
to,0,11
enlarge,0,11
the,0,11
mosque,0,11
and,0,11
improve,0,11
crowd,0,11
control,0,11
",",0,11
which,0,11
has,0,11
been,0,11
a,0,11
recurring,0,11
problem,0,11
during,0,11
Mecca,0,11
's,0,11
pilgrimages,0,11
.,0,11
