token,ent,sent
How,0,0
to,0,0
Wash,0,0
Overalls,0,0
in,0,0
a,0,0
Washing,0,0
Machine,0,0
Whether,0,0
you,ENTITY,0
are,0,0
a,0,0
working,0,0
man,0,0
or,0,0
just,0,0
a,0,0
little,0,0
cutie,0,0
trying,0,0
to,0,0
stay,0,0
cute,0,0
",",0,0
those,0,0
overalls,0,0
are,0,0
going,0,0
to,0,0
need,0,0
washing,0,0
sooner,0,0
or,0,0
later,0,0
.,0,0
The,0,1
straps,0,1
on,0,1
adults,0,1
’,0,1
overalls,0,1
often,0,1
get,0,1
so,0,1
twisted,0,1
during,0,1
the,0,1
wash,0,1
that,0,1
one,0,1
wishes,0,1
she,0,1
had,0,1
just,0,1
used,0,1
an,0,1
old,0,1
fashioned,0,1
washboard,0,1
instead,0,1
.,0,1
Your,ENTITY,2
appliances,0,2
are,0,2
also,0,2
murder,0,2
on,0,2
the,0,2
straps,0,2
",",0,2
which,0,2
are,0,2
almost,0,2
always,0,2
the,0,2
first,0,2
things,0,2
to,0,2
wear,0,2
out,0,2
on,0,2
your,ENTITY,2
overalls,0,2
.,0,2
This,0,3
article,0,3
will,0,3
show,0,3
you,ENTITY,3
how,0,3
to,0,3
save,0,3
time,0,3
and,0,3
prevent,0,3
wear,0,3
",",0,3
extending,0,3
the,0,3
life,0,3
of,0,3
your,0,3
overalls,0,3
until,0,3
they,0,3
are,0,3
so,0,3
soft,0,3
you,ENTITY,3
could,0,3
wear,0,3
them,0,3
to,0,3
bed,0,3
.,0,3
Steps,0,4
Wash,0,4
alone,0,4
or,0,4
with,0,4
"""",0,4
like,0,4
"""",0,4
clothing,0,4
.,0,4
It,0,5
’s,0,5
best,0,5
to,0,5
wash,0,5
adults,0,5
’,0,5
overalls,0,5
alone,0,5
",",0,5
especially,0,5
men,0,5
’s,0,5
.,0,5
However,0,6
",",0,6
it,0,6
is,0,6
okay,0,6
to,0,6
wash,0,6
just,0,6
a,0,6
few,0,6
items,0,6
with,0,6
them,0,6
",",0,6
like,0,6
blue,0,6
jeans,0,6
.,0,6
What,0,7
you,ENTITY,7
do,0,7
n’t,0,7
want,0,7
to,0,7
wash,0,7
with,0,7
them,0,7
is,0,7
anything,0,7
that,0,7
can,0,7
get,0,7
twisted,0,7
