token,ent,sent
2.,0,0
GUJJOLAAY,0,0
EEGIMAA,0,0
",",0,0
ITS,ENTITY,0
SPEAKERS,ENTITY,0
AND,0,0
THEIR,ENTITY,0
NEIGHBOURS,0,0
This,0,0
section,0,0
briefly,0,0
presents,0,0
the,0,0
Gújjolaay,0,0
Eegimaa,0,0
(,0,0
Eegimaa,0,0
for,0,0
short,0,0
;,0,0
Ethnologue,0,0
code,0,0
:,0,0
ISO,0,0
639-3,0,0
:,0,0
bqj,0,0
),0,0
",",0,0
its,ENTITY,0
speakers,ENTITY,0
and,0,0
its,0,0
varieties,0,0
.,0,0
We,0,1
also,0,1
discuss,0,1
aspects,0,1
of,0,1
the,0,1
contact,0,1
situation,0,1
of,0,1
the,0,1
Eegimaa,0,1
language,0,1
.,0,1
This,0,2
is,0,2
important,0,2
",",0,2
because,0,2
as,0,2
we,0,2
will,0,2
show,0,2
in,0,2
§,0,2
6,0,2
below,0,2
",",0,2
some,0,2
of,0,2
the,0,2
Eegimaa,0,2
death,0,2
prevention,0,2
names,0,2
and,0,2
child,0,2
-,0,2
bearing,0,2
names,0,2
are,0,2
given,0,2
to,0,2
Eegimaa,0,2
people,0,2
from,0,2
other,0,2
communities,0,2
.,0,2
Eegimaa,0,3
is,0,3
a,0,3
Jóola,0,3
language,0,3
spoken,0,3
in,0,3
the,0,3
Basse,0,3
Casamance,0,3
area,0,3
of,0,3
Southern,0,3
Senegal,0,3
by,0,3
a,ENTITY,3
population,ENTITY,3
estimated,ENTITY,3
to,ENTITY,3
be,ENTITY,3
between,ENTITY,3
"7,000",0,3
(,ENTITY,3
Bassène,0,3
",",ENTITY,3
2007,0,3
),ENTITY,3
and,ENTITY,3
"11,200",0,3
speakers,ENTITY,3
(,0,3
Lewis,0,3
",",0,3
Simons,0,3
",",0,3
&,0,3
Fennig,0,3
",",0,3
2014,0,3
),0,3
.,0,3
Jóola,0,4
languages,0,4
are,0,4
classified,0,4
as,0,4
members,0,4
of,0,4
Sapir,0,4
’s,0,4
(,0,4
1971,0,4
),0,4
BAK,0,4
group,0,4
of,0,4
Atlantic,0,4
languages,0,4
of,0,4
the,0,4
Niger,0,4
Congo,0,4
language,0,4
phylum,0,4
.,0,4
Speakers,0,5
of,0,5
these,0,5
languages,0,5
are,0,5
found,0,5
in,0,5
the,0,5
Gambia,0,5
",",0,5
in,0,5
the,0,5
former,0,5
Casamance,0,5
region,0,5
of,0,5
Southern,0,5
Senegal,0,5
and,0,5
in,0,5
Guinea,0,5
Bissau,0,5
.,0,5
The,0,6
map,0,6
in,0,6
Figure,0,6
1,0,6
",",0,6
taken,0,6
from,0,6
Ethnologue,0,6
",",0,6
presents,0,6
the,0,6
languages,0,6
of,0,6
Senegal,0,6
.,0,6
The,0,7
arrow,0,7
on,0,7
the,0,7
map,0,7
points,0,7
to,0,7
the,0,7
Eegimaa,0,7
speaking,0,7
area,0,7
(,0,7
Bandial,0,7
is,0,7
the,0,7
name,0,7
used,0,7
by,0,7
Ethnologue,0,7
for,0,7
Eegimaa,0,7
),0,7
.,0,7
Eegimaa,0,8
is,0,8
mainly,0,8
spoken,0,8
in,0,8
Mof-Ávvi,0,8
",",0,8
a,0,8
former,0,8
kingdom,0,8
of,0,8
10,0,8
villages,0,8
located,0,8
to,0,8
the,0,8
west,0,8
of,0,8
Ziguinchor,0,8
",",0,8
the,0,8
capital,0,8
city,0,8
of,0,8
the,0,8
former,0,8
administrative,0,8
region,0,8
of,0,8
Casamance,0,8
in,0,8
the,0,8
south,0,8
of,0,8
Senegal,0,8
.,0,8
Mof-Ávvi,0,9
is,0,9
a,0,9
peninsula,0,9
bordered,0,9
by,0,9
the,0,9
Casamance,0,9
River,0,9
to,0,9
the,0,9
north,0,9
",",0,9
which,0,9
separates,0,9
it,0,9
from,0,9
the,0,9
Jóola,0,9
Búluf,0,9
and,0,9
Jóola,0,9
Fogny,0,9
areas,0,9
",",0,9
and,0,9
to,0,9
the,0,9
east,0,9
by,0,9
the,0,9
villages,0,9
Brin,0,9
and,0,9
Djibonker,0,9
",",0,9
where,0,9
the,0,9
speakers,0,9
of,0,9
Kujireray,0,9
and,0,9
Baïnounk,0,9
Gubëeher,0,9
live,0,9
.,0,9
In,0,10
the,0,10
south,0,10
",",0,10
the,0,10
river,0,10
known,0,10
as,0,10
Kamobeul,0,10
Bolon,0,10
separates,0,10
Mof-Ávvi,0,10
from,0,10
the,0,10
Bayot,0,10
speaking,0,10
area,0,10
",",0,10
while,0,10
the,0,10
west,0,10
side,0,10
of,0,10
Mof-Ávvi,0,10
coincides,0,10
with,0,10
the,0,10
homeland,0,10
of,0,10
the,0,10
Jóola,0,10
Kaasa,0,10
Húluf,0,10
and,0,10
Jóola,0,10
Kaasa,0,10
Ésuulaaluʔ,0,10
.,0,10
The,0,11
map,0,11
in,0,11
Figure,0,11
2,0,11
below,0,11
",",0,11
adapted,0,11
from,0,11
Palmeri,0,11
and,0,11
Gazio,0,11
(,0,11
1995,0,11
),0,11
",",0,11
shows,0,11
a,0,11
very,0,11
