token,ent,sent
Wikinews,0,0
interviews,0,0
President,ENTITY,0
of,ENTITY,0
the,0,0
International,ENTITY,0
Brotherhood,ENTITY,0
of,ENTITY,0
Magicians,ENTITY,0
Wednesday,0,0
",",0,0
October,0,0
9,0,0
",",0,0
2013,0,0
October,0,0
is,0,0
National,0,0
Magic,0,0
Month,0,0
in,0,0
the,0,0
United,0,0
States,0,0
.,0,0
Wikinews,0,1
spoke,0,1
with,0,1
William,ENTITY,1
Evans,ENTITY,1
",",0,1
president,ENTITY,1
of,ENTITY,1
the,0,1
International,ENTITY,1
Brotherhood,ENTITY,1
of,ENTITY,1
Magicians,ENTITY,1
",",0,1
about,0,1
the,0,1
current,0,1
state,0,1
of,0,1
magic,0,1
and,0,1
what,0,1
its,0,1
future,0,1
looks,0,1
like,0,1
in,0,1
the,0,1
world,0,1
of,0,1
entertainment,0,1
.,0,1
For,0,2
how,0,2
long,0,2
have,0,2
you,ENTITY,2
been,0,2
involved,0,2
in,0,2
performing,0,2
/,0,2
studying,0,2
magic,0,2
?,0,2
Over,0,2
50,0,2
years,0,2
.,0,2
I,ENTITY,3
am,0,3
61,0,3
now,0,3
so,0,3
I,ENTITY,3
really,0,3
started,0,3
when,0,3
I,ENTITY,3
was,0,3
about,0,3
10,0,3
years,0,3
old,0,3
even,0,3
though,0,3
I,ENTITY,3
had,0,3
seen,0,3
and,0,3
worked,0,3
with,0,3
some,0,3
basic,0,3
tricks,0,3
a,0,3
few,0,3
years,0,3
earlier,0,3
.,0,3
I,ENTITY,4
remember,0,4
going,0,4
into,0,4
Hollywood,0,4
Magic,0,4
and,0,4
wanting,0,4
that,0,4
big,0,4
red,0,4
box,0,4
with,0,4
the,0,4
dragons,0,4
on,0,4
it,0,4
and,0,4
I,ENTITY,4
did,0,4
n't,0,4
even,0,4
know,0,4
what,0,4
it,0,4
did,0,4
.,0,4
The,0,5
magician,0,5
behind,0,5
the,0,5
counter,0,5
was,0,5
wise,0,5
enough,0,5
not,0,5
to,0,5
sell,0,5
it,0,5
to,0,5
me,ENTITY,5
",",0,5
but,0,5
instead,0,5
sold,0,5
me,ENTITY,5
two,0,5
books,0,5
which,0,5
I,ENTITY,5
still,0,5
own,0,5
today,0,5
-,0,5
"""",0,5
Scarne,0,5
on,0,5
Card,0,5
Tricks,0,5
"""",0,5
and,0,5
"""",0,5
Scarne,0,5
on,0,5
Magic,0,5
Tricks,0,5
"""",0,5
.,0,5
That,0,6
started,0,6
me,ENTITY,6
out,0,6
on,0,6
books,0,6
and,0,6
I,ENTITY,6
have,0,6
amassed,0,6
quite,0,6
a,0,6
few,0,6
since,0,6
then,0,6
.,0,6
My,ENTITY,7
major,0,7
influences,0,7
on,0,7
performance,0,7
are,0,7
Eugene,0,7
Burger,0,7
and,0,7
Michael,0,7
Skinner,0,7
.,0,7
October,0,8
is,0,8
National,0,8
Magic,0,8
Month,0,8
in,0,8
the,0,8
US,0,8
.,0,8
Do,0,9
you,ENTITY,9
think,0,9
magic,0,9
is,0,9
alive,0,9
as,0,9
a,0,9
viable,0,9
form,0,9
of,0,9
entertainment,0,9
today,0,9
?,0,9
Absolutely,0,9
.,0,9
There,0,10
are,0,10
more,0,10
magicians,0,10
working,0,10
today,0,10
than,0,10
ever,0,10
before,0,10
.,0,10
There,0,11
will,0,11
always,0,11
be,0,11
an,0,11
audience,0,11
for,0,11
good,0,11
magicians,0,11
doing,0,11
good,0,11
magic,0,11
.,0,11
Has,0,12
the,0,12
internet,0,12
helped,0,12
or,0,12
hurt,0,12
magic,0,12
?,0,12
Both,0,12
.,0,12
I,ENTITY,13
think,0,13
it,0,13
has,0,13
helped,0,13
draw,0,13
younger,0,13
people,0,13
to,0,13
magic,0,13
as,0,13
a,0,13
hobby,0,13
",",0,13
but,0,13
I,ENTITY,13
think,0,13
it,0,13
has,0,13
hurt,0,13
the,0,13
ability,0,13
of,0,13
young,0,13
magicians,0,13
to,0,13
think,0,13
because,0,13
so,0,13
many,0,13
rely,0,13
on,0,13
the,0,13
internet,0,13
for,0,13
everything,0,13
and,0,13
they,0,13
are,0,13
n't,0,13
reading,0,13
the,0,13
books,0,13
.,0,13
We,0,14
have,0,14
to,0,14
have,0,14
knowledge,0,14
of,0,14
the,0,14
history,0,14
of,0,14
magic,0,14
and,0,14
what,0,14
has,0,14
been,0,14
done,0,14
before,0,14
.,0,14
Moreover,0,15
",",0,15
seeing,0,15
someone,0,15
perform,0,15
on,0,15
the,0,15
internet,0,15
takes,0,15
away,0,15
the,0,15
use,0,15
of,0,15
our,0,15
senses,0,15
",",0,15
originality,0,15
and,0,15
imagination,0,15
that,0,15
reading,0,15
and,0,15
thinking,0,15
about,0,15
magic,0,15
can,0,15
produce,0,15
.,0,15
Anyone,0,16
can,0,16
become,0,16
a,0,16
monkey,0,16
;,0,16
it,0,16
takes,0,16
serious,0,16
study,0,16
to,0,16
become,0,16
a,0,16
magician,0,16
.,0,16
Do,0,17
you,ENTITY,17
travel,0,17
much,0,17
in,0,17
your,ENTITY,17
current,0,17
role,0,17
?,0,17
Yes,0,17
",",0,17
I,ENTITY,17
am,0,17
traveling,0,17
quite,0,17
a,0,17
bit,0,17
.,0,17
After,0,18
I,ENTITY,18
was,0,18
inducted,0,18
as,0,18
International,ENTITY,18
President,ENTITY,18
in,0,18
Phoenix,0,18
in,0,18
July,0,18
",",0,18
I,ENTITY,18
have,0,18
been,0,18
to,0,18
the,0,18
Jeff,0,18
McBride,0,18
Experience,0,18
in,0,18
Eureka,0,18
Springs,0,18
",",0,18
Arkansas,0,18
",",0,18
Magic,0,18
Live,0,18
in,0,18
Las,0,18
Vegas,0,18
",",0,18
The,0,18
Midwest,0,18
Magic,0,18
Jubilee,0,18
in,0,18
St.,0,18
Louis,0,18
",",0,18
the,0,18
TAOM,0,18
in,0,18
Dallas,0,18
",",0,18
the,0,18
British,0,18
Ring,0,18
Convention,0,18
in,0,18
Buxton,0,18
",",0,18
England,0,18
and,0,18
the,0,18
Magic,0,18
Circle,0,18
in,0,18
London,0,18
.,0,18
I,ENTITY,19
am,0,19
going,0,19
to,0,19
Las,0,19
Vegas,0,19
and,0,19
Los,0,19
Angeles,0,19
next,0,19
month,0,19
",",0,19
Italy,0,19
in,0,19
November,0,19
",",0,19
back,0,19
to,0,19
Las,0,19
Vegas,0,19
in,0,19
December,0,19
",",0,19
Mexico,0,19
in,0,19
January,0,19
",",0,19
Magi,0,19
-,0,19
Fest,0,19
in,0,19
February,0,19
",",0,19
the,0,19
Winter,0,19
Carnival,0,19
of,0,19
Magic,0,19
in,0,19
Tennessee,0,19
in,0,19
March,0,19
",",0,19
Eureka,0,19
Springs,0,19
Cavalcade,0,19
of,0,19
Magic,0,19
in,0,19
March,0,19
",",0,19
and,0,19
the,0,19
FFFF,0,19
in,0,19
April,0,19
.,0,19
That,0,20
's,0,20
as,0,20
of,0,20
now,0,20
.,0,20
File,0,21
photo,0,21
of,0,21
magician,0,21
David,0,21
Gish,0,21
displaying,0,21
magic,0,21
props,0,21
for,0,21
a,0,21
young,0,21
child,0,21
.,0,21
Image,0,22
:,0,22
Paul,0,22
Budd,0,22
.,0,22
