token,ent,sent
The,0,0
Cost,0,0
to,0,0
Be,0,0
Wise,0,0
Veronique,0,0
stayed,0,0
with,0,0
me,ENTITY,0
that,0,0
night,0,0
",",0,0
lying,0,0
next,0,0
to,0,0
me,ENTITY,0
in,0,0
my,ENTITY,0
blankets,0,0
and,0,0
furs,0,0
.,0,0
She,0,1
did,0,1
n't,0,1
sleep,0,1
",",0,1
I,ENTITY,1
do,0,1
n't,0,1
think,0,1
.,0,1
I,ENTITY,2
was,0,2
listening,0,2
to,0,2
her,0,2
breath,0,2
.,0,2
I,ENTITY,3
felt,0,3
as,0,3
if,0,3
I,ENTITY,3
should,0,3
help,0,3
her,0,3
sleep,0,3
.,0,3
I,ENTITY,4
lay,0,4
there,0,4
and,0,4
tried,0,4
to,0,4
think,0,4
if,0,4
I,ENTITY,4
should,0,4
put,0,4
my,ENTITY,4
arm,0,4
around,0,4
her,0,4
",",0,4
but,0,4
I,ENTITY,4
did,0,4
n't,0,4
know,0,4
.,0,4
Maybe,0,5
she,0,5
did,0,5
n't,0,5
want,0,5
to,0,5
be,0,5
touched,0,5
.,0,5
And,0,6
she,0,6
had,0,6
been,0,6
a,0,6
stupid,0,6
girl,0,6
",",0,6
anyway,0,6
.,0,6
She,0,7
lay,0,7
tense,0,7
in,0,7
the,0,7
dark,0,7
.,0,7
"""",0,8
Are,0,8
you,0,8
going,0,8
to,0,8
be,0,8
a,0,8
teacher,0,8
?,0,8
"""",0,8
I,ENTITY,8
asked,0,8
.,0,8
She,0,9
laughed,0,9
.,0,9
"""",0,10
If,0,10
I,0,10
get,0,10
out,0,10
of,0,10
here,0,10
.,0,10
"""",0,11
I,ENTITY,11
waited,0,11
for,0,11
her,0,11
to,0,11
say,0,11
more,0,11
",",0,11
but,0,11
she,0,11
did,0,11
n't,0,11
.,0,11
"""",0,12
Get,0,12
out,0,12
of,0,12
here,0,12
"""",0,12
meant,0,12
to,0,12
make,0,12
someone,0,12
leave,0,12
.,0,12
Maybe,0,13
she,0,13
meant,0,13
if,0,13
she,0,13
made,0,13
herself,0,13
.,0,13
"""",0,14
You,0,14
come,0,14
here,0,14
from,0,14
Earth,0,14
?,0,14
"""",0,14
I,ENTITY,14
asked,0,14
.,0,14
To,0,15
get,0,15
her,0,15
to,0,15
talk,0,15
",",0,15
although,0,15
I,ENTITY,15
was,0,15
tired,0,15
of,0,15
lingua,0,15
and,0,15
I,ENTITY,15
did,0,15
n't,0,15
really,0,15
want,0,15
to,0,15
think,0,15
about,0,15
anything,0,15
.,0,15
"""",0,16
My,0,16
family,0,16
came,0,16
here,0,16
from,0,16
Earth,0,16
",",0,16
"""",0,16
she,0,16
said,0,16
.,0,16
"""",0,17
Why,0,17
?,0,17
"""",0,17
"""",0,17
My,0,17
father,0,17
",",0,17
he,0,17
's,0,17
an,0,17
anthropologist,0,17
",",0,17
"""",0,17
she,0,17
said,0,17
.,0,17
"""",0,18
Do,0,18
you,ENTITY,18
know,0,18
anthropologist,0,18
?,0,18
"""",0,18
"""",0,18
No,0,18
",",0,18
"""",0,18
I,ENTITY,18
said,0,18
.,0,18
"""",0,19
He,0,19
is,0,19
a,0,19
person,0,19
who,0,19
studies,0,19
the,0,19
way,0,19
people,0,19
live,0,19
.,0,19
And,0,20
he,0,20
is,0,20
a,0,20
teacher,0,20
.,0,20
"""",0,21
All,0,21
the,0,21
offworlders,0,21
I,ENTITY,21
had,0,21
ever,0,21
met,0,21
were,0,21
teachers,0,21
.,0,21
I,ENTITY,22
wondered,0,22
who,0,22
did,0,22
all,0,22
the,0,22
work,0,22
on,0,22
Earth,0,22
.,0,22
"""",0,23
Because,0,23
Earth,0,23
had,0,23
lost,0,23
touch,0,23
with,0,23
your,ENTITY,23
world,0,23
",",0,23
the,0,23
people,0,23
here,0,23
are,0,23
very,0,23
interesting,0,23
to,0,23
my,0,23
father,0,23
",",0,23
"""",0,23
she,0,23
said,0,23
.,0,23
Her,0,24
voice,0,24
was,0,24
listless,0,24
in,0,24
the,0,24
dark,0,24
and,0,24
she,0,24
was,0,24
even,0,24
harder,0,24
to,0,24
understand,0,24
when,0,24
I,ENTITY,24
could,0,24
n't,0,24
see,0,24
her,0,24
properly,0,24
.,0,24
I,ENTITY,25
did,0,25
n't,0,25
understand,0,25
so,0,25
I,ENTITY,25
did,0,25
n't,0,25
say,0,25
anything,0,25
.,0,25
I,ENTITY,26
was,0,26
sorry,0,26
I,ENTITY,26
'd,0,26
started,0,26
her,0,26
talking,0,26
.,0,26
"""",0,27
History,0,27
",",0,27
do,0,27
you,ENTITY,27
know,0,27
the,0,27
word,0,27
',0,27
history,0,27
',0,27
?,0,27
"""",0,27
she,0,27
asked,0,27
.,0,27
Of,0,28
course,0,28
I,ENTITY,28
knew,0,28
the,0,28
word,0,28
"""",0,28
history,0,28
.,0,28
"""",0,29
"""",0,29
I,ENTITY,29
study,0,29
history,0,29
in,0,29
school,0,29
",",0,29
"""",0,29
I,ENTITY,29
said,0,29
.,0,29
Anneal,0,30
and,0,30
Kumar,0,30
taught,0,30
it,0,30
.,0,30
"""",0,31
Do,0,31
you,ENTITY,31
know,0,31
the,0,31
history,0,31
of,0,31
this,0,31
world,0,31
?,0,31
"""",0,31
It,0,31
took,0,31
my,ENTITY,31
tired,0,31
head,0,31
a,0,31
long,0,31
time,0,31
to,0,31
sort,0,31
that,0,31
out,0,31
.,0,31
"""",0,32
Yes,0,32
",",0,32
"""",0,32
I,ENTITY,32
said,0,32
.,0,32
"""",0,33
We,0,33
are,0,33
a,0,33
colony,0,33
.,0,33
People,0,34
from,0,34
Earth,0,34
come,0,34
here,0,34
to,0,34
live,0,34
.,0,34
Then,0,35
there,0,35
is,0,35
a,0,35
big,0,35
problem,0,35
on,0,35
Earth,0,35
",",0,35
and,0,35
the,0,35
people,0,35
of,0,35
Earth,0,35
forget,0,35
we,0,35
are,0,35
here,0,35
.,0,35
We,0,36
forget,0,36
we,0,36
are,0,36
from,0,36
Earth,0,36
.,0,36
Then,0,37
Earth,0,37
finds,0,37
us,0,37
again,0,37
.,0,37
"""",0,38
"""",0,38
Some,0,38
people,0,38
have,0,38
stories,0,38
about,0,38
coming,0,38
from,0,38
the,0,38
Earth,0,38
",",0,38
"""",0,38
Veronique,0,38
said,0,38
.,0,38
"""",0,39
My,0,39
father,0,39
is,0,39
collecting,0,39
those,0,39
stories,0,39
from,0,39
different,0,39
peoples,0,39
.,0,39
I,0,40
'm,0,40
a,0,40
graduate,0,40
student,0,40
.,0,40
"""",0,41
The,0,41
clans,0,41
did,0,41
n't,0,41
have,0,41
any,0,41
stories,0,41
about,0,41
coming,0,41
from,0,41
Earth,0,41
.,0,41
We,0,42
said,0,42
the,0,42
first,0,42
people,0,42
came,0,42
out,0,42
of,0,42
the,0,42
sun,0,42
.,0,42
This,0,43
somehow,0,43
seemed,0,43
embarrassing,0,43
.,0,43
I,ENTITY,44
did,0,44
n't,0,44
understand,0,44
what,0,44
kind,0,44
of,0,44
student,0,44
she,0,44
was,0,44
.,0,44
"""",0,45
Are,0,45
you,0,45
here,0,45
for,0,45
stories,0,45
?,0,45
"""",0,45
I,ENTITY,45
asked,0,45
.,0,45
"""",0,46
No,0,46
",",0,46
"""",0,46
she,0,46
said,0,46
.,0,46
"""",0,47
Ian,0,47
is,0,47
old,0,47
friends,0,47
with,0,47
your,ENTITY,47
teacher,0,47
",",0,47
from,0,47
back,0,47
when,0,47
they,0,47
were,0,47
both,0,47
with,0,47
the,0,47
survey,0,47
.,0,47
We,0,48
just,0,48
came,0,48
to,0,48
visit,0,48
.,0,48
"""",0,49
I,ENTITY,49
did,0,49
n't,0,49
understand,0,49
what,0,49
she,0,49
'd,0,49
said,0,49
except,0,49
that,0,49
they,0,49
were,0,49
visiting,0,49
.,0,49
We,0,50
were,0,50
quiet,0,50
after,0,50
that,0,50
.,0,50
I,ENTITY,51
pretended,0,51
to,0,51
sleep,0,51
.,0,51
Sometimes,0,52
there,0,52
was,0,52
gunfire,0,52
outside,0,52
and,0,52
we,0,52
jumped,0,52
