token,ent,sent
Prologue,0,0
"""",0,0
Try,0,0
to,0,0
touch,0,0
the,0,0
past,0,0
.,0,0
Try,0,1
to,0,1
deal,0,1
with,0,1
the,0,1
past,0,1
.,0,1
It,0,2
's,0,2
not,0,2
real,0,2
.,0,2
It,0,3
's,0,3
just,0,3
a,0,3
dream,0,3
.,0,3
"""",0,4
—,0,4
Ted,0,4
Bundy,0,4
It,0,4
did,0,4
n't,0,4
start,0,4
out,0,4
here,0,4
.,0,4
Not,0,5
with,0,5
the,0,5
scramblers,0,5
or,0,5
Rorschach,0,5
",",0,5
not,0,5
with,0,5
Big,0,5
Ben,0,5
or,0,5
Theseus,0,5
or,0,5
the,0,5
vampires,0,5
.,0,5
Most,0,6
people,0,6
would,0,6
say,0,6
it,0,6
started,0,6
with,0,6
the,0,6
Fireflies,0,6
",",0,6
but,0,6
they,0,6
'd,0,6
be,0,6
wrong,0,6
.,0,6
It,0,7
ended,0,7
with,0,7
all,0,7
those,0,7
things,0,7
.,0,7
For,0,8
me,ENTITY,8
",",0,8
it,0,8
began,0,8
with,0,8
Robert,0,8
Paglino,0,8
.,0,8
At,0,9
the,0,9
age,0,9
of,0,9
eight,0,9
",",0,9
he,0,9
was,0,9
my,ENTITY,9
best,0,9
and,0,9
only,0,9
friend,0,9
.,0,9
We,0,10
were,0,10
fellow,0,10
outcasts,0,10
",",0,10
bound,0,10
by,0,10
complementary,0,10
misfortune,0,10
.,0,10
Mine,0,11
was,0,11
developmental,0,11
.,0,11
His,0,12
was,0,12
genetic,0,12
:,0,12
an,0,12
uncontrolled,0,12
genotype,0,12
that,0,12
left,0,12
him,0,12
predisposed,0,12
to,0,12
nearsightedness,0,12
",",0,12
acne,0,12
",",0,12
and,0,12
(,0,12
as,0,12
it,0,12
later,0,12
turned,0,12
out,0,12
),0,12
a,0,12
susceptibility,0,12
to,0,12
narcotics,0,12
.,0,12
His,0,13
parents,0,13
had,0,13
never,0,13
had,0,13
him,0,13
optimized,0,13
.,0,13
Those,0,14
few,0,14
TwenCen,0,14
relics,0,14
who,0,14
still,0,14
believed,0,14
in,0,14
God,0,14
also,0,14
held,0,14
that,0,14
one,0,14
should,0,14
n't,0,14
try,0,14
to,0,14
improve,0,14
upon,0,14
His,0,14
handiwork,0,14
.,0,14
So,0,15
although,0,15
both,0,15
of,0,15
us,0,15
could,0,15
have,0,15
been,0,15
repaired,0,15
",",0,15
only,0,15
one,ENTITY,15
of,ENTITY,15
us,ENTITY,15
had,0,15
been,0,15
.,0,15
I,ENTITY,16
arrived,0,16
at,0,16
the,0,16
playground,0,16
to,0,16
find,0,16
Pag,0,16
the,0,16
center,0,16
of,0,16
attention,0,16
for,0,16
some,0,16
half,0,16
-,0,16
dozen,0,16
kids,0,16
",",0,16
those,0,16
lucky,0,16
few,0,16
in,0,16
front,0,16
punching,0,16
him,0,16
in,0,16
the,0,16
head,0,16
",",0,16
the,0,16
others,0,16
making,0,16
do,0,16
with,0,16
taunts,0,16
of,0,16
mongrel,0,16
and,0,16
polly,0,16
while,0,16
waiting,0,16
their,0,16
turn,0,16
.,0,16
I,ENTITY,17
watched,0,17
him,0,17
raise,0,17
his,0,17
arms,0,17
",",0,17
almost,0,17
hesitantly,0,17
",",0,17
to,0,17
ward,0,17
off,0,17
the,0,17
worst,0,17
of,0,17
the,0,17
