token,ent,sent
1.1,0,0
What,0,0
is,0,0
Government,0,0
?,0,0
DIFFERENT,0,0
TYPES,0,0
OF,0,0
GOVERNMENT,0,0
The,0,0
government,0,0
of,0,0
the,0,0
United,0,0
States,0,0
can,0,0
best,0,0
be,0,0
described,0,0
as,0,0
a,0,0
republic,0,0
",",0,0
or,0,0
representative,0,0
democracy,0,0
.,0,0
A,0,1
democracy,0,1
is,0,1
a,0,1
government,0,1
in,0,1
which,0,1
political,0,1
power,0,1
—,0,1
influence,0,1
over,0,1
institutions,0,1
",",0,1
leaders,0,1
",",0,1
and,0,1
policies,0,1
—,0,1
rests,0,1
in,0,1
the,0,1
hands,0,1
of,0,1
the,0,1
people,0,1
.,0,1
In,0,2
a,0,2
representative,0,2
democracy,0,2
",",0,2
however,0,2
",",0,2
the,0,2
citizens,0,2
do,0,2
not,0,2
govern,0,2
directly,0,2
.,0,2
Instead,0,3
",",0,3
they,0,3
elect,0,3
representatives,0,3
to,0,3
make,0,3
decisions,0,3
and,0,3
pass,0,3
laws,0,3
on,0,3
behalf,0,3
of,0,3
all,0,3
the,0,3
people,0,3
.,0,3
Thus,0,4
",",0,4
U.S.,0,4
citizens,0,4
vote,0,4
for,0,4
members,0,4
of,0,4
Congress,0,4
",",0,4
the,0,4
president,0,4
and,0,4
vice,0,4
president,0,4
",",0,4
members,0,4
of,0,4
state,0,4
legislatures,0,4
",",0,4
governors,0,4
",",0,4
mayors,0,4
",",0,4
and,0,4
members,0,4
of,0,4
town,0,4
councils,0,4
and,0,4
school,0,4
boards,0,4
to,0,4
act,0,4
on,0,4
their,0,4
behalf,0,4
.,0,4
Most,0,5
representative,0,5
governments,0,5
favor,0,5
majority,0,5
rule,0,5
:,0,5
the,0,5
opinions,0,5
of,0,5
the,0,5
majority,0,5
of,0,5
the,0,5
people,0,5
have,0,5
more,0,5
influence,0,5
with,0,5
government,0,5
than,0,5
those,0,5
of,0,5
the,0,5
minority,0,5
.,0,5
If,0,6
the,0,6
number,0,6
of,0,6
elected,0,6
representatives,0,6
who,0,6
favor,0,6
a,0,6
proposed,0,6
law,0,6
is,0,6
greater,0,6
than,0,6
those,0,6
who,0,6
oppose,0,6
it,0,6
",",0,6
the,0,6
law,0,6
will,0,6
be,0,6
enacted,0,6
.,0,6
However,0,7
",",0,7
in,0,7
representative,0,7
governments,0,7
like,0,7
the,0,7
United,0,7
States,0,7
",",0,7
minority,0,7
rights,0,7
are,0,7
protected,0,7
:,0,7
people,0,7
can,0,7
not,0,7
be,0,7
deprived,0,7
of,0,7
certain,0,7
rights,0,7
even,0,7
if,0,7
an,0,7
overwhelming,0,7
number,0,7
of,0,7
people,0,7
think,0,7
that,0,7
they,0,7
should,0,7
be,0,7
.,0,7
For,0,8
example,0,8
",",0,8
let,0,8
’s,0,8
say,0,8
American,0,8
society,0,8
decided,0,8
that,0,8
atheists,0,8
",",0,8
people,0,8
who,0,8
do,0,8
not,0,8
believe,0,8
that,0,8
God,0,8
exists,0,8
",",0,8
were,0,8
evil,0,8
and,0,8
should,0,8
be,0,8
imprisoned,0,8
or,0,8
expelled,0,8
from,0,8
the,0,8
country,0,8
.,0,8
Even,0,9
though,0,9
atheists,0,9
only,0,9
account,0,9
for,0,9
about,0,9
7,0,9
percent,0,9
of,0,9
the,0,9
population,0,9
",",0,9
they,0,9
would,0,9
be,0,9
protected,0,9
due,0,9
to,0,9
minority,0,9
rights,0,9
.,0,9
4,0,10
Even,0,10
though,0,10
the,0,10
number,0,10
of,0,10
Americans,0,10
who,0,10
believe,0,10
in,0,10
God,0,10
far,0,10
outweighs,0,10
the,0,10
number,0,10
who,0,10
do,0,10
not,0,10
",",0,10
the,0,10
minority,0,10
is,0,10
still,0,10
protected,0,10
.,0,10
Because,0,11
decisions,0,11
are,0,11
made,0,11
through,0,11
majority,0,11
rule,0,11
",",0,11
making,0,11
your,0,11
opinions,0,11
known,0,11
and,0,11
voting,0,11
for,0,11
those,0,11
men,0,11
and,0,11
women,0,11
who,0,11
make,0,11
decisions,0,11
that,0,11
affect,0,11
all,0,11
of,0,11
us,0,11
are,0,11
critical,0,11
and,0,11
influential,0,11
forms,0,11
of,0,11
civic,0,11
engagement,0,11
in,0,11
a,0,11
representative,0,11
democracy,0,11
such,0,11
as,0,11
the,0,11
United,0,11
States,0,11
.,0,11
In,0,12
a,0,12
direct,0,12
democracy,0,12
",",0,12
unlike,0,12
representative,0,12
democracy,0,12
",",0,12
people,0,12
participate,0,12
directly,0,12
in,0,12
making,0,12
government,0,12
decisions,0,12
.,0,12
For,0,13
example,0,13
",",0,13
in,0,13
ancient,0,13
Athens,0,13
",",0,13
the,0,13
most,0,13
famous,0,13
example,0,13
of,0,13
a,0,13
direct,0,13
democracy,0,13
",",0,13
all,0,13
male,0,13
citizens,0,13
were,0,13
allowed,0,13
to,0,13
attend,0,13
meetings,0,13
of,0,13
the,0,13
Assembly,0,13
.,0,13
Here,0,14
they,0,14
debated,0,14
and,0,14
voted,0,14
for,0,14
or,0,14
against,0,14
all,0,14
proposed,0,14
laws,0,14
.,0,14
Although,0,15
neither,0,15
the,0,15
federal,0,15
government,0,15
nor,0,15
any,0,15
of,0,15
the,0,15
state,0,15
governments,0,15
function,0,15
as,0,15
a,0,15
direct,0,15
democracy,0,15
—,0,15
the,0,15
Constitution,0,15
requires,0,15
the,0,15
national,0,15
and,0,15
state,0,15
governments,0,15
to,0,15
be,0,15
representative,0,15
forms,0,15
of,0,15
government,0,15
—,0,15
some,0,15
elements,0,15
of,0,15
direct,0,15
democracy,0,15
do,0,15
exist,0,15
in,0,15
the,0,15
United,0,15
States,0,15
.,0,15
While,0,16
residents,0,16
of,0,16
the,0,16
different,0,16
states,0,16
vote,0,16
for,0,16
people,0,16
to,0,16
represent,0,16
them,0,16
and,0,16
to,0,16
make,0,16
laws,0,16
in,0,16
their,0,16
behalf,0,16
in,0,16
the,0,16
state,0,16
legislatures,0,16
and,0,16
in,0,16
Congress,0,16
",",0,16
people,0,16
may,0,16
still,0,16
directly,0,16
vote,0,16
on,0,16
certain,0,16
issues,0,16
.,0,16
For,0,17
example,0,17
",",0,17
a,0,17
referendum,0,17
or,0,17
proposed,0,17
law,0,17
might,0,17
be,0,17
placed,0,17
on,0,17
the,0,17
ballot,0,17
for,0,17
citizens,0,17
to,0,17
vote,0,17
on,0,17
directly,0,17
during,0,17
state,0,17
or,0,17
local,0,17
elections,0,17
instead,0,17
of,0,17
leaving,0,17
the,0,17
matter,0,17
in,0,17
the,0,17
hands,0,17
of,0,17
the,0,17
state,0,17
legislature,0,17
.,0,17
At,0,18
New,0,18
England,0,18
town,0,18
meetings,0,18
",",0,18
all,0,18
residents,0,18
are,0,18
allowed,0,18
to,0,18
debate,0,18
decisions,0,18
affecting,0,18
the,0,18
town,0,18
(,0,18
Figure,0,18
1.5,0,18
),0,18
