token,ent,sent
New,0,0
faces,0,0
emerge,0,0
as,0,0
veteran,0,0
politicians,0,0
step,0,0
down,0,0
in,0,0
Hong,0,0
Kong,0,0
legislative,0,0
election,0,0
Friday,0,0
",",0,0
September,0,0
9,0,0
",",0,0
2016,0,0
The,0,0
Hong,0,0
Kong,0,0
legislative,0,0
election,0,0
was,0,0
held,0,0
on,0,0
Sunday,0,0
",",0,0
with,0,0
a,0,0
record,0,0
-,0,0
breaking,0,0
turnout,0,0
of,0,0
around,0,0
2,0,0
million,0,0
voters,0,0
and,0,0
turnout,0,0
rate,0,0
of,0,0
58,0,0
%,0,0
.,0,0
The,0,1
results,0,1
show,0,1
the,0,1
anti-establishment,0,1
camp,0,1
successfully,0,1
maintained,0,1
a,0,1
majority,0,1
in,0,1
the,0,1
geographical,0,1
constituencies,0,1
',0,1
seats,0,1
thus,0,1
veto,0,1
power,0,1
to,0,1
any,0,1
members,0,1
',0,1
bills,0,1
",",0,1
and,0,1
also,0,1
a,0,1
minority,0,1
larger,0,1
than,0,1
a,0,1
third,0,1
to,0,1
veto,0,1
any,0,1
bills,0,1
featuring,0,1
major,0,1
political,0,1
reforms,0,1
.,0,1
Young,0,2
and,0,2
new,0,2
faces,0,2
emerged,0,2
in,0,2
the,0,2
new,0,2
council,0,2
members,0,2
",",0,2
as,0,2
veteran,0,2
politicians,0,2
stepped,0,2
down,0,2
in,0,2
both,0,2
the,0,2
anti-establishment,0,2
and,0,2
pro-Beijing,0,2
campus,0,2
.,0,2
Election,0,3
Results,0,3
Eddie,0,3
Chu,0,3
received,0,3
the,0,3
largest,0,3
vote,0,3
in,0,3
any,0,3
geographical,0,3
constituency,0,3
In,0,3
the,0,3
New,0,3
Territories,0,3
West,0,3
geographical,0,3
constituency,0,3
",",0,3
nonpartisan,0,3
pan-democrat,0,3
Eddie,0,3
Chu,0,3
was,0,3
elected,0,3
with,0,3
"84,121",0,3
votes,0,3
",",0,3
the,0,3
most,0,3
given,0,3
to,0,3
any,0,3
list,0,3
in,0,3
the,0,3
geographical,0,3
constituencies,0,3
.,0,3
Other,0,4
anti-establishment,0,4
candidates,0,4
elected,0,4
in,0,4
this,0,4
district,0,4
were,0,4
localist,0,4
camp,0,4
's,0,4
Cheng,0,4
Chung,0,4
-,0,4
tai,0,4
of,0,4
Civic,0,4
Passion,0,4
",",0,4
pan,0,4
-,0,4
democracy,0,4
camp,0,4
's,0,4
Kwok,0,4
Ka-ki,0,4
and,0,4
Andrew,0,4
Wan,0,4
of,0,4
respectively,0,4
Civic,0,4
Party,0,4
and,0,4
the,0,4
Democratic,0,4
Party,0,4
.,0,4
The,0,5
pro-Beijing,0,5
camp,0,5
candidates,0,5
elected,0,5
were,0,5
New,0,5
People,0,5
Party,0,5
's,0,5
Michael,0,5
Tien,0,5
",",0,5
DAB,0,5
's,0,5
Ben,0,5
Chan,0,5
and,0,5
Leung,0,5
Che,0,5
-,0,5
cheung,0,5
",",0,5
FTU,0,5
's,0,5
Alice,0,5
Mak,0,5
and,0,5
pro-establishment,0,5
nonpartisan,0,5
Junius,0,5
Ho,0,5
.,0,5
Two,0,6
pan-democratic,0,6
veteran,0,6
politicians,0,6
Lee,0,6
Cheuk,0,6
-,0,6
yan,0,6
of,0,6
the,0,6
Labour,0,6
Party,0,6
