token,ent,sent
Over,0,0
900,0,0
asylum,0,0
seekers,0,0
rescued,0,0
off,0,0
Indonesian,0,0
coast,0,0
Monday,0,0
",",0,0
May,0,0
18,0,0
",",0,0
2015,0,0
On,0,0
Friday,0,0
",",0,0
fishermen,0,0
rescued,0,0
over,0,0
700,0,0
asylum,0,0
seekers,0,0
whose,0,0
boat,0,0
sank,0,0
",",0,0
and,0,0
the,0,0
Indonesian,0,0
Navy,0,0
reportedly,0,0
saved,0,0
200,0,0
more,0,0
after,0,0
they,0,0
were,0,0
found,0,0
swimming,0,0
along,0,0
the,0,0
coast,0,0
of,0,0
Aceh,0,0
",",0,0
Indonesia,0,0
.,0,0
Major,0,1
general,0,1
Fuad,0,1
Basya,0,1
",",0,1
spokesman,0,1
for,0,1
the,0,1
Indonesian,0,1
military,0,1
",",0,1
said,0,1
fisherman,0,1
first,0,1
noticed,0,1
the,0,1
people,0,1
and,0,1
a,0,1
warship,0,1
was,0,1
deployed,0,1
to,0,1
retrieve,0,1
them,0,1
.,0,1
The,0,2
rescued,0,2
members,0,2
included,0,2
Bangladeshis,0,2
and,0,2
Rohingya,0,2
",",0,2
a,0,2
stateless,0,2
minority,0,2
of,0,2
Muslims,0,2
from,0,2
Myanmar,0,2
.,0,2
Myanmar,0,3
is,0,3
mainly,0,3
Buddhist,0,3
and,0,3
the,0,3
United,0,3
Nations,0,3
rates,0,3
the,0,3
Rohingya,0,3
among,0,3
the,0,3
world,0,3
's,0,3
most,0,3
persecuted,0,3
groups,0,3
.,0,3
According,0,4
to,0,4
ABC,0,4
News,0,4
",",0,4
Basya,0,4
also,0,4
believes,0,4
the,0,4
asylum,0,4
seekers,0,4
found,0,4
in,0,4
the,0,4
water,0,4
may,0,4
have,0,4
left,0,4
the,0,4
boat,0,4
on,0,4
purpose,0,4
to,0,4
be,0,4
rescued,0,4
to,0,4
avoid,0,4
being,0,4
sent,0,4
away,0,4
from,0,4
Indonesia,0,4
waters,0,4
.,0,4
Malaysia,0,5
and,0,5
Indonesia,0,5
have,0,5
maintained,0,5
a,0,5
policy,0,5
of,0,5
turning,0,5
away,0,5
boats,0,5
of,0,5
migrants,0,5
which,0,5
",",0,5
according,0,5
to,0,5
AFP,0,5
",",0,5
the,0,5
Untied,0,5
Nations,0,5
and,0,5
United,0,5
States,0,5
have,0,5
both,0,5
criticised,0,5
.,0,5
One,0,6
Rohingya,0,6
",",0,6
Muhammad,0,6
Amin,0,6
",",0,6
the,0,6
first,0,6
boat,0,6
rescued,0,6
on,0,6
Friday,0,6
was,0,6
turned,0,6
around,0,6
twice,0,6
",",0,6
toward,0,6
Malaysia,0,6
by,0,6
Indonesian,0,6
navy,0,6
and,0,6
then,0,6
toward,0,6
Indonesia,0,6
by,0,6
Malaysian,0,6
navy,0,6
.,0,6
Discussing,0,7
his,0,7
concern,0,7
in,0,7
a,0,7
public,0,7
statement,0,7
",",0,7
Malaysia,0,7
's,0,7
Prime,0,7
Minister,0,7
",",0,7
Najib,0,7
Razak,0,7
said,0,7
",",0,7
"""",0,7
We,0,7
are,0,7
in,0,7
contact,0,7
with,0,7
all,0,7
relevant,0,7
parties,0,7
",",0,7
with,0,7
whom,0,7
we,0,7
share,0,7
the,0,7
desire,0,7
to,0,7
find,0,7
a,0,7
solution,0,7
to,0,7
this,0,7
crisis,0,7
"""",0,7
.,0,7
Thailand,0,8
has,0,8
recently,0,8
cracked,0,8
down,0,8
on,0,8
human,0,8
trafficking,0,8
",",0,8
which,0,8
has,0,8
affected,0,8
the,0,8
routes,0,8
by,0,8
which,0,8
people,0,8
-,0,8
smugglers,0,8
transport,0,8
migrants,0,8
.,0,8
The,0,9
US,0,9
State,0,9
Department,0,9
said,0,9
John,0,9
Kerry,0,9
",",0,9
the,0,9
Secretary,0,9
of,0,9
State,0,9
",",0,9
contacted,0,9
Thailand,0,9
's,0,9
foreign,0,9
minister,0,9
over,0,9
temporary,0,9
housing,0,9
for,0,9
the,0,9
Rohingya,0,9
out,0,9
at,0,9
sea,0,9
.,0,9
Jeff,0,10
Rathke,0,10
",",0,10
the,0,10
State,0,10
Department,0,10
Spokesperson,0,10
",",0,10
said,0,10
",",0,10
"""",0,10
We,0,10
urge,0,10
the,0,10
governments,0,10
of,0,10
the,0,10
region,0,10
to,0,10
work,0,10
together,0,10
quickly,0,10
",",0,10
first,0,10
and,0,10
foremost,0,10
",",0,10
to,0,10
save,0,10
the,0,10
lives,0,10
of,0,10
migrants,0,10
now,0,10
at,0,10
sea,0,10
who,0,10
are,0,10
in,0,10
need,0,10
of,0,10
an,0,10
immediate,0,10
rescue,0,10
effort,0,10
"""",0,10
.,0,10
Rathke,0,11
also,0,11
asked,0,11
the,0,11
governments,0,11
of,0,11
South,0,11
East,0,11
Asia,0,11
not,0,11
to,0,11
turn,0,11
away,0,11
boats,0,11
of,0,11
people,0,11
seeking,0,11
asylum,0,11
.,0,11
Estimates,0,12
suggest,0,12
8000,0,12
migrants,0,12
may,0,12
be,0,12
currently,0,12
at,0,12
sea,0,12
in,0,12
the,0,12
region,0,12
.,0,12
