token,ent,sent
Emperor,ENTITY,0
Norton,ENTITY,0
Joshua,ENTITY,0
Abraham,ENTITY,0
Norton,ENTITY,0
(,ENTITY,0
c.,ENTITY,0
1818,0,0
–,ENTITY,0
January,0,0
8,ENTITY,0
",",ENTITY,0
1880,0,0
),ENTITY,0
",",ENTITY,0
known,ENTITY,0
as,ENTITY,0
Emperor,ENTITY,0
Norton,ENTITY,0
",",0,0
was,0,0
a,ENTITY,0
citizen,ENTITY,0
of,ENTITY,0
San,0,0
Francisco,ENTITY,0
",",ENTITY,0
California,0,0
",",ENTITY,0
who,ENTITY,0
in,ENTITY,0
1859,0,0
proclaimed,ENTITY,0
himself,ENTITY,0
"""",0,0
Norton,ENTITY,0
I,ENTITY,0
",",0,0
Emperor,ENTITY,0
of,ENTITY,0
the,0,0
United,ENTITY,0
States,ENTITY,0
"""",ENTITY,0
.,0,0
He,ENTITY,1
later,0,1
expanded,0,1
his,ENTITY,1
pretense,0,1
by,0,1
claiming,0,1
to,0,1
be,0,1
"""",0,1
Protector,ENTITY,1
of,ENTITY,1
Mexico,ENTITY,1
"""",0,1
as,0,1
well,0,1
.,0,1
Born,0,2
in,0,2
England,0,2
",",0,2
Norton,ENTITY,2
spent,0,2
most,0,2
of,0,2
his,ENTITY,2
early,0,2
life,0,2
in,0,2
South,0,2
Africa,0,2
.,0,2
After,0,3
the,0,3
death,0,3
of,0,3
his,ENTITY,3
mother,0,3
in,0,3
1846,0,3
and,0,3
his,ENTITY,3
father,0,3
in,0,3
1848,0,3
",",0,3
he,ENTITY,3
sailed,0,3
west,0,3
",",0,3
arriving,0,3
in,0,3
San,0,3
Francisco,0,3
possibly,0,3
in,0,3
November,0,3
1849,0,3
.,0,3
Norton,ENTITY,4
initially,0,4
made,0,4
a,0,4
living,0,4
as,0,4
a,ENTITY,4
businessman,ENTITY,4
",",0,4
but,0,4
he,ENTITY,4
lost,0,4
his,ENTITY,4
fortune,0,4
investing,0,4
in,0,4
Peruvian,0,4
rice,0,4
.,0,4
After,0,5
he,ENTITY,5
lost,0,5
a,0,5
lawsuit,0,5
in,0,5
which,0,5
he,ENTITY,5
tried,0,5
to,0,5
void,0,5
his,ENTITY,5
rice,0,5
contract,0,5
",",0,5
Norton,ENTITY,5
's,ENTITY,5
public,0,5
prominence,0,5
faded,0,5
.,0,5
He,ENTITY,6
reemerged,0,6
in,0,6
September,0,6
1859,0,6
",",0,6
laying,0,6
claim,0,6
to,0,6
the,0,6
position,0,6
of,0,6
Emperor,0,6
of,0,6
the,0,6
United,0,6
States,0,6
.,0,6
He,ENTITY,7
had,0,7
no,0,7
political,0,7
power,0,7
",",0,7
and,0,7
his,ENTITY,7
influence,0,7
extended,0,7
only,0,7
so,0,7
far,0,7
as,0,7
he,ENTITY,7
was,0,7
humored,0,7
by,0,7
those,0,7
around,0,7
him,ENTITY,7
;,0,7
nevertheless,0,7
",",0,7
he,ENTITY,7
was,0,7
treated,0,7
deferentially,0,7
in,0,7
San,0,7
Francisco,0,7
",",0,7
and,0,7
currency,0,7
issued,0,7
in,0,7
his,ENTITY,7
name,0,7
was,0,7
honored,0,7
in,0,7
the,0,7
establishments,0,7
he,ENTITY,7
frequented,0,7
.,0,7
Though,0,8
some,0,8
considered,0,8
him,ENTITY,8
insane,0,8
or,0,8
eccentric,0,8
",",0,8
citizens,0,8
of,0,8
San,0,8
Francisco,0,8
celebrated,0,8
his,ENTITY,8
regal,0,8
presence,0,8
and,0,8
his,ENTITY,8
proclamations,0,8
",",0,8
such,0,8
as,0,8
his,ENTITY,8
order,0,8
that,0,8
the,0,8
United,0,8
States,0,8
Congress,0,8
be,0,8
dissolved,0,8
by,0,8
force,0,8
and,0,8
his,ENTITY,8
numerous,0,8
decrees,0,8
calling,0,8
for,0,8
a,0,8
bridge,0,8
connecting,0,8
San,0,8
Francisco,0,8
to,0,8
Oakland,0,8
",",0,8
and,0,8
a,0,8
corresponding,0,8
tunnel,0,8
to,0,8
be,0,8
built,0,8
under,0,8
San,0,8
Francisco,0,8
Bay,0,8
.,0,8
Long,0,9
after,0,9
his,ENTITY,9
death,0,9
",",0,9
similar,0,9
structures,0,9
were,0,9
built,0,9
in,0,9
the,0,9
form,0,9
of,0,9
the,0,9
San,0,9
Francisco,0,9
–,0,9
Oakland,0,9
Bay,0,9
Bridge,0,9
and,0,9
the,0,9
Transbay,0,9
Tube,0,9
",",0,9
and,0,9
there,0,9
have,0,9
been,0,9
campaigns,0,9
to,0,9
rename,0,9
the,0,9
bridge,0,9
"""",0,9
The,0,9
Emperor,ENTITY,9
Norton,ENTITY,9
Bridge,0,9
"""",0,9
.,0,9
On,0,10
January,0,10
8,0,10
",",0,10
1880,0,10
",",0,10
Norton,ENTITY,10
collapsed,0,10
at,0,10
the,0,10
corner,0,10
of,0,10
California,0,10
and,0,10
Dupont,0,10
(,0,10
now,0,10
Grant,0,10
),0,10
streets,0,10
and,0,10
died,0,10
before,0,10
he,ENTITY,10
could,0,10
be,0,10
given,0,10
medical,0,10
treatment,0,10
.,0,10
Nearly,0,11
"30,000",0,11
people,0,11
packed,0,11
the,0,11
streets,0,11
of,0,11
San,0,11
Francisco,0,11
to,0,11
pay,0,11
him,ENTITY,11
homage,0,11
at,0,11
his,ENTITY,11
funeral,0,11
.,0,11
Norton,ENTITY,12
has,0,12
been,0,12
immortalized,0,12
as,0,12
the,0,12
basis,0,12
of,0,12
characters,0,12
in,0,12
the,0,12
literature,0,12
of,0,12
writers,0,12
Mark,0,12
Twain,0,12
",",0,12
Robert,0,12
Louis,0,12
Stevenson,0,12
",",0,12
Christopher,0,12
Moore,0,12
",",0,12
Morris,0,12
and,0,12
Goscinny,0,12
",",0,12
Selma,0,12
Lagerlöf,0,12
",",0,12
and,0,12
Neil,0,12
Gaiman,0,12
.,0,12
Norton,ENTITY,13
I,ENTITY,13
",",0,13
Emperor,ENTITY,13
of,ENTITY,13
the,0,13
United,ENTITY,13
States,ENTITY,13
",",0,13
photograph,0,13
",",0,13
c.,0,13
1871,0,13
–,0,13
72,0,13
Declares,0,13
himself,ENTITY,13
emperor,ENTITY,13
Emperor,ENTITY,13
Joshua,ENTITY,13
Norton,ENTITY,13
",",ENTITY,13
in,ENTITY,13
full,0,13
military,ENTITY,13
regalia,0,13
",",ENTITY,13
circa,ENTITY,13
1880,0,13
or,ENTITY,13
earlier,ENTITY,13
By,0,13
1859,0,13
",",0,13
Norton,ENTITY,13
had,0,13
become,0,13
completely,0,13
disgruntled,0,13
with,0,13
what,0,13
he,ENTITY,13
considered,0,13
the,0,13
inadequacies,0,13
of,0,13
the,0,13
legal,0,13
and,0,13
political,0,13
structures,0,13
of,0,13
the,0,13
United,0,13
States,0,13
.,0,13
On,0,14
September,0,14
17,0,14
",",0,14
1859,0,14
",",0,14
he,ENTITY,14
took,0,14
matters,0,14
into,0,14
his,ENTITY,14
own,0,14
hands,0,14
and,0,14
distributed,0,14
letters,0,14
to,0,14
the,0,14
various,0,14
newspapers,0,14
in,0,14
the,0,14
city,0,14
",",0,14
proclaiming,0,14
himself,ENTITY,14
"""",0,14
Emperor,ENTITY,14
of,ENTITY,14
these,0,14
United,ENTITY,14
States,ENTITY,14
"""",0,14
:,0,14
At,0,14
the,0,14
peremptory,0,14
request,0,14
and,0,14
desire,0,14
of,0,14
a,0,14
large,0,14
majority,0,14
of,0,14
the,0,14
citizens,0,14
of,0,14
these,0,14
United,0,14
States,0,14
",",0,14
I,ENTITY,14
",",0,14
Joshua,ENTITY,14
Norton,ENTITY,14
",",0,14
formerly,0,14
of,0,14
Algoa,0,14
Bay,0,14
",",0,14
Cape,0,14
of,0,14
Good,0,14
Hope,0,14
",",0,14
and,0,14
now,0,14
for,0,14
the,0,14
last,0,14
9,0,14
years,0,14
and,0,14
10,0,14
months,0,14
past,0,14
of,0,14
S.F.,0,14
",",0,14
Cal.,0,14
",",0,14
declare,0,14
and,0,14
proclaim,0,14
myself,ENTITY,14
Emperor,ENTITY,14
of,ENTITY,14
these,0,14
U.S.,ENTITY,14
;,0,14
and,0,14
in,0,14
virtue,0,14
of,0,14
the,0,14
authority,0,14
thereby,0,14
in,0,14
me,ENTITY,14
vested,0,14
",",0,14
do,0,14
hereby,0,14
order,0,14
and,0,14
direct,0,14
the,0,14
representatives,0,14
of,0,14
the,0,14
different,0,14
States,0,14
of,0,14
the,0,14
Union,0,14
to,0,14
assemble,0,14
in,0,14
Musical,0,14
Hall,0,14
",",0,14
of,0,14
this,0,14
city,0,14
",",0,14
on,0,14
the,0,14
1st,0,14
day,0,14
of,0,14
Feb.,0,14
next,0,14
",",0,14
then,0,14
and,0,14
there,0,14
to,0,14
make,0,14
such,0,14
alterations,0,14
in,0,14
the,0,14
existing,0,14
laws,0,14
of,0,14
the,0,14
Union,0,14
as,0,14
may,0,14
ameliorate,0,14
