token,ent,sent
That,0,0
's,0,0
to,0,0
Judy,0,0
.,0,0
You,0,1
probably,0,1
have,0,1
one,0,1
like,0,1
it,0,1
already,0,1
.,0,1
I,0,2
do,0,2
n't,0,2
know,0,2
.,0,2
I,0,3
do,0,3
n't,0,3
know,0,3
.,0,3
They,0,4
show,0,4
the,0,4
uh,0,4
–,0,4
",",0,4
some,0,4
are,0,4
l-,0,4
lent,0,4
",",0,4
and,0,4
some,0,4
are,0,4
—,0,4
are,0,4
gifts,0,4
.,0,4
To,0,5
a,0,5
museum,0,5
.,0,5
Oh,0,6
.,0,6
Oh,0,7
yeah,0,7
.,0,7
Back,0,8
here,0,8
it,0,8
tells,0,8
you,0,8
.,0,8
Mhm,0,9
.,0,9
Where,0,10
they,0,10
came,0,10
from,0,10
.,0,10
Oh,0,11
Mom,0,11
.,0,11
Oh,0,12
no,0,12
",",0,12
I,0,12
do,0,12
n't,0,12
have,0,12
this,0,12
one,0,12
.,0,12
Oh,0,13
good,0,13
.,0,13
Joseph,0,14
Campbell,0,14
?,0,14
Mhm,0,14
.,0,14
Oh,0,15
yeah,0,15
.,0,15
Oh,0,16
this,0,16
'll,0,16
be,0,16
great,0,16
.,0,16
He,0,17
's,0,17
wonderful,0,17
",",0,17
hunh,0,17
.,0,17
I,0,18
mean,0,18
",",0,18
he,0,18
–,0,18
he,0,18
's,0,18
dead,0,18
now,0,18
.,0,18
Yeah,0,19
.,0,19
He,0,20
died,0,20
.,0,20
Oh,0,21
",",0,21
this,0,21
is,0,21
great,0,21
.,0,21
Joseph,0,22
Campbell,0,22
.,0,22
I,ENTITY,23
'm,0,23
just,0,23
interested,0,23
in,0,23
when,0,23
did,0,23
she,0,23
get,0,23
that,0,23
.,0,23
Oh,0,24
I,0,24
got,0,24
lot,0,24
of,0,24
these,0,24
presents,0,24
",",0,24
you,ENTITY,24
know,0,24
",",0,24
just,0,24
along,0,24
the,0,24
way,0,24
.,0,24
Yeah,0,25
.,0,25
That,0,26
's,0,26
—,0,26
on,0,26
the,0,26
way,0,26
.,0,26
Cause,0,27
I,0,27
do,0,27
n't,0,27
wait,0,27
till,0,27
Christmas,0,27
to,0,27
buy,0,27
everything,0,27
.,0,27
There,0,28
are,0,28
there,0,28
are,0,28
mysteries,0,28
in,0,28
this,0,28
house,0,28
that,0,28
I,ENTITY,28
'm,0,28
not,0,28
even,0,28
aware,0,28
of,0,28
.,0,28
Okay,0,29
.,0,29
Well,0,30
–,0,30
Open,0,30
this,0,30
one,0,30
.,0,30
From,0,31
the,0,31
gel-,0,31
uh,0,31
the,0,31
elves,0,31
.,0,31
Oh,0,32
",",0,32
to,0,32
Dan,0,32
?,0,32
Sa-,0,32
me,0,32
too,0,32
.,0,32
To,0,33
Dan,0,33
from,0,33
Santa,0,33
.,0,33
Mhm,0,34
.,0,34
Oh,0,35
.,0,35
And,0,36
this,0,36
one,0,36
is,0,36
",",0,36
to,0,36
Dad,ENTITY,36
",",0,36
From,0,36
Judy,0,36
.,0,36
Oh,0,37
.,0,37
Guess,0,38
what,0,38
that,0,38
is,0,38
!,0,38
Oh,0,38
",",0,38
guess,0,38
what,0,38
!,0,38
That,0,38
is,0,38
Dad,ENTITY,38
.,0,38
Oh,0,39
.,0,39
Okay,0,40
.,0,40
Look,0,41
up,0,41
.,0,41
Look,0,42
up,0,42
babe,ENTITY,42
.,0,42
Wait,0,43
.,0,43
I,ENTITY,44
would,0,44
've,0,44
had,0,44
trouble,0,44
figuring,0,44
out,0,44
what,0,44
this,0,44
one,0,44
is,0,44
.,0,44
There,0,45
we,0,45
go,0,45
.,0,45
Okay,0,46
.,0,46
Now,0,47
it,0,47
—,0,47
shall,0,47
we,0,47
wait,0,47
to,0,47
uh,0,47
—,0,47
Wait,0,47
.,0,47
Wait,0,48
.,0,48
There,0,49
's,0,49
another,0,49
one,0,49
for,0,49
Dad,ENTITY,49
down,0,49
there,0,49
.,0,49
That,0,50
red,0,50
one,0,50
.,0,50
Oh,0,51
.,0,51
