token,ent,sent
Madam,0,0
Speaker,0,0
",",0,0
"""",0,0
I,0,0
solemnly,0,0
swear,0,0
that,0,0
in,0,0
all,0,0
things,0,0
appertaining,0,0
to,0,0
the,0,0
trial,0,0
of,0,0
the,0,0
impeachment,0,0
of,0,0
Donald,ENTITY,0
John,ENTITY,0
Trump,ENTITY,0
",",ENTITY,0
President,ENTITY,0
of,ENTITY,0
the,0,0
United,ENTITY,0
States,ENTITY,0
",",ENTITY,0
now,ENTITY,0
pending,ENTITY,0
",",ENTITY,0
I,0,0
will,ENTITY,0
do,ENTITY,0
impartial,0,0
justice,0,0
according,ENTITY,0
to,ENTITY,0
the,0,0
Constitution,0,0
and,ENTITY,0
laws,0,0
.,ENTITY,0
"""",0,1
That,0,1
is,ENTITY,1
the,0,1
oath,ENTITY,1
Senators,0,1
swore,ENTITY,1
on,ENTITY,1
January,0,1
16,0,1
.,ENTITY,1
It,0,2
is,ENTITY,2
the,0,2
oath,ENTITY,2
created,ENTITY,2
by,ENTITY,2
Senators,0,2
when,ENTITY,2
they,0,2
tried,ENTITY,2
the,0,2
first,ENTITY,2
impeachment,ENTITY,2
of,ENTITY,2
a,0,2
President,0,2
in,ENTITY,2
1868,0,2
.,ENTITY,2
It,0,3
is,ENTITY,3
an,0,3
oath,ENTITY,3
rooted,ENTITY,3
in,ENTITY,3
the,0,3
Revolution,ENTITY,3
fought,ENTITY,3
by,ENTITY,3
their,0,3
grandparents,0,3
to,ENTITY,3
create,ENTITY,3
a,0,3
republic,ENTITY,3
of,ENTITY,3
laws,0,3
",",ENTITY,3
not,ENTITY,3
kings,0,3
.,ENTITY,3
It,0,4
is,ENTITY,4
an,0,4
oath,ENTITY,4
whose,0,4
power,0,4
derives,ENTITY,4
from,ENTITY,4
its,0,4
common,ENTITY,4
sense,0,4
:,ENTITY,4
that,0,4
a,0,4
juror,0,4
must,ENTITY,4
always,ENTITY,4
be,ENTITY,4
impartial,ENTITY,4
for,ENTITY,4
a,0,4
trial,0,4
to,ENTITY,4
be,ENTITY,4
fair,0,4
.,ENTITY,4
And,ENTITY,5
it,0,5
is,ENTITY,5
an,0,5
oath,ENTITY,5
made,ENTITY,5
necessary,ENTITY,5
by,ENTITY,5
the,0,5
fact,ENTITY,5
that,ENTITY,5
Senators,0,5
are,ENTITY,5
not,ENTITY,5
",",ENTITY,5
as,ENTITY,5
we,0,5
are,ENTITY,5
not,ENTITY,5
",",ENTITY,5
under,ENTITY,5
normal,0,5
circumstances,0,5
",",ENTITY,5
impartial,ENTITY,5
in,ENTITY,5
our,0,5
work,0,5
.,ENTITY,5
The,0,6
words,ENTITY,6
chosen,ENTITY,6
for,ENTITY,6
this,0,6
oath,0,6
recognize,ENTITY,6
that,ENTITY,6
when,ENTITY,6
our,0,6
Constitution,0,6
calls,ENTITY,6
Senators,0,6
to,ENTITY,6
try,ENTITY,6
impeachment,0,6
",",ENTITY,6
it,0,6
calls,ENTITY,6
them,0,6
away,ENTITY,6
from,ENTITY,6
their,0,6
role,ENTITY,6
as,ENTITY,6
partisans,0,6
.,ENTITY,6
When,ENTITY,7
that,0,7
oath,0,7
is,ENTITY,7
taken,ENTITY,7
",",ENTITY,7
Senators,0,7
are,ENTITY,7
supposed,ENTITY,7
to,ENTITY,7
step,ENTITY,7
back,ENTITY,7
from,ENTITY,7
the,0,7
affiliation,ENTITY,7
of,ENTITY,7
party,0,7
or,ENTITY,7
political,0,7
kinship,ENTITY,7
with,ENTITY,7
or,ENTITY,7
opposition,ENTITY,7
to,ENTITY,7
the,0,7
President,ENTITY,7
on,ENTITY,7
trial,0,7
.,ENTITY,7
They,0,8
are,ENTITY,8
required,ENTITY,8
",",ENTITY,8
as,ENTITY,8
the,0,8
oath,0,8
plainly,ENTITY,8
states,ENTITY,8
",",ENTITY,8
to,ENTITY,8
"""",ENTITY,8
do,ENTITY,8
impartial,0,8
justice,0,8
according,ENTITY,8
to,ENTITY,8
the,0,8
Constitution,0,8
and,ENTITY,8
laws,0,8
.,ENTITY,8
"""",ENTITY,9
Madam,0,9
Speaker,0,9
",",ENTITY,9
this,0,9
afternoon,0,9
",",ENTITY,9
