token,ent,sent
How,0,0
to,0,0
Make,0,0
a,0,0
Glowstick,0,0
Those,0,0
glowing,0,0
Mountain,0,0
Dew,0,0
videos,0,0
with,0,0
peroxide,0,0
and,0,0
baking,0,0
soda,0,0
are,0,0
all,0,0
hoaxes,0,0
.,0,0
To,0,1
truly,0,1
make,0,1
a,0,1
glowstick,0,1
without,0,1
breaking,0,1
an,0,1
already,0,1
-,0,1
made,0,1
glowstick,0,1
and,0,1
shoving,0,1
its,0,1
contents,0,1
into,0,1
a,0,1
tube,0,1
(,0,1
also,0,1
known,0,1
as,0,1
cheating,0,1
),0,1
",",0,1
you,ENTITY,1
've,0,1
got,0,1
ta,0,1
let,0,1
your,ENTITY,1
inner,0,1
scientist,0,1
out,0,1
(,0,1
along,0,1
with,0,1
a,0,1
few,0,1
dollars,0,1
),0,1
.,0,1
If,0,2
you,ENTITY,2
're,0,2
still,0,2
curious,0,2
",",0,2
read,0,2
on,0,2
.,0,2
This,0,3
is,0,3
fun,0,3
for,0,3
anyone,0,3
and,0,3
everyone,0,3
.,0,3
Method,0,4
One,0,4
of,0,4
Two,0,4
:,0,4
Using,0,4
Luminol,0,4
Put,0,4
on,0,4
protective,0,4
glasses,0,4
.,0,4
In,0,5
addition,0,5
",",0,5
wear,0,5
gloves,0,5
to,0,5
protect,0,5
your,ENTITY,5
skin,0,5
.,0,5
It,0,6
's,0,6
also,0,6
a,0,6
good,0,6
idea,0,6
to,0,6
not,0,6
wear,0,6
your,ENTITY,6
Sunday,0,6
best,0,6
.,0,6
Throw,0,7
on,0,7
some,0,7
old,0,7
clothes,0,7
or,0,7
put,0,7
a,0,7
smock,0,7
over,0,7
clothes,0,7
you,ENTITY,7
want,0,7
protected,0,7
.,0,7
Some,0,8
of,0,8
this,0,8
stuff,0,8
is,0,8
dangerous,0,8
--,0,8
this,0,8
experiment,0,8
is,0,8
not,0,8
meant,0,8
for,0,8
children,0,8
!,0,8
Listen,0,8
up,0,8
",",0,8
kids,ENTITY,8
:,0,8
You,ENTITY,8
'll,0,8
be,0,8
working,0,8
with,0,8
a,0,8
solution,0,8
that,0,8
's,0,8
near,0,8
a,0,8
12,0,8
on,0,8
the,0,8
pH,0,8
scale,0,8
.,0,8
That,0,9
basically,0,9
means,0,9
