token,ent,sent
Coron,0,0
Coron,0,0
is,0,0
in,0,0
the,0,0
province,0,0
of,0,0
Palawan,0,0
",",0,0
Philippines,0,0
on,0,0
Busuanga,0,0
Island,0,0
.,0,0
It,0,1
is,0,1
the,0,1
largest,0,1
town,0,1
on,0,1
the,0,1
island,0,1
and,0,1
has,0,1
the,0,1
largest,0,1
share,0,1
of,0,1
accommodations,0,1
.,0,1
Background,0,2
Coron,0,2
is,0,2
both,0,2
the,0,2
name,0,2
of,0,2
the,0,2
largest,0,2
town,0,2
on,0,2
the,0,2
island,0,2
of,0,2
Busuanga,0,2
",",0,2
and,0,2
the,0,2
name,0,2
of,0,2
a,0,2
different,0,2
",",0,2
smaller,0,2
island,0,2
just,0,2
offshore,0,2
.,0,2
The,0,3
area,0,3
is,0,3
famous,0,3
for,0,3
its,0,3
World,0,3
War,0,3
II,0,3
wreck,0,3
diving,0,3
",",0,3
and,0,3
the,0,3
site,0,3
has,0,3
been,0,3
named,0,3
in,0,3
many,0,3
lists,0,3
of,0,3
top,0,3
dive,0,3
spots,0,3
in,0,3
the,0,3
world,0,3
.,0,3
In,0,4
September,0,4
1944,0,4
",",0,4
a,0,4
fleet,0,4
of,0,4
Japanese,0,4
ships,0,4
hiding,0,4
in,0,4
the,0,4
harbor,0,4
were,0,4
sunk,0,4
in,0,4
a,0,4
daring,0,4
raid,0,4
by,0,4
the,0,4
US,0,4
navy,0,4
.,0,4
The,0,5
result,0,5
is,0,5
around,0,5
ten,0,5
well,0,5
preserved,0,5
underwater,0,5
shipwrecks,0,5
surrounded,0,5
with,0,5
coral,0,5
reef,0,5
.,0,5
There,0,6
are,0,6
also,0,6
attractions,0,6
on,0,6
Coron,0,6
Island,0,6
itself,0,6
.,0,6
There,0,7
are,0,7
many,0,7
beautiful,0,7
white,0,7
sand,0,7
beaches,0,7
",",0,7
mostly,0,7
tiny,0,7
and,0,7
surrounded,0,7
by,0,7
large,0,7
limestone,0,7
cliffs,0,7
and,0,7
wildlife,0,7
.,0,7
Barracuda,0,8
and,0,8
Kayangan,0,8
lakes,0,8
are,0,8
both,0,8
stunning,0,8
locations,0,8
",",0,8
and,0,8
good,0,8
for,0,8
snorkeling,0,8
",",0,8
and,0,8
the,0,8
island,0,8
is,0,8
the,0,8
ancestral,0,8
domain,0,8
of,0,8
an,0,8
indigenous,0,8
tribe,0,8
who,0,8
are,0,8
managing,0,8
the,0,8
island,0,8
in,0,8
a,0,8
sustainable,0,8
way,0,8
and,0,8
keeping,0,8
outsiders,0,8
at,0,8
a,0,8
distance,0,8
and,0,8
offshore,0,8
at,0,8
night,0,8
.,0,8
History,0,9
The,0,9
first,0,9
inhabitants,0,9
of,0,9
Coron,0,9
were,0,9
the,0,9
Tagbanuas,0,9
who,0,9
belong,0,9
to,0,9
the,0,9
second,0,9
wave,0,9
of,0,9
Indonesians,0,9
who,0,9
migrated,0,9
to,0,9
this,0,9
area,0,9
some,0,9
"5,000",0,9
years,0,9
ago,0,9
.,0,9
They,0,10
were,0,10
a,0,10
nomadic,0,10
",",0,10
seafaring,0,10
people,0,10
",",0,10
living,0,10
mainly,0,10
by,0,10
fishing,0,10
and,0,10
subsistence,0,10
agriculture,0,10
.,0,10
Although,0,11
they,0,11
are,0,11
now,0,11
sedentary,0,11
(,0,11
with,0,11
the,0,11
young,0,11
using,0,11
cell,0,11
phones,0,11
",",0,11
etc.,0,11
),0,11
",",0,11
