token,ent,sent
Charles,ENTITY,0
J.,ENTITY,0
Fillmore,ENTITY,0
Charles,ENTITY,0
J.,ENTITY,0
Fillmore,ENTITY,0
(,0,0
August,0,0
9,0,0
",",0,0
1929,0,0
–,0,0
February,0,0
13,0,0
",",0,0
2014,0,0
),0,0
was,0,0
an,ENTITY,0
American,ENTITY,0
linguist,ENTITY,0
and,0,0
Professor,ENTITY,0
of,ENTITY,0
Linguistics,0,0
at,ENTITY,0
the,0,0
University,ENTITY,0
of,ENTITY,0
California,ENTITY,0
",",ENTITY,0
Berkeley,ENTITY,0
.,0,0
He,ENTITY,1
received,0,1
his,ENTITY,1
Ph.D.,0,1
in,0,1
Linguistics,0,1
from,0,1
the,0,1
University,0,1
of,0,1
Michigan,0,1
in,0,1
1961,0,1
.,0,1
Fillmore,ENTITY,2
spent,0,2
ten,0,2
years,0,2
at,0,2
The,0,2
Ohio,0,2
State,0,2
University,0,2
and,0,2
a,0,2
year,0,2
as,0,2
a,ENTITY,2
Fellow,ENTITY,2
at,ENTITY,2
the,0,2
Center,ENTITY,2
for,ENTITY,2
Advanced,0,2
Study,ENTITY,2
in,ENTITY,2
the,0,2
Behavioral,ENTITY,2
Sciences,0,2
at,ENTITY,2
Stanford,0,2
University,ENTITY,2
before,0,2
joining,0,2
Berkeley,0,2
's,0,2
Department,0,2
of,0,2
Linguistics,0,2
in,0,2
1971,0,2
.,0,2
[,0,3
1,0,3
],0,3
Fillmore,ENTITY,3
was,0,3
extremely,0,3
influential,0,3
in,0,3
the,0,3
areas,0,3
of,0,3
syntax,0,3
and,0,3
lexical,0,3
semantics,0,3
.,0,3
A,0,4
three–day,0,4
conference,0,4
was,0,4
held,0,4
at,0,4
UC,0,4
Berkeley,0,4
in,0,4
celebration,0,4
of,0,4
his,ENTITY,4
80th,0,4
birthday,0,4
in,0,4
2009,0,4
.,0,4
[,0,5
2,0,5
],0,5
Fillmore,ENTITY,5
received,0,5
the,0,5
2012,0,5
Lifetime,0,5
Achievement,0,5
Award,0,5
of,0,5
the,0,5
Association,0,5
for,0,5
Computational,0,5
Linguistics,0,5
.,0,5
[,0,6
3,0,6
],0,6
He,ENTITY,6
died,0,6
in,0,6
2014,0,6
.,0,6
[,0,7
4,0,7
],0,7
Early,0,7
