token,ent,sent
Good,0,0
morning,0,0
friends,0,0
!,0,0
So,0,0
I,ENTITY,0
've,0,0
been,0,0
planning,0,0
to,0,0
vlog,0,0
today,0,0
um,0,0
because,0,0
I,ENTITY,0
was,0,0
going,0,0
to,0,0
do,0,0
like,0,0
a,0,0
little,0,0
productive,0,0
day,0,0
of,0,0
my,ENTITY,0
life,0,0
blah,0,0
blah,0,0
blah,0,0
but,0,0
then,0,0
I,ENTITY,0
literally,0,0
had,0,0
a,0,0
mental,0,0
breakdown,0,0
at,0,0
4,0,0
am,0,0
last,0,0
night,0,0
.,0,0
And,0,1
I,ENTITY,1
was,0,1
like,0,1
",",0,1
I,ENTITY,1
ca,0,1
n't,0,1
vlog,0,1
tomorrow,0,1
because,0,1
I,ENTITY,1
'm,0,1
just,0,1
not,0,1
gon,0,1
na,0,1
have,0,1
the,0,1
mental,0,1
energy,0,1
or,0,1
the,0,1
physical,0,1
energy,0,1
to,0,1
do,0,1
anything,0,1
productive,0,1
.,0,1
Like,0,2
I,ENTITY,2
did,0,2
n't,0,2
even,0,2
think,0,2
I,ENTITY,2
would,0,2
be,0,2
able,0,2
to,0,2
wake,0,2
up,0,2
for,0,2
my,ENTITY,2
8:15,0,2
a.m.,0,2
yoga,0,2
class,0,2
that,0,2
I,ENTITY,2
signed,0,2
up,0,2
for,0,2
",",0,2
but,0,2
I,ENTITY,2
am,0,2
awake,0,2
.,0,2
So,0,3
I,ENTITY,3
was,0,3
kind,0,3
of,0,3
like,0,3
",",0,3
maybe,0,3
I,ENTITY,3
should,0,3
vlog,0,3
today,0,3
and,0,3
just,0,3
see,0,3
how,0,3
my,ENTITY,3
day,0,3
turns,0,3
around,0,3
because,0,3
we,0,3
're,0,3
getting,0,3
off,0,3
on,0,3
a,0,3
rough,0,3
start,0,3
right,0,3
now,0,3
.,0,3
But,0,4
yeah,0,4
",",0,4
I,ENTITY,4
will,0,4
just,0,4
take,0,4
you,0,4
guys,0,4
through,0,4
another,0,4
day,0,4
in,0,4
my,ENTITY,4
life,0,4
.,0,4
I,ENTITY,5
'll,0,5
take,0,5
you,0,5
guys,0,5
to,0,5
yoga,0,5
with,0,5
me,ENTITY,5
and,0,5
we,0,5
'll,0,5
just,0,5
see,0,5
if,0,5
things,0,5
improve,0,5
.,0,5
I,ENTITY,6
have,0,6
my,ENTITY,6
glasses,0,6
on,0,6
now,0,6
.,0,6
Um,0,7
today,0,7
's,0,7
Wednesday,0,7
",",0,7
it,0,7
's,0,7
quite,0,7
gloomy,0,7
out,0,7
.,0,7
Yeah,0,8
",",0,8
I,ENTITY,8
have,0,8
my,ENTITY,8
usual,0,8
co-op,0,8
today,0,8
.,0,8
And,0,9
then,0,9
after,0,9
that,0,9
",",0,9
I,ENTITY,9
have,0,9
my,ENTITY,9
class,0,9
",",0,9
my,ENTITY,9
marketing,0,9
brand,0,9
management,0,9
class,0,9
.,0,9
And,0,10
I,ENTITY,10
have,0,10
a,0,10
meeting,0,10
tonight,0,10
.,0,10
I,ENTITY,11
'm,0,11
gon,0,11
na,0,11
start,0,11
getting,0,11
ready,0,11
for,0,11
my,ENTITY,11
yoga,0,11
class,0,11
soon,0,11
so,0,11
let,0,11
's,0,11
start,0,11
doing,0,11
that,0,11
.,0,11
I,ENTITY,12
got,0,12
this,0,12
workout,0,12
set,0,12
from,0,12
Amazon,0,12
and,0,12
it,0,12
is,0,12
so,0,12
good,0,12
.,0,12
It,0,13
's,0,13
like,0,13
really,0,13
thick,0,13
and,0,13
stretchy,0,13
and,0,13
comfy,0,13
and,0,13
soft,0,13
.,0,13
This,0,14
is,0,14
my,ENTITY,14
fit,0,14
for,0,14
the,0,14
day,0,14
.,0,14
I,ENTITY,15
guess,0,15
I,ENTITY,15
've,0,15
come,0,15
to,0,15
the,0,15
conclusion,0,15
that,0,15
if,0,15
I,ENTITY,15
wear,0,15
more,0,15
workout,0,15
clothes,0,15
",",0,15
like,0,15
just,0,15
in,0,15
my,ENTITY,15
daily,0,15
life,0,15
",",0,15
then,0,15
I,ENTITY,15
'll,0,15
be,0,15
more,0,15
inclined,0,15
to,0,15
go,0,15
to,0,15
the,0,15
gym,0,15
because,0,15
I,ENTITY,15
do,0,15
n't,0,15
have,0,15
to,0,15
like,0,15
change,0,15
OOTD,0,15
haha,0,15
.,0,15
Alright,0,16
",",0,16
I,ENTITY,16
'm,0,16
pretty,0,16
much,0,16
all,0,16
ready,0,16
to,0,16
go,0,16
",",0,16
I,ENTITY,16
just,0,16
need,0,16
to,0,16
like,0,16
pack,0,16
my,ENTITY,16
bag,0,16
because,0,16
