token,ent,sent
Athens,0,0
(,0,0
Greek,0,0
:,0,0
Αθήνα,0,0
",",0,0
Athína,0,0
),0,0
",",0,0
is,0,0
the,0,0
capital,0,0
city,0,0
of,0,0
Greece,0,0
with,0,0
a,0,0
metropolitan,0,0
population,0,0
of,0,0
3.7,0,0
million,0,0
inhabitants,0,0
.,0,0
It,0,1
is,0,1
in,0,1
many,0,1
ways,0,1
the,0,1
birthplace,0,1
of,0,1
Classical,0,1
Greece,0,1
",",0,1
and,0,1
therefore,0,1
of,0,1
Western,0,1
civilization,0,1
.,0,1
Understand,0,2
Old,0,2
Athens,0,2
The,0,2
first,0,2
pre-historic,0,2
settlements,0,2
was,0,2
constructed,0,2
in,0,2
3000,0,2
BC,0,2
around,0,2
the,0,2
hill,0,2
of,0,2
Acropolis,0,2
.,0,2
The,0,3
legend,0,3
says,0,3
that,0,3
the,0,3
King,0,3
of,0,3
Athens,0,3
",",0,3
Theseus,0,3
unified,0,3
the,0,3
ten,0,3
tribes,0,3
of,0,3
early,0,3
Athens,0,3
into,0,3
one,0,3
kingdom,0,3
(,0,3
c.,0,3
1230,0,3
BC,0,3
),0,3
.,0,3
This,0,4
process,0,4
of,0,4
synoikismos,0,4
–,0,4
bringing,0,4
together,0,4
in,0,4
one,0,4
home,0,4
–,0,4
created,0,4
the,0,4
largest,0,4
and,0,4
wealthiest,0,4
state,0,4
on,0,4
the,0,4
Greek,0,4
mainland,0,4
",",0,4
but,0,4
it,0,4
also,0,4
created,0,4
a,0,4
larger,0,4
class,0,4
of,0,4
people,0,4
excluded,0,4
from,0,4
political,0,4
life,0,4
by,0,4
the,0,4
nobility,0,4
.,0,4
By,0,5
the,0,5
7th,0,5
century,0,5
BC,0,5
",",0,5
social,0,5
unrest,0,5
had,0,5
become,0,5
widespread,0,5
",",0,5
and,0,5
the,0,5
Areopagus,0,5
appointed,0,5
Draco,0,5
to,0,5
draft,0,5
a,0,5
strict,0,5
new,0,5
law,0,5
code,0,5
(,0,5
hence,0,5
"""",0,5
draconian,0,5
"""",0,5
),0,5
.,0,5
When,0,6
this,0,6
failed,0,6
",",0,6
they,0,6
appointed,0,6
Solon,0,6
",",0,6
with,0,6
a,0,6
mandate,0,6
to,0,6
create,0,6
a,0,6
new,0,6
constitution,0,6
(,0,6
594,0,6
),0,6
.,0,6
This,0,7
was,0,7
the,0,7
great,0,7
beginning,0,7
of,0,7
a,0,7
new,0,7
social,0,7
revolution,0,7
",",0,7
which,0,7
was,0,7
the,0,7
result,0,7
of,0,7
the,0,7
democracy,0,7
under,0,7
Clisthenes,0,7
(,0,7
508,0,7
BC,0,7
),0,7
.,0,7
During,0,8
the,0,8
Middle,0,8
Ages,0,8
",",0,8
Athens,0,8
experienced,0,8
a,0,8
decline,0,8
",",0,8
but,0,8
re-emerged,0,8
under,0,8
Byzantian,0,8
rule,0,8
.,0,8
Athens,0,9
was,0,9
thriving,0,9
and,0,9
prosperous,0,9
during,0,9
the,0,9
Crusades,0,9
",",0,9
actually,0,9
benefiting,0,9
from,0,9
the,0,9
Italian,0,9
trade,0,9
during,0,9
this,0,9
period,0,9
.,0,9
However,0,10
",",0,10
this,0,10
fruitful,0,10
period,0,10
was,0,10
short,0,10
-,0,10
lived,0,10
",",0,10
as,0,10
Greece,0,10
suffered,0,10
badly,0,10
under,0,10
the,0,10
Ottoman,0,10
Empire,0,10
",",0,10
only,0,10
to,0,10
recover,0,10
in,0,10
the,0,10
19th,0,10
century,0,10
as,0,10
the,0,10
capital,0,10
of,0,10
independent,0,10
Greece,0,10
.,0,10
Modern,0,11
Olympic,0,11
Games,0,11
Athens,0,11
hosted,0,11
the,0,11
2004,0,11
Summer,0,11
Olympic,0,11
Games,0,11
.,0,11
While,0,12
most,0,12
of,0,12
the,0,12
sporting,0,12
venues,0,12
were,0,12
located,0,12
outside,0,12
the,0,12
city,0,12
proper,0,12
-,0,12
in,0,12
various,0,12
locations,0,12
throughout,0,12
Attica,0,12
-,0,12
the,0,12
entire,0,12
urban,0,12
area,0,12
of,0,12
Athens,0,12
underwent,0,12
major,0,12
lasting,0,12
changes,0,12
that,0,12
have,0,12
improved,0,12
the,0,12
quality,0,12
of,0,12
life,0,12
for,0,12
visitors,0,12
and,0,12
residents,0,12
alike,0,12
.,0,12
