token,ent,sent
I,ENTITY,0
am,0,0
proud,0,0
to,0,0
come,0,0
here,0,0
to,0,0
Philadelphia,0,0
and,0,0
join,0,0
my,ENTITY,0
fellow,0,0
Democrats,0,0
.,0,0
In,0,1
1960,0,1
",",0,1
the,0,1
Democrats,0,1
of,0,1
this,0,1
city,0,1
produced,0,1
a,0,1
margin,0,1
in,0,1
the,0,1
presidential,0,1
race,0,1
that,0,1
was,0,1
in,0,1
this,0,1
city,0,1
three,0,1
times,0,1
as,0,1
large,0,1
as,0,1
it,0,1
was,0,1
in,0,1
the,0,1
whole,0,1
United,0,1
States,0,1
.,0,1
So,0,2
I,ENTITY,2
am,0,2
proud,0,2
to,0,2
be,0,2
back,0,2
here,0,2
again,0,2
",",0,2
and,0,2
I,ENTITY,2
am,0,2
very,0,2
happy,0,2
to,0,2
be,0,2
introduced,0,2
by,0,2
your,0,2
distinguished,0,2
chairman,0,2
",",0,2
Bill,0,2
Green,0,2
.,0,2
When,0,3
he,0,3
became,0,3
chairman,0,3
of,0,3
this,0,3
city,0,3
committee,0,3
",",0,3
there,0,3
were,0,3
"300,000",0,3
more,0,3
Republicans,0,3
registered,0,3
in,0,3
the,0,3
city,0,3
of,0,3
Philadelphia,0,3
than,0,3
Democrats,0,3
",",0,3
and,0,3
it,0,3
is,0,3
a,0,3
source,0,3
of,0,3
satisfaction,0,3
to,0,3
me,ENTITY,3
that,0,3
tonight,0,3
there,0,3
are,0,3
"260,000",0,3
more,0,3
Democrats,0,3
registered,0,3
.,0,3
I,ENTITY,4
can,0,4
understand,0,4
why,0,4
some,0,4
Republicans,0,4
may,0,4
not,0,4
like,0,4
it,0,4
",",0,4
but,0,4
",",0,4
as,0,4
a,ENTITY,4
Democrat,ENTITY,4
",",0,4
as,0,4
one,ENTITY,4
who,ENTITY,4
believes,ENTITY,4
in,ENTITY,4
the,0,4
Democratic,ENTITY,4
Party,ENTITY,4
",",0,4
as,0,4
one,ENTITY,4
who,ENTITY,4
believes,ENTITY,4
that,ENTITY,4
the,0,4
Democratic,ENTITY,4
Party,0,4
has,ENTITY,4
meant,ENTITY,4
progress,0,4
for,ENTITY,4
this,0,4
city,0,4
",",ENTITY,4
this,0,4
State,0,4
",",ENTITY,4
and,ENTITY,4
this,0,4
country,ENTITY,4
",",0,4
I,ENTITY,4
am,0,4
proud,0,4
to,0,4
be,0,4
here,0,4
in,0,4
