doc,token,sentence,t_id,doc_id,m_id,tag
37961,Apple,0,1,,,
37961,releases,0,2,37961,29,EVENT_MENTION
37961,program,0,3,37961,31,EVENT_MENTION
37961,to,0,4,,,
37961,limit,0,5,37961,30,EVENT_MENTION
37961,iPod,0,6,,,
37961,volume,0,7,,,
37961,April,1,8,,,
37961,5,1,9,,,
37961,",",1,10,,,
37961,2006,1,11,,,
37961,Apple,2,12,,,
37961,has,2,13,,,
37961,released,2,14,37961,44,EVENT_MENTION
37961,an,2,15,,,
37961,application,2,16,,,
37961,that,2,17,,,
37961,limits,2,18,37961,32,EVENT_MENTION
37961,the,2,19,,,
37961,volume,2,20,,,
37961,produced,2,21,37961,33,EVENT_MENTION
37961,from,2,22,,,
37961,its,2,23,,,
37961,iPod,2,24,,,
37961,portable,2,25,,,
37961,music,2,26,,,
37961,players,2,27,,,
37961,.,2,28,,,
37961,The,3,29,,,
37961,software,3,30,,,
37961,update,3,31,,,
37961,",",3,32,,,
37961,iPod,3,33,,,
37961,Software,3,34,,,
37961,1.1.1,3,35,,,
37961,",",3,36,,,
37961,works,3,37,37961,34,EVENT_MENTION
37961,with,3,38,,,
37961,the,3,39,,,
37961,iPod,3,40,,,
37961,Nano,3,41,,,
37961,and,3,42,,,
37961,the,3,43,,,
37961,Video,3,44,,,
37961,version,3,45,,,
37961,.,3,46,,,
37961,Apple,4,47,,,
37961,released,4,48,37961,35,EVENT_MENTION
37961,the,4,49,,,
37961,program,4,50,,,
37961,in,4,51,,,
37961,response,4,52,,,
37961,to,4,53,,,
37961,complaints,4,54,37961,36,EVENT_MENTION
37961,that,4,55,,,
37961,it,4,56,,,
37961,had,4,57,,,
37961,not,4,58,,,
37961,taken,4,59,37961,37,EVENT_MENTION
37961,necessary,4,60,,,
37961,measures,4,61,,,
37961,to,4,62,,,
37961,prevent,4,63,37961,38,EVENT_MENTION
37961,hearing,4,64,,,
37961,loss,4,65,37961,39,EVENT_MENTION
37961,in,4,66,,,
37961,iPod,4,67,,,
37961,users,4,68,,,
37961,.,4,69,,,
37961,In,5,70,,,
37961,California,5,71,,,
37961,",",5,72,,,
37961,a,5,73,,,
37961,class-action,5,74,,,
37961,lawsuit,5,75,37961,40,EVENT_MENTION
37961,was,5,76,,,
37961,filed,5,77,37961,41,EVENT_MENTION
37961,against,5,78,,,
37961,Apple,5,79,,,
37961,in,5,80,,,
37961,January,5,81,,,
37961,over,5,82,,,
37961,claims,5,83,37961,42,EVENT_MENTION
37961,of,5,84,,,
37961,hearing,5,85,,,
37961,loss,5,86,37961,43,EVENT_MENTION
37961,from,5,87,,,
37961,iPod,5,88,,,
37961,use,5,89,37961,45,EVENT_MENTION
37961,.,5,90,,,
37961,The,10,178,,,
37961,American,10,179,,,
37961,Speech,10,180,,,
37961,Language,10,181,,,
37961,Hearing,10,182,,,
37961,Association,10,183,,,
37961,published,10,184,,,
37961,a,10,185,,,
37961,study,10,186,,,
37961,where,10,187,,,
37961,it,10,188,,,
37961,appears,10,189,,,
37961,that,10,190,,,
37961,iPod,10,191,,,
37961,'s,10,192,,,
37961,(,10,193,,,
37961,and,10,194,,,
37961,mp3,10,195,,,
37961,players,10,196,,,
37961,'s,10,197,,,
37961,),10,198,,,
37961,power,10,199,,,
37961,is,10,200,,,
37961,120,10,201,,,
37961,dB,10,202,,,
37961,",",10,203,,,
37961,comparable,10,204,,,
37961,to,10,205,,,
37961,a,10,206,,,
37961,live,10,207,,,
37961,concert,10,208,,,
37961,.,10,209,,,
37961,A,11,210,,,
37961,gunshot,11,211,,,
37961,is,11,212,,,
37961,140,11,213,,,
37961,dB,11,214,,,
37961,.,11,215,,,
