doc,token,sentence,t_id,doc_id,m_id,tag
89284,Apple,0,1,,,
89284,to,0,2,,,
89284,lower,0,3,89284,32,EVENT_MENTION
89284,UK,0,4,,,
89284,iTunes,0,5,,,
89284,prices,0,6,,,
89284,January,1,7,,,
89284,09,1,8,,,
89284,",",1,9,,,
89284,2008,1,10,,,
89284,The,2,11,,,
89284,European,2,12,,,
89284,Commission,2,13,,,
89284,has,2,14,,,
89284,forced,2,15,89284,40,EVENT_MENTION
89284,Apple,2,16,,,
89284,Inc.,2,17,,,
89284,to,2,18,,,
89284,lower,2,19,89284,41,EVENT_MENTION
89284,its,2,20,,,
89284,prices,2,21,,,
89284,for,2,22,,,
89284,media,2,23,,,
89284,in,2,24,,,
89284,its,2,25,,,
89284,United,2,26,,,
89284,Kingdom,2,27,,,
89284,iTunes,2,28,,,
89284,store,2,29,,,
89284,",",2,30,,,
89284,Apple,2,31,,,
89284,'s,2,32,,,
89284,online,2,33,,,
89284,media,2,34,,,
89284,shop,2,35,,,
89284,.,2,36,,,
89284,The,3,37,,,
89284,change,3,38,89284,42,EVENT_MENTION
89284,in,3,39,,,
89284,policy,3,40,,,
89284,will,3,41,,,
89284,occur,3,42,89284,43,EVENT_MENTION
89284,within,3,43,,,
89284,the,3,44,,,
89284,next,3,45,,,
89284,six,3,46,,,
89284,months,3,47,,,
89284,",",3,48,,,
89284,Apple,3,49,,,
89284,announced,3,50,89284,33,EVENT_MENTION
89284,this,3,51,,,
89284,morning,3,52,,,
89284,.,3,53,,,
89284,Apple,4,54,,,
89284,is,4,55,89284,34,EVENT_MENTION
89284,the,4,56,,,
89284,producer,4,57,,,
89284,of,4,58,,,
89284,the,4,59,,,
89284,world,4,60,,,
89284,'s,4,61,,,
89284,most-sold,4,62,,,
89284,MP3,4,63,,,
89284,Player,4,64,,,
89284,",",4,65,,,
89284,the,4,66,,,
89284,iPod,4,67,,,
89284,and,4,68,,,
89284,launched,4,69,89284,35,EVENT_MENTION
89284,launched,4,69,89284,39,EVENT_MENTION
89284,the,4,70,,,
89284,iTunes,4,71,,,
89284,Music,4,72,,,
89284,Store,4,73,,,
89284,",",4,74,,,
89284,a,4,75,,,
89284,online,4,76,,,
89284,music,4,77,,,
89284,store,4,78,,,
89284,",",4,79,,,
89284,on,4,80,,,
89284,April,4,81,,,
89284,28,4,82,,,
89284,",",4,83,,,
89284,2003,4,84,,,
89284,.,4,85,,,
89284,The,5,86,,,
89284,store,5,87,,,
89284,was,5,88,,,
89284,renamed,5,89,89284,36,EVENT_MENTION
89284,to,5,90,,,
89284,iTunes,5,91,,,
89284,Store,5,92,,,
89284,in,5,93,,,
89284,2006,5,94,,,
89284,",",5,95,,,
89284,as,5,96,,,
89284,Apple,5,97,,,
89284,began,5,98,89284,37,EVENT_MENTION
89284,selling,5,99,89284,38,EVENT_MENTION
89284,other,5,100,,,
89284,media,5,101,,,
89284,apart,5,102,,,
89284,from,5,103,,,
89284,music,5,104,,,
89284,",",5,105,,,
89284,such,5,106,,,
89284,as,5,107,,,
89284,feature-length,5,108,,,
89284,movies,5,109,,,
89284,.,5,110,,,
89284,The,10,229,,,
89284,European,10,230,,,
89284,Commission,10,231,,,
89284,welcomed,10,232,,,
89284,Apple,10,233,,,
89284,'s,10,234,,,
89284,announcement,10,235,,,
89284,and,10,236,,,
89284,in,10,237,,,
89284,a,10,238,,,
89284,reaction,10,239,,,
89284,to,10,240,,,
89284,the,10,241,,,
89284,news,10,242,,,
89284,European,10,243,,,
89284,Commissioner,10,244,,,
89284,for,10,245,,,
89284,Competition,10,246,,,
89284,Neelie,10,247,,,
89284,Kroes,10,248,,,
89284,said,10,249,,,
89284,``,10,250,,,
89284,the,10,251,,,
89284,Commission,10,252,,,
89284,is,10,253,,,
89284,very,10,254,,,
89284,much,10,255,,,
89284,in,10,256,,,
89284,favour,10,257,,,
89284,of,10,258,,,
89284,solutions,10,259,,,
89284,which,10,260,,,
89284,allow,10,261,,,
89284,consumers,10,262,,,
89284,to,10,263,,,
89284,benefit,10,264,,,
89284,from,10,265,,,
89284,a,10,266,,,
89284,truly,10,267,,,
89284,Single,10,268,,,
89284,Market,10,269,,,
89284,for,10,270,,,
89284,music,10,271,,,
89284,downloads,10,272,,,
89284,.,10,273,,,
89284,'',10,274,,,
