doc,token,sentence,t_id,doc_id,m_id,tag
43503,Apple,0,1,,,
43503,plans,0,2,43503,35,EVENT_MENTION
43503,to,0,3,,,
43503,sell,0,4,43503,17,EVENT_MENTION
43503,movies,0,5,,,
43503,on,0,6,,,
43503,iTunes,0,7,,,
43503,June,1,8,,,
43503,20,1,9,,,
43503,",",1,10,,,
43503,2006,1,11,,,
43503,Apple,2,12,,,
43503,Computer,2,13,,,
43503,is,2,14,,,
43503,planning,2,15,43503,33,EVENT_MENTION
43503,to,2,16,,,
43503,sell,2,17,43503,34,EVENT_MENTION
43503,full-length,2,18,,,
43503,feature,2,19,,,
43503,films,2,20,,,
43503,for,2,21,,,
43503,download,2,22,43503,18,EVENT_MENTION
43503,via,2,23,,,
43503,the,2,24,,,
43503,online,2,25,,,
43503,iTunes,2,26,,,
43503,Music,2,27,,,
43503,Store,2,28,,,
43503,.,2,29,,,
43503,The,3,30,,,
43503,store,3,31,,,
43503,currently,3,32,,,
43503,sells,3,33,43503,19,EVENT_MENTION
43503,digital,3,34,,,
43503,music,3,35,,,
43503,tracks,3,36,,,
43503,",",3,37,,,
43503,and,3,38,,,
43503,more,3,39,,,
43503,recently,3,40,,,
43503,has,3,41,,,
43503,begun,3,42,43503,63,EVENT_MENTION
43503,begun,3,42,43503,20,EVENT_MENTION
43503,to,3,43,,,
43503,sell,3,44,43503,21,EVENT_MENTION
43503,TV,3,45,,,
43503,episodes,3,46,,,
43503,.,3,47,,,
43503,Apple,4,48,,,
43503,executives,4,49,,,
43503,are,4,50,43503,23,EVENT_MENTION
43503,in,4,51,,,
43503,negotiations,4,52,43503,22,EVENT_MENTION
43503,with,4,53,,,
43503,film,4,54,,,
43503,studios,4,55,,,
43503,to,4,56,,,
43503,arrange,4,57,43503,24,EVENT_MENTION
43503,the,4,58,,,
43503,deal,4,59,43503,25,EVENT_MENTION
43503,and,4,60,,,
43503,settle,4,61,43503,26,EVENT_MENTION
43503,settle,4,61,43503,27,EVENT_MENTION
43503,on,4,62,,,
43503,pricing,4,63,,,
43503,structures,4,64,,,
43503,.,4,65,,,
43503,It,5,66,,,
43503,is,5,67,,,
43503,expected,5,68,43503,28,EVENT_MENTION
43503,that,5,69,,,
43503,films,5,70,,,
43503,will,5,71,,,
43503,retail,5,72,43503,29,EVENT_MENTION
43503,for,5,73,,,
43503,around,5,74,,,
43503,$,5,75,,,
43503,9.99,5,76,,,
43503,US,5,77,,,
43503,dollars,5,78,,,
43503,",",5,79,,,
43503,although,5,80,,,
43503,some,5,81,,,
43503,studios,5,82,,,
43503,are,5,83,,,
43503,reported,5,84,43503,30,EVENT_MENTION
43503,to,5,85,,,
43503,want,5,86,43503,31,EVENT_MENTION
43503,to,5,87,,,
43503,set,5,88,43503,32,EVENT_MENTION
43503,a,5,89,,,
43503,higher,5,90,,,
43503,price,5,91,,,
43503,.,5,92,,,
