doc,token,sentence,t_id,doc_id,m_id,tag
62405,Sub-prime,0,1,,,
62405,lenders,0,2,,,
62405,send,0,3,62405,2,EVENT_MENTION
62405,jitters,0,4,62405,3,EVENT_MENTION
62405,through,0,5,,,
62405,global,0,6,,,
62405,markets,0,7,,,
62405,March,1,8,,,
62405,13,1,9,,,
62405,",",1,10,,,
62405,2007,1,11,,,
62405,Just,2,12,,,
62405,two,2,13,,,
62405,weeks,2,14,,,
62405,after,2,15,,,
62405,China,2,16,,,
62405,sent,2,17,62405,14,EVENT_MENTION
62405,global,2,18,,,
62405,markets,2,19,,,
62405,into,2,20,,,
62405,a,2,21,,,
62405,tumble,2,22,62405,15,EVENT_MENTION
62405,",",2,23,,,
62405,growing,2,24,62405,16,EVENT_MENTION
62405,worries,2,25,62405,17,EVENT_MENTION
62405,about,2,26,,,
62405,sub-prime,2,27,,,
62405,mortgage,2,28,,,
62405,lenders,2,29,,,
62405,in,2,30,,,
62405,the,2,31,,,
62405,United,2,32,,,
62405,States,2,33,,,
62405,are,2,34,,,
62405,sending,2,35,62405,18,EVENT_MENTION
62405,jitters,2,36,62405,19,EVENT_MENTION
62405,through,2,37,,,
62405,stock,2,38,,,
62405,exchanges,2,39,,,
62405,around,2,40,,,
62405,the,2,41,,,
62405,globe,2,42,,,
62405,.,2,43,,,
62405,The,3,44,,,
62405,three,3,45,,,
62405,major,3,46,,,
62405,US,3,47,,,
62405,stock,3,48,,,
62405,market,3,49,,,
62405,indices,3,50,,,
62405,each,3,51,,,
62405,fell,3,52,62405,20,EVENT_MENTION
62405,two,3,53,,,
62405,percent,3,54,,,
62405,from,3,55,,,
62405,Monday,3,56,,,
62405,'s,3,57,,,
62405,closing,3,58,,,
62405,price,3,59,,,
62405,",",3,60,,,
62405,marking,3,61,62405,21,EVENT_MENTION
62405,the,3,62,,,
62405,second-biggest,3,63,,,
62405,loss,3,64,62405,22,EVENT_MENTION
62405,of,3,65,,,
62405,2007,3,66,,,
62405,.,3,67,,,
62405,London,4,68,,,
62405,'s,4,69,,,
62405,FTSE,4,70,,,
62405,100,4,71,,,
62405,",",4,72,,,
62405,Paris,4,73,,,
62405,',4,74,,,
62405,CAC,4,75,,,
62405,40,4,76,,,
62405,and,4,77,,,
62405,Frankfurt,4,78,,,
62405,'s,4,79,,,
62405,DAX,4,80,,,
62405,30,4,81,,,
62405,indices,4,82,,,
62405,each,4,83,,,
62405,closed,4,84,62405,118,EVENT_MENTION
62405,down,4,85,62405,37,EVENT_MENTION
62405,more,4,86,,,
62405,than,4,87,,,
62405,1,4,88,,,
