doc,token,sentence,t_id,doc_id,m_id,tag
3835,Chinese,0,1,,,
3835,airlines,0,2,,,
3835,agree,0,3,3835,36,EVENT_MENTION
3835,purchase,0,4,3835,37,EVENT_MENTION
3835,of,0,5,,,
3835,Boeing,0,6,,,
3835,787,0,7,,,
3835,Dreamliners,0,8,,,
3835,worth,0,9,,,
3835,US$,0,10,,,
3835,7.2,0,11,,,
3835,bn,0,12,,,
3835,January,1,13,,,
3835,29,1,14,,,
3835,",",1,15,,,
3835,2005,1,16,,,
3835,Officials,2,17,,,
3835,from,2,18,,,
3835,the,2,19,,,
3835,People,2,20,,,
3835,'s,2,21,,,
3835,Republic,2,22,,,
3835,of,2,23,,,
3835,China,2,24,,,
3835,have,2,25,,,
3835,agreed,2,26,3835,31,EVENT_MENTION
3835,to,2,27,,,
3835,purchase,2,28,3835,32,EVENT_MENTION
3835,60,2,29,,,
3835,Boeing,2,30,,,
3835,787,2,31,,,
3835,Dreamliner,2,32,,,
3835,aircraft,2,33,,,
3835,in,2,34,,,
3835,a,2,35,,,
3835,deal,2,36,3835,33,EVENT_MENTION
3835,worth,2,37,,,
3835,US$,2,38,,,
3835,7.2,2,39,,,
3835,bn,2,40,,,
3835,.,2,41,,,
3835,In,3,42,,,
3835,China,3,43,,,
3835,",",3,44,,,
3835,airliners,3,45,,,
3835,are,3,46,,,
3835,selected,3,47,3835,29,EVENT_MENTION
3835,and,3,48,,,
3835,purchased,3,49,3835,30,EVENT_MENTION
3835,by,3,50,,,
3835,the,3,51,,,
3835,government,3,52,,,
3835,",",3,53,,,
3835,which,3,54,,,
3835,then,3,55,,,
3835,distributes,3,56,3835,35,EVENT_MENTION
3835,them,3,57,,,
3835,to,3,58,,,
3835,different,3,59,,,
3835,airlines,3,60,,,
3835,.,3,61,,,
3835,The,4,62,,,
3835,preliminary,4,63,,,
3835,agreement,4,64,3835,26,EVENT_MENTION
3835,will,4,65,,,
3835,see,4,66,3835,27,EVENT_MENTION
3835,Dreamliners,4,67,,,
3835,delivered,4,68,3835,28,EVENT_MENTION
3835,to,4,69,,,
3835,six,4,70,,,
3835,airlines,4,71,,,
3835,-,4,72,,,
3835,Air,4,73,,,
3835,China,4,74,,,
3835,",",4,75,,,
3835,China,4,76,,,
3835,Eastern,4,77,,,
3835,Airlines,4,78,,,
3835,",",4,79,,,
3835,China,4,80,,,
3835,Southern,4,81,,,
3835,Airlines,4,82,,,
3835,",",4,83,,,
3835,Hainan,4,84,,,
3835,Airlines,4,85,,,
3835,",",4,86,,,
3835,Shanghai,4,87,,,
3835,Airlines,4,88,,,
3835,and,4,89,,,
3835,Xiamen,4,90,,,
3835,Airlines,4,91,,,
3835,.,4,92,,,
3835,The,5,93,,,
3835,deliveries,5,94,3835,34,EVENT_MENTION
3835,are,5,95,,,
3835,scheduled,5,96,3835,24,EVENT_MENTION
3835,to,5,97,,,
3835,be,5,98,,,
3835,in,5,99,,,
3835,time,5,100,,,
3835,for,5,101,,,
3835,the,5,102,,,
3835,2008,5,103,,,
3835,Beijing,5,104,,,
3835,Olympic,5,105,,,
3835,Games,5,106,3835,25,EVENT_MENTION
3835,.,5,107,,,
