doc,token,sentence,t_id,doc_id,m_id,tag
78899,Apple,0,1,,,
78899,announces,0,2,78899,34,EVENT_MENTION
78899,new,0,3,,,
78899,iPod,0,4,,,
78899,range,0,5,,,
78899,September,1,6,,,
78899,05,1,7,,,
78899,",",1,8,,,
78899,2007,1,9,,,
78899,Apple,2,10,,,
78899,have,2,11,,,
78899,released,2,12,78899,27,EVENT_MENTION
78899,several,2,13,,,
78899,re-designs,2,14,,,
78899,of,2,15,,,
78899,their,2,16,,,
78899,popular,2,17,,,
78899,iPod,2,18,,,
78899,range,2,19,,,
78899,.,2,20,,,
78899,In,3,21,,,
78899,addition,3,22,,,
78899,to,3,23,,,
78899,the,3,24,,,
78899,iPod,3,25,,,
78899,Classic,3,26,,,
78899,",",3,27,,,
78899,Nano,3,28,,,
78899,and,3,29,,,
78899,Shuffle,3,30,,,
78899,",",3,31,,,
78899,they,3,32,,,
78899,have,3,33,,,
78899,announced,3,34,78899,29,EVENT_MENTION
78899,the,3,35,,,
78899,brand,3,36,,,
78899,new,3,37,,,
78899,iPod,3,38,,,
78899,touch,3,39,,,
78899,",",3,40,,,
78899,a,3,41,,,
78899,media,3,42,,,
78899,player,3,43,,,
78899,which,3,44,,,
78899,mimics,3,45,78899,30,EVENT_MENTION
78899,the,3,46,,,
78899,iPhone,3,47,,,
78899,'s,3,48,,,
78899,touch-screen,3,49,,,
78899,capabilities,3,50,,,
78899,.,3,51,,,
78899,The,4,52,,,
78899,new,4,53,,,
78899,iPod,4,54,,,
78899,Classic,4,55,,,
78899,design,4,56,,,
78899,features,4,57,78899,31,EVENT_MENTION
78899,a,4,58,,,
78899,larger,4,59,,,
78899,memory,4,60,,,
78899,space,4,61,,,
78899,of,4,62,,,
78899,up,4,63,,,
78899,to,4,64,,,
78899,160GB,4,65,,,
78899,or,4,66,,,
78899,"40,000",4,67,,,
78899,songs,4,68,,,
78899,",",4,69,,,
78899,and,4,70,,,
78899,has,4,71,78899,32,EVENT_MENTION
78899,has,4,71,78899,24,EVENT_MENTION
78899,a,4,72,,,
78899,new,4,73,,,
78899,all-metal,4,74,,,
78899,design,4,75,,,
78899,.,4,76,,,
78899,The,5,77,,,
78899,iPod,5,78,,,
78899,nano,5,79,,,
78899,is,5,80,78899,33,EVENT_MENTION
78899,now,5,81,,,
78899,smaller,5,82,78899,25,EVENT_MENTION
78899,and,5,83,,,
78899,squarer,5,84,78899,26,EVENT_MENTION
78899,squarer,5,84,78899,28,EVENT_MENTION
78899,",",5,85,,,
78899,adding,5,86,78899,23,EVENT_MENTION
78899,video,5,87,,,
78899,playback,5,88,,,
78899,to,5,89,,,
78899,its,5,90,,,
78899,features,5,91,,,
78899,for,5,92,,,
78899,the,5,93,,,
78899,first,5,94,,,
78899,time,5,95,,,
78899,.,5,96,,,
78899,The,10,214,,,
78899,screen,10,215,,,
78899,layout,10,216,,,
78899,",",10,217,,,
78899,similar,10,218,,,
78899,to,10,219,,,
78899,that,10,220,,,
78899,of,10,221,,,
78899,the,10,222,,,
78899,iPhone,10,223,,,
78899,",",10,224,,,
78899,offers,10,225,,,
78899,access,10,226,,,
78899,to,10,227,,,
78899,music,10,228,,,
78899,",",10,229,,,
78899,video,10,230,,,
78899,",",10,231,,,
78899,photos,10,232,,,
78899,and,10,233,,,
78899,the,10,234,,,
78899,iTunes,10,235,,,
78899,store,10,236,,,
78899,.,10,237,,,
78899,There,11,238,,,
78899,are,11,239,,,
78899,currently,11,240,,,
78899,two,11,241,,,
78899,models,11,242,,,
78899,",",11,243,,,
78899,at,11,244,,,
78899,8GB,11,245,,,
78899,and,11,246,,,
78899,16GB,11,247,,,
78899,of,11,248,,,
78899,memory,11,249,,,
78899,capacity,11,250,,,
78899,.,11,251,,,
78899,Apple,12,252,,,
78899,CEO,12,253,,,
78899,Steve,12,254,,,
78899,Jobs,12,255,,,
78899,also,12,256,,,
78899,announced,12,257,,,
78899,that,12,258,,,
78899,the,12,259,,,
78899,price,12,260,,,
78899,of,12,261,,,
78899,Apple,12,262,,,
78899,'s,12,263,,,
78899,iPhone,12,264,,,
78899,",",12,265,,,
78899,currently,12,266,,,
78899,only,12,267,,,
78899,on,12,268,,,
78899,sale,12,269,,,
78899,in,12,270,,,
78899,the,12,271,,,
78899,US,12,272,,,
78899,",",12,273,,,
78899,will,12,274,,,
78899,be,12,275,,,
78899,cut,12,276,,,
78899,by,12,277,,,
78899,$,12,278,,,
78899,200,12,279,,,
78899,to,12,280,,,
78899,$,12,281,,,
78899,399,12,282,,,
78899,.,12,283,,,
78899,He,13,284,,,
78899,described,13,285,,,
78899,the,13,286,,,
78899,new,13,287,,,
78899,iPod,13,288,,,
78899,range,13,289,,,
78899,as,13,290,,,
78899,`,13,291,,,
78899,one,13,292,,,
78899,of,13,293,,,
78899,the,13,294,,,
78899,seven,13,295,,,
78899,wonders,13,296,,,
78899,of,13,297,,,
78899,the,13,298,,,
78899,world,13,299,,,
78899,',13,300,,,
78899,.,13,301,,,
