doc,token,sentence,t_id,doc_id,m_id,tag
58383,Cisco,0,1,,,
58383,sues,0,2,58383,30,EVENT_MENTION
58383,Apple,0,3,,,
58383,for,0,4,,,
58383,iPhone,0,5,,,
58383,trademark,0,6,,,
58383,January,1,7,,,
58383,12,1,8,,,
58383,",",1,9,,,
58383,2007,1,10,,,
58383,The,2,11,,,
58383,iPhone,2,12,,,
58383,only,2,13,,,
58383,made,2,14,58383,44,EVENT_MENTION
58383,its,2,15,,,
58383,appearance,2,16,58383,46,EVENT_MENTION
58383,as,2,17,,,
58383,a,2,18,,,
58383,prototype,2,19,,,
58383,and,2,20,,,
58383,there,2,21,,,
58383,have,2,22,,,
58383,been,2,23,,,
58383,controversies,2,24,58383,48,EVENT_MENTION
58383,aroused,2,25,58383,47,EVENT_MENTION
58383,.,2,26,,,
58383,The,3,27,,,
58383,dispute,3,28,58383,31,EVENT_MENTION
58383,has,3,29,,,
58383,come,3,30,,,
58383,up,3,31,58383,32,EVENT_MENTION
58383,between,3,32,,,
58383,the,3,33,,,
58383,manufacturer,3,34,,,
58383,of,3,35,,,
58383,the,3,36,,,
58383,iPhone,3,37,,,
58383,(,3,38,,,
58383,which,3,39,,,
58383,was,3,40,,,
58383,resented,3,41,58383,34,EVENT_MENTION
58383,on,3,42,,,
58383,Wednesday,3,43,,,
58383,for,3,44,,,
58383,the,3,45,,,
58383,first,3,46,,,
58383,time,3,47,,,
58383,),3,48,,,
58383,-,3,49,,,
58383,Apple,3,50,,,
58383,Inc.,3,51,,,
58383,-,3,52,,,
58383,and,3,53,,,
58383,a,3,54,,,
58383,leader,3,55,,,
58383,in,3,56,,,
58383,network,3,57,,,
58383,and,3,58,,,
58383,communication,3,59,,,
58383,systems,3,60,,,
58383,",",3,61,,,
58383,based,3,62,58383,36,EVENT_MENTION
58383,in,3,63,,,
58383,San,3,64,,,
58383,Jose,3,65,,,
58383,-,3,66,,,
58383,Cisco,3,67,,,
58383,.,3,68,,,
58383,The,4,69,,,
58383,company,4,70,,,
58383,claims,4,71,58383,41,EVENT_MENTION
58383,to,4,72,,,
58383,possess,4,73,58383,42,EVENT_MENTION
58383,the,4,74,,,
58383,trademark,4,75,,,
58383,for,4,76,,,
58383,iPhone,4,77,,,
58383,",",4,78,,,
58383,and,4,79,,,
58383,moreover,4,80,,,
58383,",",4,81,,,
58383,that,4,82,,,
58383,it,4,83,,,
58383,sells,4,84,58383,43,EVENT_MENTION
58383,sells,4,84,58383,45,EVENT_MENTION
58383,devices,4,85,,,
58383,under,4,86,,,
58383,the,4,87,,,
58383,same,4,88,,,
58383,brand,4,89,,,
58383,through,4,90,,,
58383,one,4,91,,,
58383,of,4,92,,,
58383,its,4,93,,,
58383,divisions,4,94,,,
58383,.,4,95,,,
58383,This,5,96,58383,33,EVENT_MENTION
58383,became,5,97,58383,35,EVENT_MENTION
58383,the,5,98,,,
58383,reason,5,99,,,
58383,for,5,100,,,
58383,Cisco,5,101,,,
58383,to,5,102,,,
58383,file,5,103,58383,37,EVENT_MENTION
58383,a,5,104,,,
58383,lawsuit,5,105,58383,38,EVENT_MENTION
58383,against,5,106,,,
58383,Apple,5,107,,,
58383,Inc.,5,108,,,
58383,so,5,109,,,
58383,that,5,110,,,
58383,the,5,111,,,
58383,latter,5,112,,,
58383,would,5,113,,,
58383,stop,5,114,58383,39,EVENT_MENTION
58383,selling,5,115,58383,40,EVENT_MENTION
58383,the,5,116,,,
58383,device,5,117,,,
58383,.,5,118,,,
