doc,token,sentence,t_id,doc_id,m_id,tag
118175,White,0,1,,,
118175,House,0,2,,,
118175,considering,0,3,118175,80,EVENT_MENTION
118175,auto,0,4,,,
118175,rescue,0,5,,,
118175,plan,0,6,,,
118175,December,1,7,,,
118175,13,1,8,,,
118175,",",1,9,,,
118175,2008,1,10,,,
118175,After,2,11,,,
118175,a,2,12,,,
118175,plan,2,13,,,
118175,to,2,14,,,
118175,bail,2,15,,,
118175,out,2,16,118175,48,EVENT_MENTION
118175,three,2,17,,,
118175,large,2,18,,,
118175,American,2,19,,,
118175,auto,2,20,,,
118175,companies,2,21,,,
118175,failed,2,22,118175,8,EVENT_MENTION
118175,to,2,23,,,
118175,pass,2,24,118175,9,EVENT_MENTION
118175,the,2,25,,,
118175,Senate,2,26,,,
118175,this,2,27,,,
118175,week,2,28,,,
118175,",",2,29,,,
118175,the,2,30,,,
118175,White,2,31,,,
118175,House,2,32,,,
118175,has,2,33,,,
118175,said,2,34,118175,10,EVENT_MENTION
118175,that,2,35,,,
118175,it,2,36,,,
118175,is,2,37,,,
118175,considering,2,38,118175,11,EVENT_MENTION
118175,using,2,39,118175,12,EVENT_MENTION
118175,some,2,40,,,
118175,of,2,41,,,
118175,the,2,42,,,
118175,US$,2,43,,,
118175,700,2,44,,,
118175,billion,2,45,,,
118175,earmarked,2,46,118175,13,EVENT_MENTION
118175,to,2,47,,,
118175,rescue,2,48,118175,14,EVENT_MENTION
118175,the,2,49,,,
118175,banking,2,50,,,
118175,industry,2,51,,,
118175,to,2,52,,,
118175,bail,2,53,,,
118175,out,2,54,118175,15,EVENT_MENTION
118175,the,2,55,,,
118175,automakers,2,56,,,
118175,.,2,57,,,
118175,The,3,58,,,
118175,White,3,59,,,
118175,House,3,60,,,
118175,says,3,61,118175,23,EVENT_MENTION
118175,that,3,62,,,
118175,the,3,63,,,
118175,collapse,3,64,118175,24,EVENT_MENTION
118175,of,3,65,,,
118175,the,3,66,,,
118175,automakers,3,67,,,
118175,would,3,68,,,
118175,be,3,69,118175,25,EVENT_MENTION
118175,a,3,70,,,
118175,terrible,3,71,,,
118175,setback,3,72,118175,26,EVENT_MENTION
118175,that,3,73,,,
118175,could,3,74,,,
118175,destroy,3,75,118175,27,EVENT_MENTION
118175,the,3,76,,,
118175,economy,3,77,,,
118175,.,3,78,,,
118175,``,4,79,,,
118175,Under,4,80,,,
118175,normal,4,81,,,
118175,economic,4,82,,,
118175,conditions,4,83,,,
118175,we,4,84,,,
118175,would,4,85,,,
118175,prefer,4,86,118175,28,EVENT_MENTION
118175,that,4,87,,,
118175,markets,4,88,,,
118175,determine,4,89,118175,29,EVENT_MENTION
118175,the,4,90,,,
118175,ultimate,4,91,,,
118175,fate,4,92,118175,30,EVENT_MENTION
118175,of,4,93,,,
118175,private,4,94,,,
118175,firms,4,95,,,
118175,.,4,96,,,
118175,However,5,97,,,
118175,",",5,98,,,
118175,given,5,99,,,
118175,the,5,100,,,
118175,current,5,101,,,
118175,weakened,5,102,,,
118175,state,5,103,,,
118175,of,5,104,,,
118175,the,5,105,,,
118175,US,5,106,,,
118175,economy,5,107,,,
118175,",",5,108,,,
118175,we,5,109,,,
118175,will,5,110,,,
118175,consider,5,111,118175,42,EVENT_MENTION
118175,other,5,112,,,
118175,options,5,113,,,
118175,if,5,114,,,
118175,necessary,5,115,,,
118175,-,5,116,,,
118175,including,5,117,,,
118175,use,5,118,118175,43,EVENT_MENTION
118175,of,5,119,,,
118175,the,5,120,,,
118175,TARP,5,121,,,
118175,Troubled,5,122,,,
118175,Assets,5,123,,,
118175,Relief,5,124,,,
118175,Program,5,125,,,
118175,],5,126,,,
118175,programme,5,127,,,
118175,-,5,128,,,
118175,to,5,129,,,
118175,prevent,5,130,118175,44,EVENT_MENTION
118175,a,5,131,,,
118175,collapse,5,132,118175,45,EVENT_MENTION
118175,of,5,133,,,
118175,troubled,5,134,,,
118175,automakers,5,135,,,
118175,",",5,136,,,
118175,'',5,137,,,
118175,said,5,138,118175,46,EVENT_MENTION
118175,Dana,5,139,,,
118175,Perino,5,140,,,
118175,",",5,141,,,
118175,the,5,142,,,
118175,White,5,143,,,
118175,House,5,144,,,
118175,Press,5,145,,,
118175,Secretary,5,146,,,
118175,.,5,147,,,
118175,General,10,269,,,
118175,Motors,10,270,,,
118175,stated,10,271,,,
118175,that,10,272,,,
118175,the,10,273,,,
118175,company,10,274,,,
118175,would,10,275,,,
118175,stop,10,276,,,
118175,30,10,277,,,
118175,%,10,278,,,
118175,of,10,279,,,
118175,its,10,280,,,
118175,North,10,281,,,
118175,American,10,282,,,
118175,production,10,283,,,
118175,``,10,284,,,
118175,in,10,285,,,
118175,response,10,286,,,
118175,to,10,287,,,
118175,rapidly,10,288,,,
118175,deteriorating,10,289,,,
118175,market,10,290,,,
118175,conditions,10,291,,,
118175,'',10,292,,,
118175,.,10,293,,,
