doc,token,sentence,t_id,doc_id,m_id,tag
251007,Japanese,0,1,,,
251007,stocks,0,2,,,
251007,continue,0,3,251007,3,EVENT_MENTION
251007,to,0,4,,,
251007,fall,0,5,251007,4,EVENT_MENTION
251007,after,0,6,,,
251007,earthquake,0,7,251007,5,EVENT_MENTION
251007,March,1,8,,,
251007,18,1,9,,,
251007,",",1,10,,,
251007,2011,1,11,,,
251007,The,2,12,,,
251007,prominent,2,13,,,
251007,Japanese,2,14,,,
251007,Nikkei,2,15,,,
251007,225,2,16,,,
251007,stock,2,17,,,
251007,market,2,18,,,
251007,index,2,19,,,
251007,fell,2,20,251007,65,EVENT_MENTION
251007,another,2,21,,,
251007,1.4,2,22,,,
251007,%,2,23,,,
251007,Thursday,2,24,,,
251007,",",2,25,,,
251007,over,2,26,,,
251007,financial,2,27,,,
251007,turmoil,2,28,251007,17,EVENT_MENTION
251007,after,2,29,,,
251007,the,2,30,,,
251007,massive,2,31,,,
251007,9.0,2,32,,,
251007,magnitude,2,33,,,
251007,earthquake,2,34,251007,18,EVENT_MENTION
251007,and,2,35,,,
251007,tsunami,2,36,251007,19,EVENT_MENTION
251007,tsunami,2,36,251007,20,EVENT_MENTION
251007,hit,2,37,251007,21,EVENT_MENTION
251007,the,2,38,,,
251007,country,2,39,,,
251007,a,2,40,,,
251007,week,2,41,,,
251007,ago,2,42,,,
251007,.,2,43,,,
251007,For,3,44,,,
251007,the,3,45,,,
251007,past,3,46,,,
251007,five,3,47,,,
251007,trading,3,48,,,
251007,days,3,49,,,
251007,",",3,50,,,
251007,stocks,3,51,,,
251007,have,3,52,,,
251007,been,3,53,251007,22,EVENT_MENTION
251007,down,3,54,,,
251007,by,3,55,,,
251007,a,3,56,,,
251007,total,3,57,,,
251007,of,3,58,,,
251007,fourteen,3,59,,,
251007,percent,3,60,,,
251007,;,3,61,,,
251007,today,3,62,,,
251007,",",3,63,,,
251007,they,3,64,,,
251007,were,3,65,251007,23,EVENT_MENTION
251007,down,3,66,,,
251007,as,3,67,,,
251007,much,3,68,,,
251007,as,3,69,,,
251007,five,3,70,,,
251007,percent,3,71,,,
251007,",",3,72,,,
251007,or,3,73,,,
251007,454,3,74,,,
251007,points,3,75,,,
251007,",",3,76,,,
251007,but,3,77,,,
251007,rebounded,3,78,251007,24,EVENT_MENTION
251007,to,3,79,,,
251007,close,3,80,251007,25,EVENT_MENTION
251007,at,3,81,,,
251007,"8,962",3,82,,,
251007,points,3,83,,,
251007,.,3,84,,,
251007,US,4,85,,,
251007,stocks,4,86,,,
251007,also,4,87,,,
251007,reacted,4,88,251007,26,EVENT_MENTION
251007,negatively,4,89,,,
251007,to,4,90,,,
251007,the,4,91,,,
251007,cataclysm,4,92,251007,27,EVENT_MENTION
251007,;,4,93,,,
251007,the,4,94,,,
251007,Standard,4,95,,,
251007,&,4,96,,,
251007,Poor,4,97,,,
251007,'s,4,98,,,
251007,500,4,99,,,
251007,index,4,100,,,
251007,dropped,4,101,251007,28,EVENT_MENTION
251007,1.95,4,102,,,
251007,%,4,103,,,
251007,while,4,104,,,
251007,the,4,105,,,
251007,Dow,4,106,,,
251007,Jones,4,107,,,
251007,Industrial,4,108,,,
251007,Average,4,109,,,
251007,lost,4,110,251007,29,EVENT_MENTION
251007,2.04,4,111,,,
251007,%,4,112,,,
251007,.,4,113,,,
251007,The,5,114,,,
251007,British,5,115,,,
251007,FTSE,5,116,,,
251007,",",5,117,,,
251007,however,5,118,,,
251007,",",5,119,,,
251007,gained,5,120,251007,30,EVENT_MENTION
251007,0.77,5,121,,,
251007,%,5,122,,,
251007,",",5,123,,,
251007,but,5,124,,,
251007,after,5,125,,,
251007,a,5,126,,,
251007,large,5,127,,,
251007,loss,5,128,251007,31,EVENT_MENTION
251007,yesterday,5,129,,,
251007,.,5,130,,,
