doc,token,sentence,t_id,doc_id,m_id,tag
127226,U.S.,0,1,,,
127226,manufacturer,0,2,,,
127226,General,0,3,,,
127226,Motors,0,4,,,
127226,seeks,0,5,127226,34,EVENT_MENTION
127226,bankruptcy,0,6,,,
127226,protection,0,7,127226,35,EVENT_MENTION
127226,June,1,8,,,
127226,01,1,9,,,
127226,",",1,10,,,
127226,2009,1,11,,,
127226,United,2,12,,,
127226,States,2,13,,,
127226,automobile,2,14,,,
127226,manufacturing,2,15,,,
127226,firm,2,16,,,
127226,General,2,17,,,
127226,Motors,2,18,,,
127226,filed,2,19,127226,31,EVENT_MENTION
127226,for,2,20,,,
127226,bankruptcy,2,21,127226,32,EVENT_MENTION
127226,and,2,22,,,
127226,Chapter,2,23,,,
127226,11,2,24,,,
127226,protection,2,25,127226,33,EVENT_MENTION
127226,from,2,26,,,
127226,its,2,27,,,
127226,creditors,2,28,,,
127226,at,2,29,,,
127226,12:00,2,30,,,
127226,UTC,2,31,,,
127226,Monday,2,32,,,
127226,",",2,33,,,
127226,in,2,34,,,
127226,a,2,35,,,
127226,Manhattan,2,36,,,
127226,",",2,37,,,
127226,New,2,38,,,
127226,York,2,39,,,
127226,federal,2,40,,,
127226,bankruptcy,2,41,,,
127226,court,2,42,,,
127226,.,2,43,,,
127226,This,3,44,127226,30,EVENT_MENTION
127226,was,3,45,127226,22,EVENT_MENTION
127226,the,3,46,,,
127226,largest,3,47,,,
127226,bankruptcy,3,48,127226,23,EVENT_MENTION
127226,filing,3,49,127226,24,EVENT_MENTION
127226,for,3,50,,,
127226,a,3,51,,,
127226,U.S.,3,52,,,
127226,manufacturing,3,53,,,
127226,company,3,54,,,
127226,",",3,55,,,
127226,and,3,56,,,
127226,with,3,57,,,
127226,declared,3,58,127226,25,EVENT_MENTION
127226,assets,3,59,,,
127226,of,3,60,,,
127226,$,3,61,,,
127226,82.29,3,62,,,
127226,billion,3,63,,,
127226,and,3,64,,,
127226,a,3,65,,,
127226,debt,3,66,127226,26,EVENT_MENTION
127226,of,3,67,,,
127226,$,3,68,,,
127226,172.81,3,69,,,
127226,billion,3,70,,,
127226,",",3,71,,,
127226,and,3,72,,,
127226,the,3,73,,,
127226,fourth,3,74,,,
127226,largest,3,75,,,
127226,bankruptcy,3,76,127226,27,EVENT_MENTION
127226,filing,3,77,127226,29,EVENT_MENTION
127226,in,3,78,,,
127226,recent,3,79,,,
127226,U.S.,3,80,,,
127226,history,3,81,,,
127226,--,3,82,,,
127226,after,3,83,,,
127226,the,3,84,,,
127226,bankruptcies,3,85,127226,28,EVENT_MENTION
127226,of,3,86,,,
127226,Lehman,3,87,,,
127226,Brothers,3,88,,,
127226,(,3,89,,,
127226,$,3,90,,,
127226,691.06,3,91,,,
127226,billion,3,92,,,
127226,),3,93,,,
127226,",",3,94,,,
127226,Washington,3,95,,,
127226,Mutual,3,96,,,
127226,(,3,97,,,
127226,$,3,98,,,
127226,327.91,3,99,,,
127226,billion,3,100,,,
127226,),3,101,,,
127226,",",3,102,,,
127226,and,3,103,,,
127226,WorldCom,3,104,,,
127226,(,3,105,,,
127226,$,3,106,,,
127226,103.91,3,107,,,
127226,billion,3,108,,,
127226,),3,109,,,
127226,.,3,110,,,
