doc,token,sentence,t_id,doc_id,m_id,tag
127576,Apple,0,1,,,
127576,launches,0,2,127576,40,EVENT_MENTION
127576,new,0,3,,,
127576,",",0,4,,,
127576,faster,0,5,,,
127576,iPhone,0,6,,,
127576,June,1,7,,,
127576,9,1,8,,,
127576,",",1,9,,,
127576,2009,1,10,,,
127576,Apple,2,11,,,
127576,Computer,2,12,,,
127576,today,2,13,,,
127576,announced,2,14,127576,48,EVENT_MENTION
127576,its,2,15,,,
127576,latest,2,16,,,
127576,iteration,2,17,,,
127576,of,2,18,,,
127576,their,2,19,,,
127576,popular,2,20,,,
127576,iPhone,2,21,,,
127576,",",2,22,,,
127576,the,2,23,,,
127576,iPhone,2,24,,,
127576,3GS.,2,25,,,
127576,The,3,26,,,
127576,new,3,27,,,
127576,hardware,3,28,,,
127576,",",3,29,,,
127576,revealed,3,30,127576,42,EVENT_MENTION
127576,at,3,31,,,
127576,the,3,32,,,
127576,company,3,33,,,
127576,'s,3,34,,,
127576,annual,3,35,,,
127576,Worldwide,3,36,,,
127576,Developers,3,37,,,
127576,Conference,3,38,127576,49,EVENT_MENTION
127576,drew,3,39,127576,50,EVENT_MENTION
127576,attention,3,40,127576,52,EVENT_MENTION
127576,from,3,41,,,
127576,the,3,42,,,
127576,media,3,43,,,
127576,and,3,44,,,
127576,iPhone,3,45,,,
127576,owners,3,46,,,
127576,alike,3,47,,,
127576,.,3,48,,,
127576,Features,4,49,,,
127576,new,4,50,,,
127576,to,4,51,,,
127576,the,4,52,,,
127576,iPhone,4,53,,,
127576,include,4,54,127576,43,EVENT_MENTION
127576,an,4,55,,,
127576,upgraded,4,56,,,
127576,camera,4,57,,,
127576,",",4,58,,,
127576,which,4,59,,,
127576,also,4,60,,,
127576,allows,4,61,127576,44,EVENT_MENTION
127576,users,4,62,,,
127576,to,4,63,,,
127576,record,4,64,127576,45,EVENT_MENTION
127576,video,4,65,,,
127576,and,4,66,,,
127576,sound,4,67,,,
127576,",",4,68,,,
127576,as,4,69,,,
127576,well,4,70,,,
127576,as,4,71,,,
127576,"""",4,72,,,
127576,voice,4,73,,,
127576,control,4,74,,,
127576,"""",4,75,,,
127576,",",4,76,,,
127576,which,4,77,,,
127576,will,4,78,,,
127576,allow,4,79,127576,46,EVENT_MENTION
127576,users,4,80,,,
127576,to,4,81,,,
127576,control,4,82,127576,47,EVENT_MENTION
127576,most,4,83,,,
127576,features,4,84,,,
127576,of,4,85,,,
127576,the,4,86,,,
127576,iPhone,4,87,,,
127576,with,4,88,,,
127576,their,4,89,,,
127576,voice,4,90,,,
127576,.,4,91,,,
127576,The,5,92,,,
127576,new,5,93,,,
127576,phone,5,94,,,
127576,will,5,95,,,
127576,also,5,96,,,
127576,come,5,97,127576,51,EVENT_MENTION
127576,pre-loaded,5,98,127576,37,EVENT_MENTION
127576,with,5,99,,,
127576,the,5,100,,,
127576,new,5,101,,,
127576,iPhone,5,102,,,
127576,3.0,5,103,,,
127576,software,5,104,,,
127576,",",5,105,,,
127576,which,5,106,,,
127576,will,5,107,,,
127576,be,5,108,127576,38,EVENT_MENTION
127576,available,5,109,127576,41,EVENT_MENTION
127576,on,5,110,,,
127576,June,5,111,,,
127576,17,5,112,,,
127576,",",5,113,,,
127576,two,5,114,,,
127576,days,5,115,,,
127576,before,5,116,,,
127576,the,5,117,,,
127576,phone,5,118,,,
127576,launches,5,119,127576,39,EVENT_MENTION
127576,.,5,120,,,
