time,epoch,type,loss,accuracy,precision,recall,f_score
1670068862.3502038,1,train,0.41577612457133956,0.8683894276618958,0.4701690913095102,0.4865179850963067,0.4715137185116144
1670068864.187397,1,eval,0.280654089152813,0.9343137145042419,0.46715686274509804,0.5,0.4829958787210643
1670068892.0302224,2,train,0.2971272302507344,0.9111191630363464,0.45556732883428536,0.49999142249365264,0.4754937168014116
1670068893.875969,2,eval,0.2654652908444405,0.9343137145042419,0.46715686274509804,0.5,0.4829958787210643
1670068921.5715687,3,train,0.2794020399451256,0.9111191034317017,0.45556716560426364,0.49999124527244715,0.47549362996618233
1670068923.422141,3,eval,0.25656606554985045,0.9343137145042419,0.46715686274509804,0.5,0.4829958787210643
1670068951.063081,4,train,0.258382650565798,0.9111524820327759,0.46829399820404155,0.5001139126460357,0.4757836937784771
1670068952.91069,4,eval,0.23011960089206696,0.9343137145042419,0.46715686274509804,0.5,0.4829958787210643
1670068980.5460656,5,train,0.23798750609285751,0.9120337963104248,0.5920511526359757,0.5065470309805117,0.4877678053823447
1670068982.3843932,5,eval,0.21985895410180092,0.9348039031028748,0.5509360545173878,0.5075291710037344,0.4967040032739227
1670069010.0829449,6,train,0.22035561388326905,0.9175280928611755,0.7579632403944109,0.5567195473413096,0.5637968756102177
1670069011.923328,6,eval,0.23468668535351753,0.9437255859375,0.8035677440696581,0.6165403895861699,0.6549378176000052
1670069039.523572,7,train,0.20326648996669358,0.9248246550559998,0.8043018993608965,0.6317162960926425,0.6506635978287246
1670069041.3647823,7,eval,0.23806482478976249,0.9467647671699524,0.8173949530571928,0.6790759305070462,0.7184778052784713
1670069069.01556,8,train,0.19326509096486083,0.9298622012138367,0.8260239301253944,0.6905846315355197,0.704882285644784
1670069070.8566473,8,eval,0.25269677937030793,0.9471569061279297,0.799045838712455,0.7350295125027515,0.7565270039839224
1670069098.442469,9,train,0.18530552608545048,0.9335585832595825,0.8273920126338015,0.7172133227355255,0.7297895867183385
1670069100.2851512,9,eval,0.26954026371240614,0.9458824396133423,0.7868432533319919,0.7829047018294839,0.7774278866015294
1670069127.905123,10,train,0.17555236481761527,0.9365495443344116,0.8400409569103321,0.7467639301439477,0.7572925900999814
1670069129.7469032,10,eval,0.24600936323404313,0.9464706778526306,0.786962817958094,0.8034942104988751,0.7879891866985287
