time,epoch,type,loss,accuracy,precision,recall,f_score
1670929037.0954058,1,train,0.7113749086856842,0.4351038932800293,0.5262585440874915,0.5066472105130642,0.38521035464545716
1670929511.0250936,1,train,0.7113749086856842,0.4351038932800293,0.5262585440874915,0.5066472105130642,0.38521035464545716
1670929824.6404862,1,train,0.7113749086856842,0.4351038932800293,0.5262585440874915,0.5066472105130642,0.38521035464545716
1670929865.790787,1,eval,0.0,0.0,0.4982771282059707,0.494471263385737,0.45721008215215325
1670929956.0843825,1,train,0.743871808052063,0.3125,0.6333333333333333,0.5416666666666666,0.28744939271255066
1670929962.7591214,1,eval,0.0,0.0,0.5595238095238095,0.5256410256410257,0.15516346652828228
1670929973.4843836,2,train,0.7200424075126648,0.3125,0.6333333333333333,0.5416666666666666,0.28744939271255066
1670929980.8171453,2,eval,0.0,0.0,0.5609756097560976,0.5384615384615384,0.18012422360248448
1670930033.8616729,1,train,0.743871808052063,0.3125,0.6333333333333333,0.5416666666666666,0.28744939271255066
1670930040.5877597,1,eval,0.0,0.0,0.5595238095238095,0.5256410256410257,0.15516346652828228
1670930062.2175267,1,eval,0.0,0.0,0.5098039215686274,0.5934959349593496,0.1767650158061117
