time,epoch,type,loss,accuracy,precision,recall,f_score
1669715508.858916,1,train,0.3485889440326816,0.8784852027893066,0.44870656493361133,0.49260367064495497,0.46733242834260874
1669715566.584398,1,eval,0.2897540790840736,0.9233373999595642,0.4616811642138707,0.4999851543942993,0.4796932722780111
1669715930.2026775,2,train,0.23131118701473055,0.8968232274055481,0.44959102093386855,0.5004325775656324,0.4725005498762297
1669715987.9941404,2,eval,0.22374344171155378,0.9233657121658325,0.46168187114747544,0.5,0.4797008761248334
1669716351.9109619,3,train,0.13999183910069787,0.9345048069953918,0.7162194674277095,0.6993599323437275,0.6928353871494211
1669716409.802457,3,eval,0.15081096338793953,0.9316152334213257,0.5730198497938779,0.5767303400673419,0.5653276227935045
1669716773.5742981,4,train,0.1038786869358298,0.9578001499176025,0.8528782807937294,0.8423257163281117,0.8329840043422438
1669716831.1753294,4,eval,0.13885440194266993,0.9367091059684753,0.6296844207674863,0.6219192591917423,0.6133759160561384
1669717194.7228456,5,train,0.09082715339994231,0.9619982242584229,0.8691872052984173,0.8659515177692374,0.8542476053452136
1669717252.7913358,5,eval,0.13493112707399982,0.9391380548477173,0.6563637547004776,0.6438019273093402,0.6360336252693791
