time,epoch,type,loss,accuracy,precision,recall,f_score
1669759450.3154185,1,train,0.5748713024352726,0.7615422606468201,0.47432212286818065,0.4508573881634806,0.4478910961175898
1669759508.2402287,1,eval,0.5477156309928577,0.8189631104469299,0.4620290994619795,0.45418075031066385,0.4542062374523008
1669759549.488434,2,train,0.4369233697652817,0.898404598236084,0.4640533968935054,0.490305986645517,0.47573133241823357
1669759607.2312996,2,eval,0.45120067788274726,0.9131240248680115,0.4611632953799131,0.49435712644614277,0.47670916739347924
1669759648.4000497,3,train,0.34533784028730896,0.9221463799476624,0.46199872757715876,0.4989206039613615,0.4791713897495449
1669759706.2940307,3,eval,0.38358133783533,0.9233065247535706,0.4616801772257997,0.4999683293745052,0.4796846051156255
1669759747.5683107,4,train,0.28683591673248693,0.9241176247596741,0.4620738170341446,0.4999814677538918,0.47972104442078234
1669759805.5816572,4,eval,0.33560231455431416,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
1669759846.7660012,5,train,0.24998097082501963,0.924150824546814,0.46207552529701185,0.5,0.4797303461987172
1669759904.5849438,5,eval,0.3038717073138423,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
