time,epoch,type,loss,accuracy,precision,recall,f_score
1665589088.668114,1,train,8.140319585800171,tensor(2.2350),3.8708393719806757,3.6953090958605666,2.0809900159294865
1665589091.8813505,1,eval,8.093186616897583,tensor(1.1191),3.1114583333333337,1.3554218657159833,1.0026708467211902
1665589148.658893,1,train,8.140319585800171,tensor(2.2350),3.8708393719806757,3.6953090958605666,2.0809900159294865
1665589151.8109038,1,eval,8.093186616897583,tensor(1.1191),3.1114583333333337,1.3554218657159833,1.0026708467211902
1665589202.668104,1,train,8.140319585800171,tensor(2.2350),3.8708393719806757,3.6953090958605666,2.0809900159294865
1665589206.185306,1,eval,8.093186616897583,tensor(1.1191),3.1114583333333337,1.3554218657159833,1.0026708467211902
1665589279.222238,1,train,8.140319585800171,tensor(2.2350),3.8708393719806757,3.6953090958605666,2.0809900159294865
1665589282.1731575,1,eval,8.093186616897583,tensor(1.1191),3.1114583333333337,1.3554218657159833,1.0026708467211902
1665589412.0501156,1,train,8.140319585800171,tensor(2.2350),3.8708393719806757,3.6953090958605666,2.0809900159294865
1665589414.8962061,1,eval,8.093186616897583,tensor(1.1191),3.1114583333333337,1.3554218657159833,1.0026708467211902
1665589461.8253634,1,train,8.140319585800171,tensor(2.2350),3.8708393719806757,3.6953090958605666,2.0809900159294865
1665589465.3101723,1,eval,8.093186616897583,tensor(1.1191),3.1114583333333337,1.3554218657159833,1.0026708467211902
1665589480.8396578,2,train,7.6601094007492065,tensor(2.3728),3.8952452153110046,3.773781318082789,2.2181310213365086
