time,epoch,type,loss,accuracy,precision,recall,f_score
1669760279.229916,1,train,0.42711904773884285,0.7896522879600525,0.4643450378208647,0.508335001045574,0.4445291704445043
1669760337.1229799,1,eval,0.29290666109096974,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
1669760701.1141934,2,train,0.2185554606239878,0.8975530862808228,0.4559063733052809,0.5030501270805564,0.47603259186734415
1669760759.1090567,2,eval,0.22072447206373735,0.9235841035842896,0.4652192929709934,0.501710438045314,0.48181109574708464
1669761123.0904236,3,train,0.1394012706723233,0.9324822425842285,0.699790589495079,0.679063512889971,0.6742161187625967
1669761181.0353808,3,eval,0.14620277856315117,0.9351718425750732,0.6209086667349748,0.6068830306130535,0.6010477748588605
1669761544.7869186,4,train,0.1056737275838603,0.9556873440742493,0.8409735217922882,0.8319249250687066,0.8219747933767894
1669761602.7312531,4,eval,0.13144447723505331,0.9401059150695801,0.67159561343747,0.6520066035274267,0.6466921675152177
1669761966.4715073,5,train,0.09438410919461941,0.9597832560539246,0.8603617799547384,0.8566234114343223,0.8446248436663478
1669762024.2893748,5,eval,0.1239065254757495,0.944266676902771,0.7157767914293657,0.6962466129647837,0.6891283973114725
