time,epoch,type,loss,accuracy,precision,recall,f_score
1670245714.4104824,1,train,0.6029304963977713,0.6938198804855347,0.5026057282893668,0.5455281346235407,0.45008873370017005
1670245772.1839573,1,eval,0.52752222272959,0.8798786401748657,0.4857411301748451,0.5002669405881983,0.4885163374281895
1670245813.3931887,2,train,0.44974532644999654,0.8934798240661621,0.4808449821935206,0.5087114107149229,0.48978512181696876
1670245871.1372004,2,eval,0.4275174514344073,0.9218564629554749,0.4631214672181807,0.49996966047643987,0.48025602483945323
1670245912.2806375,3,train,0.3433385310988677,0.922340989112854,0.4640675503247237,0.49974862678725784,0.4803912202586825
1670245969.8786833,3,eval,0.35650644074426413,0.9233205914497375,0.4616809405223196,0.4999760940326881,0.4796886858386163
1670246011.0611944,4,train,0.2768242025845929,0.9238254427909851,0.46341029250349,0.500219298245614,0.48028945962042024
1670246068.8320227,4,eval,0.3085492169949051,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
1670246110.0398984,5,train,0.24083973114427767,0.9241510033607483,0.46207552529701207,0.5,0.4797303461987172
1670246167.6574798,5,eval,0.2784253042412484,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
1670246208.8094366,6,train,0.22136053913518003,0.9241507053375244,0.46207552529701224,0.5,0.4797303461987176
1670246266.3548973,6,eval,0.2613957736313768,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
1670246307.5206838,7,train,0.21288608132224335,0.9241511821746826,0.46207552529701246,0.5,0.47973034619871713
1670246365.365264,7,eval,0.2513271287933098,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
1670246406.6157598,8,train,0.20770739234591784,0.924150824546814,0.4620755252970123,0.5,0.4797303461987169
1670246464.2567656,8,eval,0.24488962438143347,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
1670246505.4108076,9,train,0.19976542497936048,0.9241509437561035,0.46207552529701285,0.5,0.47973034619871674
1670246562.9467063,9,eval,0.23935060068575617,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
1670246604.105391,10,train,0.19615150360684647,0.9241504669189453,0.46207552529701207,0.5,0.47973034619871735
1670246661.8962233,10,eval,0.23475637251506792,0.9233664870262146,0.4616818711474757,0.5,0.4797008761248337
