time,epoch,type,loss,accuracy,precision,recall,f_score
1669655745.0434997,1,train,0.37375782527507345,0.8493729829788208,0.48848521877062,0.5423425966444655,0.5086949477243184
1669656836.482087,1,train,0.37375782527507345,0.8493729829788208,0.48848521877062,0.5423425966444655,0.5086949477243184
1669657568.1837378,1,train,0.37375782527507345,0.8493729829788208,0.48848521877062,0.5423425966444655,0.5086949477243184
1669657625.8308482,1,eval,0.21072418745297433,0.9232072830200195,0.46259555388822055,0.5003029298385008,0.4802236967061738
1669658173.543042,2,train,0.14571310941244955,0.9435103535652161,0.8516000208195946,0.8292440715396248,0.8275087239393436
1669658231.1722338,2,eval,0.15935542571608358,0.938750684261322,0.78903250578389,0.8578675557333252,0.7969849908440149
1669658778.6305382,3,train,0.0869420418672128,0.9715827703475952,0.9398874348244575,0.9335573372792508,0.9299470831160401
1669658836.2824686,3,eval,0.16850938804164495,0.9381350874900818,0.7887819300697017,0.8631598769195337,0.7990502983784595
1669659383.9479725,4,train,0.0755523322227537,0.9748454689979553,0.9457414689383591,0.9397767374515421,0.9368427554425962
1669659441.5659215,4,eval,0.17294349163912254,0.9391783475875854,0.7922458947944231,0.8643979228205037,0.8015656262197277
1669659989.2157042,5,train,0.0695400431775064,0.9769335389137268,0.9497479035840336,0.9444837076863808,0.94170471264613
1669660046.9527066,5,eval,0.17723889699794193,0.9389364123344421,0.7919751103441599,0.8632919633338596,0.8009178529530496
