doc,token,sentence,t_id,doc_id,m_id,tag
113278,Markets,0,1,,,
113278,rally,0,2,113278,110,EVENT_MENTION
113278,as,0,3,,,
113278,world,0,4,,,
113278,'s,0,5,,,
113278,central,0,6,,,
113278,banks,0,7,,,
113278,infuse,0,8,,,
113278,cash,0,9,,,
113278,September,1,10,,,
113278,18,1,11,,,
113278,",",1,12,,,
113278,2008,1,13,,,
113278,In,10,281,,,
113278,the,10,282,,,
113278,first,10,283,,,
113278,90,10,284,,,
113278,minutes,10,285,,,
113278,in,10,286,,,
113278,the,10,287,,,
113278,American,10,288,,,
113278,stock,10,289,,,
113278,markets,10,290,,,
113278,",",10,291,,,
113278,the,10,292,,,
113278,Dow,10,293,,,
113278,Jones,10,294,,,
113278,surged,10,295,113278,104,EVENT_MENTION
113278,nearly,10,296,,,
113278,200,10,297,,,
113278,points,10,298,,,
113278,",",10,299,,,
113278,the,10,300,,,
113278,NASDAQ,10,301,,,
113278,was,10,302,113278,99,EVENT_MENTION
113278,up,10,303,,,
113278,nearly,10,304,,,
113278,nine,10,305,,,
113278,points,10,306,,,
113278,",",10,307,,,
113278,and,10,308,,,
113278,the,10,309,,,
113278,S&P,10,310,,,
113278,500,10,311,,,
113278,was,10,312,113278,89,EVENT_MENTION
113278,up,10,313,,,
113278,nearly,10,314,,,
113278,15,10,315,,,
113278,points,10,316,,,
113278,.,10,317,,,
113278,Mid-day,11,318,,,
113278,trading,11,319,,,
113278,in,11,320,,,
113278,the,11,321,,,
113278,European,11,322,,,
113278,markets,11,323,,,
113278,saw,11,324,,,
113278,the,11,325,,,
113278,UK,11,326,,,
113278,'s,11,327,,,
113278,FTSE,11,328,,,
113278,100,11,329,,,
113278,was,11,330,113278,90,EVENT_MENTION
113278,up,11,331,,,
113278,25,11,332,,,
113278,points,11,333,,,
113278,",",11,334,,,
113278,the,11,335,,,
113278,DAX,11,336,,,
113278,was,11,337,,,
113278,up,11,338,,,
113278,over,11,339,,,
113278,54,11,340,,,
113278,points,11,341,,,
113278,",",11,342,,,
113278,and,11,343,,,
113278,the,11,344,,,
113278,CAC,11,345,,,
113278,40,11,346,,,
113278,was,11,347,113278,108,EVENT_MENTION
113278,up,11,348,,,
113278,nearly,11,349,,,
113278,15,11,350,,,
113278,points,11,351,,,
113278,.,11,352,,,
113278,While,12,353,,,
113278,Japan,12,354,,,
113278,'s,12,355,,,
113278,Nikkei,12,356,,,
113278,index,12,357,,,
113278,closed,12,358,113278,114,EVENT_MENTION
113278,at,12,359,,,
113278,a,12,360,,,
113278,three-year,12,361,,,
113278,low,12,362,,,
113278,of,12,363,,,
113278,"11,489.30",12,364,,,
113278,points,12,365,,,
113278,",",12,366,,,
113278,and,12,367,,,
113278,the,12,368,,,
113278,Hang,12,369,,,
113278,Seng,12,370,,,
113278,bottomed,12,371,,,
113278,out,12,372,,,
113278,at,12,373,,,
113278,"16,283.72",12,374,,,
113278,points,12,375,,,
113278,before,12,376,,,
113278,closing,12,377,,,
113278,at,12,378,,,
113278,"17,849.97",12,379,,,
113278,points,12,380,,,
113278,.,12,381,,,
