doc,token,sentence,t_id,doc_id,m_id,tag
87805,Indonesia,0,1,,,
87805,'s,0,2,,,
87805,transport,0,3,,,
87805,minister,0,4,,,
87805,tells,0,5,,,
87805,airlines,0,6,,,
87805,not,0,7,,,
87805,to,0,8,,,
87805,buy,0,9,,,
87805,European,0,10,,,
87805,aircraft,0,11,,,
87805,due,0,12,,,
87805,to,0,13,,,
87805,EU,0,14,,,
87805,ban,0,15,,,
87805,December,1,16,,,
87805,20,1,17,,,
87805,",",1,18,,,
87805,2007,1,19,,,
87805,``,10,303,,,
87805,The,10,304,,,
87805,easiest,10,305,,,
87805,way,10,306,,,
87805,is,10,307,,,
87805,to,10,308,,,
87805,lift,10,309,,,
87805,the,10,310,,,
87805,ban,10,311,,,
87805,",",10,312,,,
87805,because,10,313,,,
87805,the,10,314,,,
87805,ban,10,315,,,
87805,goes,10,316,,,
87805,against,10,317,,,
87805,the,10,318,,,
87805,principle,10,319,,,
87805,of,10,320,,,
87805,open,10,321,,,
87805,sky,10,322,,,
87805,policy,10,323,,,
87805,",",10,324,,,
87805,'',10,325,,,
87805,he,10,326,,,
87805,said,10,327,,,
87805,.,10,328,,,
87805,Indonesian,11,329,,,
87805,President,11,330,,,
87805,Susilo,11,331,,,
87805,Bambang,11,332,,,
87805,Yudhoyono,11,333,,,
87805,has,11,334,,,
87805,already,11,335,,,
87805,postponed,11,336,,,
87805,a,11,337,,,
87805,diplomatic,11,338,,,
87805,visit,11,339,,,
87805,to,11,340,,,
87805,Europe,11,341,,,
87805,",",11,342,,,
87805,citing,11,343,,,
87805,the,11,344,,,
87805,ban,11,345,,,
87805,as,11,346,,,
87805,his,11,347,,,
87805,reason,11,348,,,
87805,.,11,349,,,
87805,Normally,12,350,,,
87805,",",12,351,,,
87805,the,12,352,,,
87805,president,12,353,,,
87805,flies,12,354,,,
87805,on,12,355,,,
87805,an,12,356,,,
87805,aircraft,12,357,,,
87805,operated,12,358,,,
87805,by,12,359,,,
87805,state-owned,12,360,,,
87805,national,12,361,,,
87805,flag,12,362,,,
87805,carrier,12,363,,,
87805,Garuda,12,364,,,
87805,Indonesia,12,365,,,
87805,.,12,366,,,
87805,A,13,367,,,
87805,European,13,368,,,
87805,Commission,13,369,,,
87805,review,13,370,,,
87805,was,13,371,,,
87805,held,13,372,,,
87805,in,13,373,,,
87805,Brussels,13,374,,,
87805,on,13,375,,,
87805,November,13,376,,,
87805,28,13,377,,,
87805,.,13,378,,,
87805,Although,14,379,,,
87805,bans,14,380,,,
87805,were,14,381,,,
87805,lifted,14,382,,,
87805,on,14,383,,,
87805,Pakistani,14,384,,,
87805,flag,14,385,,,
87805,carrier,14,386,,,
87805,Pakistan,14,387,,,
87805,International,14,388,,,
87805,Airlines,14,389,,,
87805,and,14,390,,,
87805,Surinam,14,391,,,
87805,carrier,14,392,,,
87805,Blue,14,393,,,
87805,Wing,14,394,,,
87805,Airlines,14,395,,,
87805,",",14,396,,,
87805,the,14,397,,,
87805,sanctions,14,398,,,
87805,on,14,399,,,
87805,Indonesian,14,400,,,
87805,airlines,14,401,,,
87805,remained,14,402,,,
87805,in,14,403,,,
87805,force,14,404,,,
87805,.,14,405,,,
87805,Multiple,15,406,,,
87805,local,15,407,,,
87805,air,15,408,,,
87805,carriers,15,409,,,
87805,are,15,410,,,
87805,considering,15,411,,,
87805,the,15,412,,,
87805,possibility,15,413,,,
87805,of,15,414,,,
87805,fleet,15,415,,,
87805,expansions,15,416,,,
87805,",",15,417,,,
87805,with,15,418,,,
87805,some,15,419,,,
87805,evaluating,15,420,,,
87805,Airbus,15,421,,,
87805,jets,15,422,,,
87805,as,15,423,,,
87805,possible,15,424,,,
87805,options,15,425,,,
87805,.,15,426,,,
87805,Airbus,16,427,,,
87805,",",16,428,,,
87805,in,16,429,,,
87805,particular,16,430,,,
87805,",",16,431,,,
87805,charge,16,432,87805,126,EVENT_MENTION
87805,an,16,433,,,
87805,added,16,434,,,
87805,cost,16,435,,,
87805,for,16,436,,,
87805,taking,16,437,,,
87805,an,16,438,,,
87805,aircraft,16,439,,,
87805,to,16,440,,,
87805,Indonesia,16,441,,,
87805,for,16,442,,,
87805,registration,16,443,,,
87805,.,16,444,,,
