doc,token,sentence,t_id,doc_id,m_id,tag
73808,Boeing,0,1,,,
73808,unveils,0,2,73808,98,EVENT_MENTION
73808,new,0,3,,,
73808,787,0,4,,,
73808,Dreamliner,0,5,,,
73808,July,1,6,,,
73808,09,1,7,,,
73808,",",1,8,,,
73808,2007,1,9,,,
73808,At,10,220,,,
73808,the,10,221,,,
73808,list,10,222,,,
73808,price,10,223,,,
73808,",",10,224,,,
73808,these,10,225,,,
73808,orders,10,226,,,
73808,are,10,227,,,
73808,worth,10,228,,,
73808,US$,10,229,,,
73808,5.62,10,230,,,
73808,billion,10,231,,,
73808,.,10,232,,,
73808,The,11,233,,,
73808,first,11,234,,,
73808,flight,11,235,,,
73808,is,11,236,,,
73808,expected,11,237,,,
73808,to,11,238,,,
73808,take,11,239,,,
73808,place,11,240,,,
73808,in,11,241,,,
73808,August,11,242,,,
73808,or,11,243,,,
73808,September,11,244,,,
73808,of,11,245,,,
73808,this,11,246,,,
73808,year,11,247,,,
73808,",",11,248,,,
73808,with,11,249,,,
73808,the,11,250,,,
73808,first,11,251,,,
73808,customer,11,252,,,
73808,",",11,253,,,
73808,All,11,254,,,
73808,Nippon,11,255,,,
73808,Airways,11,256,,,
73808,",",11,257,,,
73808,due,11,258,,,
73808,to,11,259,,,
73808,receive,11,260,73808,104,EVENT_MENTION
73808,their,11,261,,,
73808,first,11,262,,,
73808,aircraft,11,263,,,
73808,in,11,264,,,
73808,May,11,265,,,
73808,2008,11,266,,,
73808,.,11,267,,,
73808,The,12,268,,,
73808,787,12,269,,,
73808,illustrates,12,270,73808,93,EVENT_MENTION
73808,the,12,271,,,
73808,differing,12,272,,,
73808,strategies,12,273,,,
73808,adopted,12,274,,,
73808,by,12,275,,,
73808,Boeing,12,276,,,
73808,and,12,277,,,
73808,Airbus,12,278,,,
73808,whose,12,279,,,
73808,double-decker,12,280,,,
73808,A380,12,281,,,
73808,first,12,282,,,
73808,flew,12,283,73808,84,EVENT_MENTION
73808,in,12,284,,,
73808,April,12,285,,,
73808,2005,12,286,,,
73808,and,12,287,,,
73808,is,12,288,,,
73808,expected,12,289,,,
73808,to,12,290,,,
73808,enter,12,291,73808,133,EVENT_MENTION
73808,service,12,292,,,
73808,later,12,293,,,
73808,this,12,294,,,
73808,year,12,295,,,
73808,.,12,296,,,
73808,Whereas,13,297,,,
73808,the,13,298,,,
73808,Airbus,13,299,,,
73808,A380,13,300,,,
73808,is,13,301,,,
73808,aimed,13,302,73808,92,EVENT_MENTION
73808,at,13,303,,,
73808,flying,13,304,,,
73808,large,13,305,,,
73808,passenger,13,306,,,
73808,numbers,13,307,,,
73808,between,13,308,,,
73808,major,13,309,,,
73808,hubs,13,310,,,
73808,",",13,311,,,
73808,the,13,312,,,
73808,Dreamliner,13,313,,,
73808,is,13,314,,,
73808,targeted,13,315,73808,109,EVENT_MENTION
73808,at,13,316,,,
73808,smaller,13,317,,,
73808,airports,13,318,,,
73808,where,13,319,,,
73808,Boeing,13,320,,,
73808,predicts,13,321,,,
73808,will,13,322,,,
73808,be,13,323,,,
73808,an,13,324,,,
73808,area,13,325,,,
73808,of,13,326,,,
73808,growth,13,327,,,
73808,in,13,328,,,
73808,the,13,329,,,
73808,industry,13,330,,,
73808,.,13,331,,,
73808,Earlier,14,332,,,
73808,in,14,333,,,
73808,the,14,334,,,
73808,day,14,335,,,
73808,",",14,336,,,
73808,Boeing,14,337,,,
73808,received,14,338,73808,73,EVENT_MENTION
73808,a,14,339,,,
73808,congratulatory,14,340,,,
73808,letter,14,341,,,
73808,from,14,342,,,
