doc,token,sentence,t_id,doc_id,m_id,tag
1173,Internal,0,1,,,
1173,emails,0,2,,,
1173,expose,0,3,,,
1173,Boeing-Air,0,4,,,
1173,Force,0,5,,,
1173,contract,0,6,,,
1173,discussions,0,7,1173,98,EVENT_MENTION
1173,November,1,8,,,
1173,24,1,9,,,
1173,",",1,10,,,
1173,2004,1,11,,,
1173,Emails,2,12,,,
1173,exchanged,2,13,,,
1173,among,2,14,,,
1173,United,2,15,,,
1173,States,2,16,,,
1173,Air,2,17,,,
1173,Force,2,18,,,
1173,officials,2,19,,,
1173,regarding,2,20,,,
1173,a,2,21,,,
1173,USD$,2,22,,,
1173,23,2,23,,,
1173,billion,2,24,,,
1173,dollar,2,25,,,
1173,deal,2,26,1173,91,EVENT_MENTION
1173,with,2,27,,,
1173,aircraft,2,28,,,
1173,manufacturer,2,29,,,
1173,Boeing,2,30,,,
1173,have,2,31,,,
1173,been,2,32,,,
1173,entered,2,33,,,
1173,into,2,34,,,
1173,the,2,35,,,
1173,public,2,36,,,
1173,record,2,37,,,
1173,.,2,38,,,
1173,Senator,3,39,,,
1173,John,3,40,,,
1173,McCain,3,41,,,
1173,(,3,42,,,
1173,R-AZ,3,43,,,
1173,),3,44,,,
1173,entered,3,45,,,
1173,them,3,46,,,
1173,into,3,47,,,
1173,the,3,48,,,
1173,Congressional,3,49,,,
1173,Record,3,50,,,
1173,during,3,51,,,
1173,a,3,52,,,
1173,speech,3,53,,,
1173,last,3,54,,,
1173,week,3,55,,,
1173,against,3,56,,,
1173,the,3,57,,,
1173,now-cancelled,3,58,,,
1173,deal,3,59,,,
1173,to,3,60,,,
1173,lease,3,61,,,
1173,100,3,62,,,
1173,mid-air,3,63,,,
1173,tanker,3,64,,,
1173,aircraft,3,65,,,
1173,from,3,66,,,
1173,Boeing,3,67,,,
1173,.,3,68,,,
1173,Such,10,177,,,
1173,accusations,10,178,,,
1173,have,10,179,,,
1173,previously,10,180,,,
1173,been,10,181,,,
1173,leveled,10,182,,,
1173,against,10,183,,,
1173,Vice,10,184,,,
1173,President,10,185,,,
1173,Dick,10,186,,,
1173,Cheney,10,187,,,
1173,for,10,188,,,
1173,a,10,189,,,
1173,no-bid,10,190,,,
1173,contract,10,191,,,
1173,to,10,192,,,
1173,Halliburton,10,193,,,
1173,",",10,194,,,
1173,and,10,195,,,
1173,are,10,196,,,
1173,now,10,197,,,
1173,being,10,198,,,
1173,made,10,199,,,
1173,against,10,200,,,
1173,senior,10,201,,,
1173,Air,10,202,,,
1173,Force,10,203,,,
1173,officials,10,204,,,
1173,for,10,205,,,
1173,choosing,10,206,1173,92,EVENT_MENTION
1173,Boeing,10,207,,,
1173,to,10,208,,,
1173,replace,10,209,1173,94,EVENT_MENTION
1173,its,10,210,,,
1173,tanker,10,211,,,
1173,fleet,10,212,,,
1173,.,10,213,,,
1173,In,11,214,,,
1173,the,11,215,,,
1173,released,11,216,,,
1173,emails,11,217,,,
1173,",",11,218,,,
1173,Air,11,219,,,
