doc,token,sentence,t_id,doc_id,m_id,tag
118175,White,0,1,,,
118175,House,0,2,,,
118175,considering,0,3,,,
118175,auto,0,4,,,
118175,rescue,0,5,,,
118175,plan,0,6,,,
118175,December,1,7,,,
118175,13,1,8,,,
118175,",",1,9,,,
118175,2008,1,10,,,
118175,General,10,269,,,
118175,Motors,10,270,,,
118175,stated,10,271,118175,86,EVENT_MENTION
118175,that,10,272,,,
118175,the,10,273,,,
118175,company,10,274,,,
118175,would,10,275,,,
118175,stop,10,276,,,
118175,30,10,277,,,
118175,%,10,278,,,
118175,of,10,279,,,
118175,its,10,280,,,
118175,North,10,281,,,
118175,American,10,282,,,
118175,production,10,283,118175,87,EVENT_MENTION
118175,``,10,284,,,
118175,in,10,285,,,
118175,response,10,286,,,
118175,to,10,287,,,
118175,rapidly,10,288,,,
118175,deteriorating,10,289,,,
118175,market,10,290,,,
118175,conditions,10,291,,,
118175,'',10,292,,,
118175,.,10,293,,,
