doc,token,sentence,t_id,doc_id,m_id,tag
76437,Markets,0,1,,,
76437,dragged,0,2,,,
76437,down,0,3,76437,82,EVENT_MENTION
76437,by,0,4,,,
76437,credit,0,5,,,
76437,crisis,0,6,,,
76437,August,1,7,,,
76437,10,1,8,,,
76437,",",1,9,,,
76437,2007,1,10,,,
76437,The,10,221,,,
76437,volatile,10,222,,,
76437,week,10,223,,,
76437,began,10,224,,,
76437,last,10,225,,,
76437,Friday,10,226,,,
76437,with,10,227,,,
76437,Bear,10,228,,,
76437,Stearns,10,229,,,
76437,tumbling,10,230,,,
76437,as,10,231,,,
76437,a,10,232,,,
76437,result,10,233,,,
76437,from,10,234,,,
76437,its,10,235,,,
76437,complete,10,236,,,
76437,loss,10,237,,,
76437,of,10,238,,,
76437,two,10,239,,,
76437,major,10,240,,,
76437,hedge,10,241,,,
76437,funds,10,242,,,
76437,worth,10,243,,,
76437,more,10,244,,,
76437,than,10,245,,,
76437,$,10,246,,,
76437,1.5,10,247,,,
76437,billion,10,248,,,
76437,.,10,249,,,
76437,The,11,250,,,
76437,hedge,11,251,,,
76437,funds,11,252,,,
76437,had,11,253,,,
76437,been,11,254,,,
76437,dangerously,11,255,,,
76437,exposed,11,256,,,
76437,to,11,257,,,
76437,the,11,258,,,
76437,massive,11,259,,,
76437,sub-prime,11,260,,,
76437,mortgage,11,261,,,
76437,failure,11,262,,,
76437,",",11,263,,,
76437,and,11,264,,,
76437,the,11,265,,,
76437,company,11,266,,,
76437,announced,11,267,,,
76437,it,11,268,,,
76437,was,11,269,,,
76437,unable,11,270,,,
76437,to,11,271,,,
76437,return,11,272,,,
76437,any,11,273,,,
76437,money,11,274,,,
76437,to,11,275,,,
76437,investors,11,276,,,
76437,.,11,277,,,
76437,Washington,12,278,,,
76437,Mutual,12,279,,,
76437,",",12,280,,,
76437,and,12,281,,,
76437,Countrywide,12,282,,,
76437,Financial,12,283,,,
76437,",",12,284,,,
76437,both,12,285,,,
76437,very,12,286,,,
76437,large,12,287,,,
76437,U.S.,12,288,,,
76437,home,12,289,,,
76437,loan,12,290,,,
76437,lenders,12,291,,,
76437,",",12,292,,,
76437,saw,12,293,,,
76437,shares,12,294,,,
76437,fall,12,295,,,
76437,.,12,296,,,
76437,Countrywide,13,297,,,
76437,Financial,13,298,,,
76437,made,13,299,,,
76437,a,13,300,,,
76437,statement,13,301,,,
76437,this,13,302,,,
76437,week,13,303,,,
76437,",",13,304,,,
76437,saying,13,305,,,
76437,they,13,306,,,
76437,will,13,307,,,
76437,be,13,308,,,
76437,forced,13,309,,,
76437,to,13,310,,,
76437,retain,13,311,,,
76437,a,13,312,,,
76437,greater,13,313,,,
76437,proportion,13,314,,,
76437,of,13,315,,,
76437,mortgage,13,316,,,
76437,.,13,317,,,
76437,American,14,318,,,
76437,Home,14,319,,,
76437,Mortgage,14,320,,,
76437,Investment,14,321,,,
76437,Corp,14,322,,,
76437,",",14,323,,,
76437,another,14,324,,,
76437,large,14,325,,,
76437,lender,14,326,,,
76437,",",14,327,,,
76437,recently,14,328,,,
76437,filed,14,329,,,
76437,for,14,330,,,
76437,bankruptcy,14,331,,,
76437,.,14,332,,,
76437,The,15,333,,,
76437,U.S.,15,334,,,
76437,housing,15,335,,,
76437,market,15,336,,,
76437,has,15,337,,,
76437,been,15,338,,,
76437,declining,15,339,,,
76437,for,15,340,,,
76437,more,15,341,,,
76437,than,15,342,,,
76437,two,15,343,,,
76437,years,15,344,,,
76437,after,15,345,,,
76437,the,15,346,,,
76437,Federal,15,347,,,
76437,Reserve,15,348,,,
76437,raised,15,349,76437,91,EVENT_MENTION
76437,interest,15,350,,,
76437,rates,15,351,,,
76437,17,15,352,,,
76437,times,15,353,,,
76437,.,15,354,,,
76437,Now,16,355,,,
76437,",",16,356,,,
76437,lenders,16,357,,,
76437,are,16,358,,,
76437,in,16,359,,,
76437,a,16,360,,,
76437,quagmire,16,361,,,
76437,from,16,362,,,
76437,millions,16,363,,,
76437,of,16,364,,,
76437,people,16,365,,,
76437,who,16,366,,,
76437,are,16,367,,,
76437,unable,16,368,,,
76437,to,16,369,,,
76437,repay,16,370,,,
76437,loans,16,371,,,
76437,after,16,372,,,
76437,taking,16,373,,,
76437,adjustable,16,374,,,
76437,rate,16,375,,,
76437,mortgages,16,376,,,
76437,",",16,377,,,
76437,teaser,16,378,,,
76437,rates,16,379,,,
76437,",",16,380,,,
76437,interest-only,16,381,,,
76437,mortgages,16,382,,,
76437,",",16,383,,,
76437,or,16,384,,,
76437,piggyback,16,385,,,
76437,rates,16,386,,,
76437,.,16,387,,,
76437,Jim,17,388,,,
76437,Cramer,17,389,,,
76437,",",17,390,,,
76437,of,17,391,,,
76437,CNBC,17,392,,,
76437,'s,17,393,,,
76437,Mad,17,394,,,
76437,Money,17,395,,,
76437,",",17,396,,,
76437,remarked,17,397,,,
76437,that,17,398,,,
76437,as,17,399,,,
76437,many,17,400,,,
76437,as,17,401,,,
76437,seven,17,402,,,
76437,million,17,403,,,
76437,people,17,404,,,
76437,will,17,405,,,
76437,lose,17,406,,,
76437,their,17,407,,,
76437,homes,17,408,,,
76437,from,17,409,,,
76437,bad,17,410,,,
76437,mortgages,17,411,,,
76437,.,17,412,,,
76437,Last,18,413,,,
76437,Friday,18,414,,,
76437,",",18,415,,,
76437,Cramer,18,416,,,
76437,went,18,417,,,
76437,on,18,418,,,
76437,a,18,419,,,
76437,tirade,18,420,,,
76437,on,18,421,,,
76437,CNBC,18,422,,,
76437,'s,18,423,,,
76437,Street,18,424,,,
76437,Signs,18,425,,,
76437,",",18,426,,,
76437,saying,18,427,,,
76437,that,18,428,,,
76437,the,18,429,,,
76437,``,18,430,,,
76437,Fed,18,431,,,
76437,was,18,432,,,
76437,asleep,18,433,,,
76437,'',18,434,,,
76437,and,18,435,,,
76437,called,18,436,,,
76437,for,18,437,76437,94,EVENT_MENTION
76437,them,18,438,,,
76437,to,18,439,,,
76437,lower,18,440,,,
76437,rates,18,441,,,
76437,immediately,18,442,,,
76437,.,18,443,,,
