doc,token,sentence,t_id,doc_id,m_id,tag
141225,British,0,1,,,
141225,FTSE,0,2,,,
141225,index,0,3,,,
141225,reaches,0,4,141225,80,EVENT_MENTION
141225,one-year,0,5,,,
141225,high,0,6,,,
141225,",",0,7,,,
141225,other,0,8,,,
141225,European,0,9,,,
141225,markets,0,10,,,
141225,rise,0,11,,,
141225,October,1,12,,,
141225,12,1,13,,,
141225,",",1,14,,,
141225,2009,1,15,,,
141225,The,2,16,,,
141225,British,2,17,,,
141225,stock,2,18,,,
141225,index,2,19,,,
141225,FTSE,2,20,,,
141225,100,2,21,,,
141225,closed,2,22,141225,76,EVENT_MENTION
141225,at,2,23,,,
141225,its,2,24,,,
141225,highest,2,25,,,
141225,levels,2,26,,,
141225,in,2,27,,,
141225,over,2,28,,,
141225,a,2,29,,,
141225,year,2,30,,,
141225,on,2,31,,,
141225,Monday,2,32,,,
141225,",",2,33,,,
141225,following,2,34,,,
141225,news,2,35,,,
141225,of,2,36,,,
141225,stronger,2,37,,,
141225,commodity,2,38,,,
141225,prices,2,39,,,
141225,.,2,40,,,
141225,The,3,41,,,
141225,share,3,42,,,
141225,index,3,43,,,
141225,increased,3,44,141225,72,EVENT_MENTION
141225,by,3,45,,,
141225,48.3,3,46,,,
141225,points,3,47,,,
141225,",",3,48,,,
141225,or,3,49,,,
141225,0.9,3,50,,,
141225,%,3,51,,,
141225,to,3,52,,,
141225,finish,3,53,141225,81,EVENT_MENTION
141225,the,3,54,,,
141225,day,3,55,,,
141225,at,3,56,,,
141225,a,3,57,,,
141225,level,3,58,,,
141225,of,3,59,,,
141225,"5,210.17",3,60,,,
141225,",",3,61,,,
141225,a,3,62,,,
141225,figure,3,63,,,
141225,not,3,64,,,
141225,seen,3,65,,,
141225,since,3,66,,,
141225,last,3,67,,,
141225,September,3,68,,,
141225,.,3,69,,,
141225,The,4,70,,,
141225,best,4,71,,,
141225,performer,4,72,,,
141225,was,4,73,,,
141225,the,4,74,,,
141225,Old,4,75,,,
141225,Mutual,4,76,,,
141225,insurance,4,77,,,
141225,company,4,78,,,
141225,",",4,79,,,
141225,reaching,4,80,,,
141225,a,4,81,,,
141225,sixteen-month,4,82,,,
141225,high,4,83,,,
141225,after,4,84,,,
141225,gaining,4,85,,,
141225,4.6,4,86,,,
141225,%,4,87,,,
141225,.,4,88,,,
141225,Some,5,89,,,
141225,economic,5,90,,,
141225,analysts,5,91,,,
141225,think,5,92,,,
141225,that,5,93,,,
141225,the,5,94,,,
141225,FTSE,5,95,,,
141225,index,5,96,,,
141225,could,5,97,,,
141225,continue,5,98,,,
141225,to,5,99,,,
141225,gain,5,100,,,
141225,for,5,101,,,
141225,the,5,102,,,
141225,remainder,5,103,,,
141225,of,5,104,,,
141225,the,5,105,,,
141225,week,5,106,,,
141225,.,5,107,,,
141225,David,6,108,,,
141225,Jones,6,109,,,
141225,",",6,110,,,
141225,the,6,111,,,
141225,chief,6,112,,,
141225,market,6,113,,,
141225,strategist,6,114,,,
141225,at,6,115,,,
141225,IG,6,116,,,
141225,Index,6,117,,,
141225,",",6,118,,,
141225,said,6,119,,,
141225,that,6,120,,,
141225,``,6,121,,,
141225,the,6,122,,,
141225,next,6,123,,,
141225,FTSE,6,124,,,
141225,target,6,125,,,
141225,traders,6,126,,,
141225,are,6,127,,,
141225,eyeing,6,128,,,
141225,in,6,129,,,
141225,the,6,130,,,
141225,short,6,131,,,
141225,term,6,132,,,
141225,is,6,133,,,
141225,the,6,134,,,
141225,"5,350",6,135,,,
141225,high,6,136,,,
141225,hit,6,137,,,
141225,in,6,138,,,
141225,September,6,139,,,
141225,last,6,140,,,
141225,year,6,141,,,
141225,and,6,142,,,
141225,the,6,143,,,
141225,way,6,144,,,
141225,sentiment,6,145,,,
141225,is,6,146,,,
141225,going,6,147,,,
141225,it,6,148,,,
141225,would,6,149,,,
141225,not,6,150,,,
141225,be,6,151,,,
141225,a,6,152,,,
141225,surprise,6,153,,,
141225,to,6,154,,,
141225,see,6,155,,,
141225,that,6,156,,,
141225,hit,6,157,,,
141225,this,6,158,,,
141225,week,6,159,,,
141225,.,6,160,,,
141225,'',6,161,,,
141225,Other,7,162,,,
141225,European,7,163,,,
141225,markets,7,164,,,
141225,also,7,165,,,
141225,posted,7,166,,,
141225,gains,7,167,,,
141225,on,7,168,,,
141225,Monday,7,169,,,
141225,.,7,170,,,
141225,The,8,171,,,
141225,German,8,172,,,
141225,DAX,8,173,,,
141225,index,8,174,,,
141225,gained,8,175,,,
141225,71.35,8,176,,,
141225,points,8,177,,,
141225,to,8,178,,,
141225,a,8,179,,,
141225,level,8,180,,,
141225,of,8,181,,,
141225,"5,783.23",8,182,,,
141225,",",8,183,,,
141225,while,8,184,,,
141225,the,8,185,,,
141225,French,8,186,,,
141225,CAC,8,187,,,
141225,40,8,188,,,
141225,increased,8,189,141225,78,EVENT_MENTION
141225,46.19,8,190,,,
141225,points,8,191,,,
141225,to,8,192,,,
141225,"3,845.8",8,193,,,
141225,.,8,194,,,
