doc,token,sentence,t_id,doc_id,m_id,tag
180695,US,0,1,,,
180695,stocks,0,2,,,
180695,see,0,3,,,
180695,9,0,4,,,
180695,%,0,5,,,
180695,drop,0,6,,,
180695,before,0,7,,,
180695,making,0,8,,,
180695,recovery,0,9,,,
180695,May,1,10,,,
180695,07,1,11,,,
180695,",",1,12,,,
180695,2010,1,13,,,
180695,US,2,14,,,
180695,stock,2,15,,,
180695,markets,2,16,,,
180695,saw,2,17,,,
180695,an,2,18,,,
180695,unusually,2,19,,,
180695,turbulent,2,20,,,
180695,day,2,21,,,
180695,yesterday,2,22,,,
180695,",",2,23,,,
180695,with,2,24,,,
180695,the,2,25,,,
180695,Dow,2,26,,,
180695,Jones,2,27,,,
180695,Industrial,2,28,,,
180695,Average,2,29,,,
180695,(,2,30,,,
180695,DJIA,2,31,,,
180695,),2,32,,,
180695,losing,2,33,180695,102,EVENT_MENTION
180695,almost,2,34,,,
180695,a,2,35,,,
180695,thousand,2,36,,,
180695,points,2,37,,,
180695,in,2,38,,,
180695,thirty,2,39,,,
180695,minutes,2,40,,,
180695,",",2,41,,,
180695,although,2,42,,,
180695,later,2,43,,,
180695,recovered,2,44,180695,117,EVENT_MENTION
180695,somewhat,2,45,,,
180695,to,2,46,,,
180695,end,2,47,180695,118,EVENT_MENTION
180695,the,2,48,,,
180695,day,2,49,,,
180695,with,2,50,,,
180695,a,2,51,,,
180695,smaller,2,52,,,
180695,loss,2,53,180695,132,EVENT_MENTION
180695,.,2,54,,,
180695,Procter,10,251,,,
180695,&,10,252,,,
180695,Gamble,10,253,,,
180695,spokeswoman,10,254,,,
180695,Jennifer,10,255,,,
180695,Chelune,10,256,,,
180695,spoke,10,257,,,
180695,about,10,258,,,
180695,the,10,259,,,
180695,incident,10,260,,,
180695,:,10,261,,,
180695,``,10,262,,,
180695,We,10,263,,,
180695,do,10,264,,,
180695,n't,10,265,,,
180695,know,10,266,,,
180695,what,10,267,,,
180695,caused,10,268,,,
180695,it,10,269,,,
180695,.,10,270,,,
180695,We,11,271,,,
180695,know,11,272,,,
180695,that,11,273,,,
180695,that,11,274,,,
180695,was,11,275,,,
180695,an,11,276,,,
180695,electronic,11,277,,,
180695,trade,11,278,,,
180695,...,11,279,,,
180695,],11,280,,,
180695,and,11,281,,,
180695,we,11,282,,,
180695,'re,11,283,,,
180695,looking,11,284,,,
180695,into,11,285,180695,126,EVENT_MENTION
180695,it,11,286,,,
180695,with,11,287,,,
180695,Nasdaq,11,288,,,
180695,and,11,289,,,
180695,the,11,290,,,
180695,other,11,291,,,
180695,major,11,292,,,
180695,electronic,11,293,,,
180695,exchanges,11,294,,,
180695,.,11,295,,,
180695,'',11,296,,,
180695,The,12,297,,,
180695,Reuters,12,298,,,
180695,news,12,299,,,
180695,agency,12,300,,,
180695,reports,12,301,,,
180695,that,12,302,,,
180695,",",12,303,,,
180695,at,12,304,,,
180695,their,12,305,,,
180695,height,12,306,,,
180695,",",12,307,,,
180695,the,12,308,,,
180695,losses,12,309,,,
180695,cause,12,310,,,
180695,equity,12,311,,,
180695,values,12,312,,,
180695,to,12,313,,,
180695,lose,12,314,,,
180695,$,12,315,,,
180695,1,12,316,,,
180695,trillion,12,317,,,
180695,.,12,318,,,
180695,Some,13,319,,,
180695,stocks,13,320,,,
180695,saw,13,321,,,
180695,extreme,13,322,,,
180695,",",13,323,,,
180695,but,13,324,,,
180695,short,13,325,,,
180695,",",13,326,,,
180695,changes,13,327,,,
180695,;,13,328,,,
180695,for,13,329,,,
180695,instance,13,330,,,
180695,",",13,331,,,
180695,consulting,13,332,,,
180695,firm,13,333,,,
180695,Accenture,13,334,,,
180695,saw,13,335,,,
180695,its,13,336,,,
180695,shares,13,337,,,
180695,plummet,13,338,,,
180695,from,13,339,,,
180695,about,13,340,,,
180695,$,13,341,,,
180695,42,13,342,,,
180695,to,13,343,,,
180695,four,13,344,,,
180695,cents,13,345,,,
180695,",",13,346,,,
180695,although,13,347,,,
180695,it,13,348,,,
180695,later,13,349,,,
180695,rebounded,13,350,,,
180695,to,13,351,,,
180695,close,13,352,,,
180695,the,13,353,,,
180695,day,13,354,,,
180695,at,13,355,,,
180695,$,13,356,,,
180695,41.09,13,357,,,
180695,.,13,358,,,
180695,Meanwhile,14,359,,,
180695,",",14,360,,,
180695,oil,14,361,,,
180695,prices,14,362,,,
180695,also,14,363,,,
180695,dropped,14,364,,,
180695,to,14,365,,,
180695,lows,14,366,,,
180695,not,14,367,,,
180695,reached,14,368,,,
180695,since,14,369,,,
180695,February,14,370,,,
180695,.,14,371,,,
180695,Benchmark,15,372,,,
180695,crude,15,373,,,
180695,was,15,374,,,
180695,down,15,375,,,
180695,$,15,376,,,
180695,2.86,15,377,,,
180695,to,15,378,,,
180695,$,15,379,,,
180695,77.11,15,380,,,
180695,in,15,381,,,
180695,New,15,382,,,
180695,York,15,383,,,
180695,.,15,384,,,
180695,``,16,385,,,
180695,The,16,386,,,
180695,potential,16,387,,,
180695,for,16,388,,,
180695,giant,16,389,,,
180695,high-speed,16,390,,,
180695,computers,16,391,,,
180695,to,16,392,,,
180695,generate,16,393,,,
180695,false,16,394,,,
180695,trades,16,395,,,
180695,and,16,396,,,
180695,create,16,397,,,
180695,market,16,398,,,
180695,chaos,16,399,,,
180695,reared,16,400,,,
180695,its,16,401,,,
180695,head,16,402,,,
180695,again,16,403,,,
180695,today,16,404,,,
180695,",",16,405,,,
180695,'',16,406,,,
180695,said,16,407,,,
180695,Delaware,16,408,,,
180695,senator,16,409,,,
180695,Edward,16,410,,,
180695,Kaufman,16,411,,,
180695,.,16,412,,,
180695,``,17,413,,,
180695,The,17,414,,,
180695,battle,17,415,,,
180695,of,17,416,,,
180695,the,17,417,,,
180695,algorithms,17,418,,,
180695,--,17,419,,,
180695,not,17,420,,,
180695,understood,17,421,,,
180695,by,17,422,,,
180695,nor,17,423,,,
180695,even,17,424,,,
180695,remotely,17,425,,,
180695,transparent,17,426,,,
180695,to,17,427,,,
180695,the,17,428,,,
180695,Securities,17,429,,,
180695,and,17,430,,,
180695,Exchange,17,431,,,
180695,Commission,17,432,,,
180695,--,17,433,,,
180695,simply,17,434,,,
180695,must,17,435,,,
180695,be,17,436,,,
180695,carefully,17,437,,,
180695,reviewed,17,438,,,
180695,and,17,439,,,
180695,placed,17,440,,,
180695,within,17,441,,,
180695,a,17,442,,,
180695,meaningful,17,443,,,
180695,regulatory,17,444,,,
180695,framework,17,445,,,
180695,soon,17,446,,,
180695,.,17,447,,,
180695,'',17,448,,,
180695,Kaufman,18,449,,,
180695,",",18,450,,,
180695,along,18,451,,,
180695,with,18,452,,,
180695,senator,18,453,,,
180695,Mark,18,454,,,
180695,Warner,18,455,,,
180695,from,18,456,,,
180695,Virginia,18,457,,,
180695,",",18,458,,,
180695,called,18,459,,,
180695,on,18,460,,,
180695,Congress,18,461,,,
180695,to,18,462,,,
180695,investigate,18,463,,,
180695,the,18,464,,,
180695,cause,18,465,,,
180695,of,18,466,,,
180695,the,18,467,,,
180695,mass,18,468,,,
180695,sell-offs,18,469,,,
180695,.,18,470,,,
180695,Nasdaq,19,471,,,
180695,",",19,472,,,
180695,meanwhile,19,473,,,
180695,",",19,474,,,
180695,says,19,475,180695,122,EVENT_MENTION
180695,that,19,476,,,
180695,all,19,477,,,
180695,trades,19,478,,,
180695,of,19,479,,,
180695,stocks,19,480,,,
180695,at,19,481,,,
180695,prices,19,482,,,
180695,60,19,483,,,
180695,%,19,484,,,
180695,higher,19,485,,,
180695,or,19,486,,,
180695,lower,19,487,,,
180695,than,19,488,,,
180695,the,19,489,,,
180695,preceding,19,490,,,
180695,price,19,491,,,
180695,at,19,492,,,
180695,or,19,493,,,
180695,around,19,494,,,
180695,2.40,19,495,,,
180695,PM,19,496,,,
180695,``,19,497,,,
180695,or,19,498,,,
180695,immediately,19,499,,,
180695,prior,19,500,,,
180695,'',19,501,,,
180695,are,19,502,,,
180695,to,19,503,,,
180695,be,19,504,,,
180695,cancelled,19,505,,,
180695,;,19,506,,,
180695,it,19,507,,,
180695,noted,19,508,180695,121,EVENT_MENTION
180695,that,19,509,,,
180695,it,19,510,,,
180695,coordinated,19,511,180695,108,EVENT_MENTION
180695,its,19,512,,,
180695,move,19,513,180695,106,EVENT_MENTION
180695,with,19,514,,,
180695,the,19,515,,,
180695,other,19,516,,,
180695,exchanges,19,517,,,
180695,.,19,518,,,
180695,Chief,20,519,,,
180695,investment,20,520,,,
180695,officer,20,521,,,
180695,at,20,522,,,
180695,Fort,20,523,,,
180695,Pitt,20,524,,,
180695,Capital,20,525,,,
180695,Group,20,526,,,
180695,Charlie,20,527,,,
180695,Smith,20,528,,,
180695,said,20,529,,,
180695,:,20,530,,,
180695,``,20,531,,,
180695,I,20,532,,,
180695,think,20,533,,,
180695,the,20,534,,,
180695,machines,20,535,,,
180695,just,20,536,,,
180695,took,20,537,,,
180695,over,20,538,,,
180695,.,20,539,,,
180695,There,21,540,,,
180695,'s,21,541,,,
180695,not,21,542,,,
180695,a,21,543,,,
180695,lot,21,544,,,
180695,of,21,545,,,
180695,human,21,546,,,
180695,interaction,21,547,,,
180695,.,21,548,,,
180695,We,22,549,,,
180695,'ve,22,550,,,
180695,known,22,551,,,
180695,that,22,552,,,
180695,automated,22,553,,,
180695,trading,22,554,,,
180695,can,22,555,,,
180695,run,22,556,,,
180695,away,22,557,,,
180695,from,22,558,,,
180695,you,22,559,,,
180695,",",22,560,,,
180695,and,22,561,,,
180695,I,22,562,,,
180695,think,22,563,,,
