token,sentence,idx,pos,event_id,label,simple_label
Dividend,0,0,PROPN,,0,0
News,0,1,PROPN,,0,0
:,0,2,PUNCT,,0,0
@,0,3,PUNCT,,0,0
Cambrex,1,0,PROPN,,0,0
Corp.,1,1,PROPN,,0,0
10/27/89,1,3,PROPN,,0,0
WALL,1,5,PROPN,,0,0
STREET,1,6,PROPN,,0,0
JOURNAL,1,7,PROPN,,0,0
(,1,8,PUNCT,,0,0
J,1,9,PROPN,,0,0
),1,10,PUNCT,,0,0
CBAM,1,12,PROPN,,0,0
DIVIDENDS,1,14,NOUN,,0,0
(,1,15,PUNCT,,0,0
DIV,1,16,PROPN,,0,0
),1,17,PUNCT,,0,0
CAMBREX,2,0,PROPN,,0,0
Corp.,2,1,PROPN,,0,0
",",2,2,PUNCT,,0,0
Bayonne,2,3,PROPN,,0,0
",",2,4,PUNCT,,0,0
N.J.,2,5,PROPN,,0,0
",",2,6,PUNCT,,0,0
declared,2,7,VERB,e1,OCCURRENCE,EVENT
its,2,8,DET,,0,0
initial,2,9,ADJ,,0,0
quarterly,2,10,NOUN,,0,0
of,2,11,ADP,,0,0
five,2,12,NUM,,0,0
cents,2,13,NOUN,,0,0
a,2,14,DET,,0,0
share,2,15,NOUN,,0,0
",",2,16,PUNCT,,0,0
payable,2,17,NOUN,e24,STATE,EVENT
Dec.,2,18,PROPN,,0,0
1,2,19,NUM,,0,0
to,2,20,ADP,,0,0
stock,2,21,NOUN,,0,0
of,2,22,ADP,,0,0
record,2,23,PROPN,e2,STATE,EVENT
Nov.,2,24,PROPN,,0,0
10,2,25,NUM,,0,0
.,2,26,PUNCT,,0,0
The,3,0,DET,,0,0
maker,3,1,NOUN,,0,0
of,3,2,ADP,,0,0
specialty,3,3,NOUN,,0,0
chemicals,3,4,NOUN,,0,0
has,3,5,AUX,,0,0
about,3,6,ADV,,0,0
5.9,3,7,NUM,,0,0
million,3,8,NUM,,0,0
shares,3,9,NOUN,,0,0
outstanding,3,10,ADJ,,0,0
.,3,11,PUNCT,,0,0
The,4,0,DET,,0,0
company,4,1,NOUN,,0,0
said,4,2,NOUN,e4,REPORTING,EVENT
the,4,3,DET,,0,0
move,4,4,NOUN,e5,OCCURRENCE,EVENT
recognizes,4,5,ADP,e6,OCCURRENCE,EVENT
its,4,6,DET,,0,0
strong,4,7,ADJ,,0,0
financial,4,8,ADJ,,0,0
position,4,9,NOUN,e15,STATE,EVENT
.,4,10,PUNCT,,0,0
Although,5,0,SCONJ,,0,0
profits,5,1,NOUN,,0,0
were,5,2,AUX,,0,0
"""",5,3,PUNCT,,0,0
squeezed,5,4,PROPN,e7,OCCURRENCE,EVENT
"""",5,5,PUNCT,,0,0
in,5,6,ADP,,0,0
1989,5,7,NUM,,0,0
",",5,8,PUNCT,,0,0
mainly,5,9,ADV,,0,0
as,5,10,SCONJ,,0,0
a,5,11,DET,,0,0
result,5,12,NOUN,,0,0
of,5,13,ADP,,0,0
higher,5,14,ADJ,,0,0
raw,5,15,ADJ,,0,0
-,5,16,PUNCT,,0,0
material,5,17,NOUN,,0,0
costs,5,18,NOUN,,0,0
",",5,19,PUNCT,,0,0
the,5,20,DET,,0,0
company,5,21,NOUN,,0,0
said,5,22,NOUN,e9,REPORTING,EVENT
it,5,23,PRON,,0,0
is,5,24,AUX,,0,0
confident,5,25,NOUN,e16,I_STATE,EVENT
about,5,26,ADP,,0,0
future,5,27,ADJ,,0,0
earnings,5,28,NOUN,e17,OCCURRENCE,EVENT
and,5,29,CCONJ,,0,0
cash,5,30,NOUN,,0,0
flow,5,31,NOUN,e10,OCCURRENCE,EVENT
for,5,32,ADP,,0,0
1990,5,33,NUM,,0,0
and,5,34,CCONJ,,0,0
beyond,5,35,ADP,,0,0
.,5,36,PUNCT,,0,0
In,6,0,ADP,,0,0
national,6,1,ADJ,,0,0
over,6,2,ADP,,0,0
-,6,3,PUNCT,,0,0
the,6,4,DET,,0,0
-,6,5,PUNCT,,0,0
counter,6,6,NOUN,,0,0
trading,6,7,NOUN,e11,OCCURRENCE,EVENT
yesterday,6,8,NOUN,,0,0
",",6,9,PUNCT,,0,0
Cambrex,6,10,PROPN,,0,0
shares,6,11,NOUN,,0,0
rose,6,12,NUM,e12,OCCURRENCE,EVENT
50,6,13,NUM,,0,0
cents,6,14,NOUN,,0,0
to,6,15,ADP,,0,0
close,6,16,NUM,e14,OCCURRENCE,EVENT
at,6,17,ADP,,0,0
$,6,18,SYM,,0,0
13,6,19,NUM,,0,0
a,6,20,DET,,0,0
share,6,21,NOUN,,0,0
.,6,22,PUNCT,,0,0
