token,sentence,idx,pos,event_id,label,simple_label
Business,0,0,PROPN,,0,0
Brief,0,1,PROPN,,0,0
--,0,2,PUNCT,,0,0
Valley,0,3,PROPN,,0,0
Federal,0,4,PROPN,,0,0
SampL,0,5,PROPN,,0,0
:,0,6,PUNCT,,0,0
@,0,7,PUNCT,,0,0
California,1,0,PROPN,,0,0
SampL,1,1,PROPN,,0,0
Had,1,2,AUX,,0,0
Charge,1,3,NOUN,,0,0
",",1,4,PUNCT,,0,0
@,1,5,PUNCT,,0,0
Loss,2,0,NOUN,,0,0
in,2,1,ADP,,0,0
the,2,2,DET,,0,0
Third,2,3,PROPN,,0,0
Quarter,2,4,PROPN,,0,0
Valley,3,0,PROPN,,0,0
Federal,3,1,PROPN,,0,0
Savings,3,2,PROPN,,0,0
amp,3,3,PROPN,,0,0
Loan,3,4,PROPN,,0,0
Association,3,5,PROPN,,0,0
took,3,6,NOUN,e1,OCCURRENCE,EVENT
an,3,7,DET,,0,0
$,3,8,SYM,,0,0
89.9,3,9,NUM,,0,0
million,3,10,NUM,,0,0
charge,3,11,NOUN,e1994,OCCURRENCE,EVENT
as,3,12,SCONJ,,0,0
it,3,13,PRON,,0,0
reported,3,14,VERB,e2,REPORTING,EVENT
a,3,15,DET,,0,0
third,3,16,ADJ,,0,0
-,3,17,PUNCT,,0,0
quarter,3,18,NOUN,,0,0
loss,3,19,NOUN,e1995,OCCURRENCE,EVENT
of,3,20,ADP,,0,0
$,3,21,SYM,,0,0
70.7,3,22,NUM,,0,0
million,3,23,NUM,,0,0
",",3,24,PUNCT,,0,0
or,3,25,CCONJ,,0,0
$,3,26,SYM,,0,0
12.09,3,27,NUM,,0,0
a,3,28,DET,,0,0
share,3,29,NOUN,,0,0
.,3,30,PUNCT,,0,0
The,4,0,DET,,0,0
Van,4,1,PROPN,,0,0
Nuys,4,2,PROPN,,0,0
",",4,3,PUNCT,,0,0
Calif.,4,4,PROPN,,0,0
",",4,5,PUNCT,,0,0
thrift,4,6,NOUN,,0,0
had,4,7,PROPN,e3,OCCURRENCE,EVENT
net,4,8,ADJ,,0,0
income,4,9,NOUN,e1996,OCCURRENCE,EVENT
of,4,10,ADP,,0,0
$,4,11,SYM,,0,0
"132,000",4,12,NUM,,0,0
",",4,13,PUNCT,,0,0
or,4,14,CCONJ,,0,0
three,4,15,NUM,,0,0
cents,4,16,NOUN,,0,0
a,4,17,DET,,0,0
share,4,18,NOUN,,0,0
",",4,19,PUNCT,,0,0
a,4,20,DET,,0,0
year,4,21,NOUN,,0,0
ago,4,22,ADV,,0,0
.,4,23,PUNCT,,0,0
The,5,0,DET,,0,0
bulk,5,1,NOUN,,0,0
of,5,2,ADP,,0,0
the,5,3,DET,,0,0
pretax,5,4,NOUN,,0,0
charge,5,5,NOUN,e1993,OCCURRENCE,EVENT
is,5,6,AUX,,0,0
a,5,7,DET,,0,0
$,5,8,SYM,,0,0
62,5,9,NUM,,0,0
million,5,10,NUM,,0,0
write-off,5,11,NOUN,e4,OCCURRENCE,EVENT
of,5,12,ADP,,0,0
capitalized,5,13,VERB,,0,0
servicing,5,14,NOUN,,0,0
at,5,15,ADP,,0,0
the,5,16,DET,,0,0
mobile,5,17,PROPN,,0,0
home,5,18,PROPN,,0,0
financing,5,19,PROPN,,0,0
subsidiary,5,20,NOUN,,0,0
",",5,21,PUNCT,,0,0
which,5,22,DET,,0,0
the,5,23,DET,,0,0
company,5,24,NOUN,,0,0
said,5,25,NOUN,e5,REPORTING,EVENT
had,5,26,AUX,,0,0
been,5,27,AUX,,0,0
a,5,28,DET,,0,0
big,5,29,ADJ,,0,0
drain,5,30,NOUN,e6,OCCURRENCE,EVENT
on,5,31,ADP,,0,0
earnings,5,32,NOUN,e2056,OCCURRENCE,EVENT
.,5,33,PUNCT,,0,0
The,6,0,DET,,0,0
company,6,1,NOUN,,0,0
said,6,2,PUNCT,e7,REPORTING,EVENT
the,6,3,DET,,0,0
one,6,4,NUM,,0,0
-,6,5,PUNCT,,0,0
time,6,6,NOUN,,0,0
provision,6,7,NOUN,e1999,OCCURRENCE,EVENT
would,6,8,VERB,,0,0
substantially,6,9,ADV,,0,0
eliminate,6,10,VERB,e8,OCCURRENCE,EVENT
all,6,11,DET,,0,0
future,6,12,ADJ,,0,0
losses,6,13,PROPN,e2000,OCCURRENCE,EVENT
at,6,14,ADP,,0,0
the,6,15,DET,,0,0
unit,6,16,NOUN,,0,0
.,6,17,PUNCT,,0,0
Valley,7,0,PROPN,,0,0
Federal,7,1,PROPN,,0,0
also,7,2,ADV,,0,0
added,7,3,NUM,e10,OCCURRENCE,EVENT
$,7,4,SYM,,0,0
18,7,5,NUM,,0,0
million,7,6,NUM,,0,0
to,7,7,PART,,0,0
realestate,7,8,VERB,,0,0
loan,7,9,NOUN,,0,0
reserves,7,10,NOUN,,0,0
and,7,11,CCONJ,,0,0
eliminated,7,12,NUM,e12,OCCURRENCE,EVENT
$,7,13,SYM,,0,0
9.9,7,14,NUM,,0,0
million,7,15,NUM,,0,0
of,7,16,ADP,,0,0
good,7,17,ADJ,,0,0
will,7,18,NOUN,,0,0
.,7,19,PUNCT,,0,0
The,8,0,DET,,0,0
thrift,8,1,NOUN,,0,0
said,8,2,NOUN,e14,REPORTING,EVENT
that,8,3,SCONJ,,0,0
"""",8,4,PUNCT,,0,0
after,8,5,ADP,,0,0
these,8,6,DET,,0,0
charges,8,7,NOUN,e15,OCCURRENCE,EVENT
and,8,8,CCONJ,,0,0
assuming,8,9,VERB,e2126,I_ACTION,EVENT
no,8,10,DET,,0,0
dramatic,8,11,ADJ,,0,0
fluctuation,8,12,ADJ,e1997,OCCURRENCE,EVENT
in,8,13,ADP,,0,0
interest,8,14,NOUN,,0,0
rates,8,15,NOUN,,0,0
",",8,16,PUNCT,,0,0
the,8,17,DET,,0,0
association,8,18,NOUN,,0,0
expects,8,19,NUM,e2001,I_STATE,EVENT
to,8,20,ADP,,0,0
achieve,8,21,NUM,e20,OCCURRENCE,EVENT
near,8,22,SCONJ,,0,0
record,8,23,NOUN,,0,0
earnings,8,24,NOUN,e1998,OCCURRENCE,EVENT
in,8,25,ADP,,0,0
1990,8,26,NUM,,0,0
.,8,27,PUNCT,,0,0
"""",8,28,PUNCT,,0,0
Valley,9,0,PROPN,,0,0
Federal,9,1,PROPN,,0,0
is,9,2,AUX,,0,0
currently,9,3,ADV,,0,0
being,9,4,AUX,,0,0
examined,9,5,VERB,e21,OCCURRENCE,EVENT
by,9,6,ADP,,0,0
regulators,9,7,NOUN,,0,0
.,9,8,PUNCT,,0,0
New,10,0,ADJ,,0,0
loans,10,1,NOUN,,0,0
continue,10,2,NOUN,e22,ASPECTUAL,EVENT
to,10,3,ADP,,0,0
slow,10,4,NUM,e23,OCCURRENCE,EVENT
;,10,5,PUNCT,,0,0
they,10,6,PRON,,0,0
were,10,7,AUX,,0,0
$,10,8,SYM,,0,0
6.6,10,9,NUM,,0,0
million,10,10,NUM,,0,0
in,10,11,ADP,,0,0
the,10,12,DET,,0,0
quarter,10,13,NOUN,,0,0
compared,10,14,VERB,,0,0
with,10,15,ADP,,0,0
