token,sentence,idx,pos,event_id,label,simple_label
w2392,0,0,PROPN,,0,0
Cx1f,0,1,PROPN,,0,0
wstm-,0,2,PROPN,,0,0
u,1,0,PROPN,,0,0
i,1,1,PROPN,,0,0
Cx13,1,2,PUNCT,,0,0
Cx11,2,0,PROPN,,0,0
BC,3,0,PROPN,,0,0
-,3,1,PUNCT,,0,0
Israel,3,2,PROPN,,0,0
-,3,3,PUNCT,,0,0
Rabin,3,4,PROPN,,0,0
BC,4,0,PROPN,,0,0
-,4,1,PUNCT,,0,0
Israel,4,2,PROPN,,0,0
-,4,3,PUNCT,,0,0
"Rabin,0300",4,4,PROPN,,0,0
Friend,5,0,PROPN,,0,0
of,5,1,ADP,,0,0
Rabin,5,2,PROPN,,0,0
's,5,3,PART,,0,0
assassin,5,4,NOUN,,0,0
regretted,5,5,VERB,,0,0
praying,5,6,VERB,,0,0
for,5,7,ADP,,0,0
Rabin,5,8,PROPN,,0,0
's,5,9,PART,,0,0
death,5,10,NOUN,,0,0
UR,5,11,PROPN,,0,0
By,6,0,ADP,,0,0
DANNA,6,1,PROPN,,0,0
HARMAN,6,2,PROPN,,0,0
QC,6,3,PROPN,,0,0
UR,6,4,PROPN,,0,0
Associated,6,5,PROPN,,0,0
Press,6,6,PROPN,,0,0
Writer,6,7,PROPN,,0,0
QC,6,8,PROPN,,0,0
JERUSALEM,6,10,PROPN,,0,0
(,6,11,PUNCT,,0,0
AP,6,12,PROPN,,0,0
),6,13,PUNCT,,0,0
_,7,0,PROPN,,0,0
Taking,7,1,PROPN,e1,OCCURRENCE,EVENT
the,8,0,DET,,0,0
stand,8,1,NOUN,,0,0
in,8,2,ADP,,0,0
her,8,3,DET,,0,0
own,8,4,ADJ,,0,0
defense,8,5,NOUN,,0,0
",",8,6,PUNCT,,0,0
a,8,7,DET,,0,0
friend,8,8,NOUN,,0,0
of,8,9,ADP,,0,0
Yitzhak,8,10,PROPN,,0,0
Rabin,8,11,PROPN,,0,0
's,8,12,PART,,0,0
assassin,8,13,NOUN,,0,0
said,8,14,PROPN,e2,REPORTING,EVENT
Friday,8,15,PROPN,,0,0
that,9,0,SCONJ,,0,0
she,9,1,PRON,,0,0
regretted,9,2,X,e3,I_STATE,EVENT
calling,9,3,PROPN,e4,I_ACTION,EVENT
the,9,4,DET,,0,0
prime,9,5,PROPN,,0,0
minister,9,6,NOUN,,0,0
a,9,7,DET,,0,0
traitor,9,8,PROPN,e7,STATE,EVENT
and,9,9,CCONJ,,0,0
praying,9,10,NOUN,e8,I_ACTION,EVENT
for,9,11,ADP,,0,0
his,9,12,DET,,0,0
death,9,13,NOUN,e9,OCCURRENCE,EVENT
.,9,14,PUNCT,,0,0
Margalit,10,0,PROPN,,0,0
Har,10,1,PROPN,,0,0
-,10,2,PUNCT,,0,0
Shefi,10,3,PROPN,,0,0
",",10,4,PUNCT,,0,0
22,10,5,NUM,,0,0
