token,sentence,idx,pos,event_id,label,simple_label
Dividend,0,0,PROPN,,0,0
News,0,1,PROPN,,0,0
:,0,2,PUNCT,,0,0
@,0,3,PUNCT,,0,0
Unifirst,1,0,PROPN,,0,0
Corp.,1,1,PROPN,,0,0
Corp.,2,0,PROPN,,0,0
declared,2,1,NOUN,e1,I_ACTION,EVENT
a,2,2,DET,,0,0
2-for-1,2,3,NUM,,0,0
stock,2,4,NOUN,,0,0
split,2,5,PROPN,e1989,OCCURRENCE,EVENT
.,2,6,PUNCT,,0,0
The,3,0,DET,,0,0
Wilmington,3,1,PROPN,,0,0
",",3,2,PUNCT,,0,0
Mass.,3,3,PROPN,,0,0
",",3,4,PUNCT,,0,0
garment,3,5,NOUN,,0,0
service,3,6,NOUN,,0,0
company,3,7,NOUN,,0,0
also,3,8,ADV,,0,0
boosted,3,9,VERB,e2,OCCURRENCE,EVENT
its,3,10,DET,,0,0
quarterly,3,11,ADJ,,0,0
dividend,3,12,NOUN,,0,0
20,3,13,NUM,,0,0
%,3,14,NOUN,,0,0
to,3,15,ADP,,0,0
three,3,16,NUM,,0,0
cents,3,17,NOUN,,0,0
a,3,18,DET,,0,0
share,3,19,NOUN,,0,0
adjusted,3,20,VERB,,0,0
for,3,21,ADP,,0,0
the,3,22,DET,,0,0
split,3,23,NOUN,e1990,OCCURRENCE,EVENT
.,3,24,PUNCT,,0,0
The,4,0,DET,,0,0
dividend,4,1,NOUN,,0,0
had,4,2,AUX,,0,0
been,4,3,AUX,,0,0
five,4,4,NOUN,e2066,STATE,EVENT
cents,4,5,NOUN,,0,0
a,4,6,DET,,0,0
share,4,7,NOUN,,0,0
.,4,8,PUNCT,,0,0
The,5,0,DET,,0,0
split,5,1,NOUN,,0,0
and,5,2,CCONJ,,0,0
quarterly,5,3,ADJ,,0,0
dividend,5,4,NOUN,,0,0
will,5,5,VERB,,0,0
be,5,6,AUX,,0,0
payable,5,7,PROPN,e1995,STATE,EVENT
Jan.,5,8,PROPN,,0,0
3,5,9,NUM,,0,0
to,5,10,ADP,,0,0
stock,5,11,NOUN,,0,0
of,5,12,ADP,,0,0
record,5,13,NOUN,,0,0
Nov.,5,14,PROPN,,0,0
16,5,15,NUM,,0,0
",",5,16,PUNCT,,0,0
the,5,17,DET,,0,0
company,5,18,NOUN,,0,0
said,5,19,NOUN,e4,REPORTING,EVENT
.,5,20,PUNCT,,0,0
The,6,0,DET,,0,0
split,6,1,NOUN,e2044,OCCURRENCE,EVENT
will,6,2,VERB,,0,0
raise,6,3,VERB,e5,OCCURRENCE,EVENT
the,6,4,DET,,0,0
number,6,5,NOUN,,0,0
of,6,6,ADP,,0,0
shares,6,7,NOUN,,0,0
outstanding,6,8,ADJ,,0,0
to,6,9,ADP,,0,0
about,6,10,ADV,,0,0
10.2,6,11,NUM,,0,0
million,6,12,NUM,,0,0
.,6,13,PUNCT,,0,0
Separately,7,0,ADV,,0,0
",",7,1,PUNCT,,0,0
UniFirst,7,2,PROPN,,0,0
reported,7,3,ADP,e6,REPORTING,EVENT
that,7,4,SCONJ,,0,0
net,7,5,ADJ,,0,0
income,7,6,NOUN,,0,0
rose,7,7,PROPN,e7,OCCURRENCE,EVENT
21,7,8,NUM,,0,0
%,7,9,NOUN,,0,0
to,7,10,ADP,,0,0
$,7,11,SYM,,0,0
3,7,12,NUM,,0,0
million,7,13,NUM,,0,0
",",7,14,PUNCT,,0,0
or,7,15,CCONJ,,0,0
29,7,16,NUM,,0,0
cents,7,17,NOUN,,0,0
a,7,18,DET,,0,0
share,7,19,NOUN,,0,0
adjusted,7,20,VERB,,0,0
for,7,21,ADP,,0,0
the,7,22,DET,,0,0
split,7,23,PROPN,e2065,OCCURRENCE,EVENT
",",7,24,PUNCT,,0,0
for,7,25,ADP,,0,0
the,7,26,DET,,0,0
fourth,7,27,ADJ,,0,0
quarter,7,28,NOUN,,0,0
ended,7,29,PROPN,e9,ASPECTUAL,EVENT
Aug.,7,30,PROPN,,0,0
26,7,31,NUM,,0,0
.,7,32,PUNCT,,0,0
A,8,0,DET,,0,0
year,8,1,NOUN,,0,0
earlier,8,2,ADV,,0,0
UniFirst,8,3,PROPN,,0,0
earned,8,4,NUM,e10,OCCURRENCE,EVENT
$,8,5,SYM,,0,0
2.4,8,6,NUM,,0,0
million,8,7,NUM,,0,0
",",8,8,PUNCT,,0,0
or,8,9,CCONJ,,0,0
24,8,10,NUM,,0,0
cents,8,11,NOUN,,0,0
a,8,12,DET,,0,0
share,8,13,NOUN,,0,0
adjusted,8,14,VERB,,0,0
for,8,15,ADP,,0,0
the,8,16,DET,,0,0
split,8,17,NOUN,e1994,OCCURRENCE,EVENT
.,8,18,PUNCT,,0,0
Sales,9,0,NOUN,,0,0
rose,9,1,NUM,e12,OCCURRENCE,EVENT
to,9,2,ADP,,0,0
$,9,3,SYM,,0,0
52.4,9,4,NUM,,0,0
million,9,5,NUM,,0,0
from,9,6,ADP,,0,0
$,9,7,SYM,,0,0
50.1,9,8,NUM,,0,0
million,9,9,NUM,,0,0
.,9,10,PUNCT,,0,0
