token,sentence,idx,pos,event_id,label,simple_label
Aetna,0,0,PROPN,,0,0
Life,0,1,PROPN,,0,0
amp,0,2,NOUN,,0,0
Casualty,0,3,PROPN,,0,0
@,0,4,PUNCT,,0,0
Profit,1,0,PROPN,,0,0
Decreased,1,1,VERB,,0,0
22,1,2,NUM,,0,0
%,1,3,NOUN,,0,0
@,1,4,PUNCT,,0,0
In,2,0,ADP,,0,0
the,2,1,DET,,0,0
Third,2,2,PROPN,,0,0
Quarter,2,3,PROPN,,0,0
10/30/89,2,5,VERB,,0,0
WALL,3,0,PROPN,,0,0
STREET,3,1,PROPN,,0,0
JOURNAL,3,2,PROPN,,0,0
(,3,3,PUNCT,,0,0
J,3,4,PROPN,,0,0
),3,5,PUNCT,,0,0
AET,3,7,PROPN,,0,0
EARNINGS,3,9,PROPN,,0,0
(,3,10,PUNCT,,0,0
ERN,3,11,NOUN,,0,0
),3,12,PUNCT,,0,0
INSURANCE,3,13,PROPN,,0,0
(,3,14,PUNCT,,0,0
INS,3,15,PROPN,,0,0
),3,16,PUNCT,,0,0
HARTFORD,3,18,PROPN,,0,0
",",3,19,PUNCT,,0,0
Conn.,3,20,PROPN,,0,0
Aetna,4,0,PROPN,,0,0
Life,4,1,PROPN,,0,0
amp,4,2,NOUN,,0,0
Casualty,4,3,PROPN,,0,0
Co.,4,4,PROPN,,0,0
's,4,5,PART,,0,0
third,4,6,ADJ,,0,0
-,4,7,PUNCT,,0,0
quarter,4,8,NOUN,,0,0
net,4,9,ADJ,,0,0
income,4,10,NOUN,,0,0
fell,4,11,NOUN,e1,OCCURRENCE,EVENT
22,4,12,NUM,,0,0
%,4,13,NOUN,,0,0
to,4,14,ADP,,0,0
damages,4,15,NOUN,e47,STATE,EVENT
from,4,16,ADP,,0,0
Hurricane,4,17,PROPN,,0,0
Hugo,4,18,PROPN,,0,0
and,4,19,CCONJ,,0,0
lower,4,20,ADJ,,0,0
results,4,21,PROPN,e3,STATE,EVENT
for,4,22,ADP,,0,0
some,4,23,DET,,0,0
of,4,24,ADP,,0,0
the,4,25,DET,,0,0
company,4,26,NOUN,,0,0
's,4,27,PART,,0,0
major,4,28,ADJ,,0,0
divisions,4,29,NOUN,,0,0
.,4,30,PUNCT,,0,0
Catastrophe,5,0,PROPN,,0,0
