token,sentence,idx,pos,event_id,label,simple_label
w2844,0,0,PROPN,,0,0
Cx1f,1,0,PROPN,,0,0
wstm-,2,0,PROPN,,0,0
r,2,1,PROPN,,0,0
w,2,2,PROPN,,0,0
Cx13,2,3,PROPN,,0,0
Cx11,2,4,PROPN,,0,0
THE,3,0,PROPN,,0,0
-,3,1,PUNCT,,0,0
STAGEsked,3,2,ADJ,,0,0
05,3,4,NUM,,0,0
-,3,5,PUNCT,,0,0
01,3,6,NUM,,0,0
0665,3,7,NUM,,0,0
SETTING,4,0,PROPN,,0,0
-,4,1,PUNCT,,0,0
THE,4,2,PROPN,,0,0
-,4,3,PUNCT,,0,0
STAGE,4,4,PROPN,,0,0
sked,4,5,VERB,,0,0
MALAYSIA,4,7,PROPN,,0,0
Setting,4,8,VERB,,0,0
the,4,9,DET,,0,0
stage,4,10,NOUN,,0,0
for,4,11,ADP,,0,0
Net,4,12,ADJ,,0,0
convergence,4,13,NOUN,,0,0
",",4,14,PUNCT,,0,0
NEW,4,15,PROPN,,0,0
STRAITS,4,16,PROPN,,0,0
TIMES,4,17,PROPN,,0,0
-,4,18,PUNCT,,0,0
MANAGEMENT,4,19,PROPN,,0,0
TIMES,4,20,PROPN,,0,0
QL,5,0,PROPN,,0,0
xfdws,5,1,VERB,,0,0
SETTING,5,2,NOUN,,0,0
-,5,3,PUNCT,,0,0
THE,5,4,PROPN,,0,0
-,5,5,PUNCT,,0,0
STAGE,5,6,NOUN,,0,0
sked,5,7,VERB,,0,0
Emerging,5,8,VERB,,0,0
Markets,5,9,PROPN,,0,0
Datafile,5,10,PROPN,,0,0
April,5,11,PROPN,,0,0
30,5,12,NUM,,0,0
",",5,13,PUNCT,,0,0
1998,5,14,NUM,,0,0
NEW,5,15,PROPN,,0,0
STRAITS,5,16,PROPN,,0,0
TIMES,5,17,PROPN,,0,0
-,5,18,PUNCT,,0,0
MANAGEMENT,5,19,PROPN,,0,0
TIMES,5,20,PROPN,,0,0
MALAYSIA,6,0,PROPN,,0,0
'S,6,1,PART,,0,0
aggressive,6,2,ADJ,,0,0
move,6,3,NOUN,e1,OCCURRENCE,EVENT
into,6,4,ADP,,0,0
the,6,5,DET,,0,0
information,6,6,NOUN,,0,0
age,6,7,NOUN,,0,0
could,6,8,VERB,,0,0
not,6,9,PART,,0,0
come,6,10,VERB,e3,OCCURRENCE,EVENT
in,6,11,ADP,,0,0
a,6,12,DET,,0,0
more,6,13,ADV,,0,0
opportune,6,14,ADJ,,0,0
time,6,15,NOUN,,0,0
.,6,16,PUNCT,,0,0
With,7,0,ADP,,0,0
the,7,1,DET,,0,0
convergence,7,2,NOUN,e8,OCCURRENCE,EVENT
of,7,3,ADP,,0,0
communications,7,4,NOUN,,0,0
and,7,5,CCONJ,,0,0
information,7,6,NOUN,,0,0
technologies,7,7,NOUN,,0,0
(,7,8,PUNCT,,0,0
IT,7,9,NOUN,,0,0
),7,10,PUNCT,,0,0
coupled,7,11,VERB,,0,0
with,7,12,ADP,,0,0
the,7,13,DET,,0,0
coming,7,14,NOUN,e139,OCCURRENCE,EVENT
of,7,15,ADP,,0,0
age,7,16,NOUN,,0,0
for,7,17,ADP,,0,0
the,7,18,DET,,0,0
Internet,7,19,NOUN,,0,0
and,7,20,CCONJ,,0,0
its,7,21,DET,,0,0
related,7,22,ADJ,,0,0
technologies,7,23,NOUN,,0,0
",",7,24,PUNCT,,0,0
the,7,25,DET,,0,0
stage,7,26,NOUN,,0,0
is,7,27,AUX,,0,0
set,7,28,NOUN,e13,OCCURRENCE,EVENT
for,7,29,ADP,,0,0
Malaysians,7,30,PROPN,,0,0
to,7,31,PART,,0,0
seize,7,32,VERB,e15,OCCURRENCE,EVENT
the,7,33,DET,,0,0
chance,7,34,NOUN,,0,0
to,7,35,PART,,0,0
transform,7,36,VERB,e17,OCCURRENCE,EVENT
into,7,37,ADP,,0,0
a,7,38,DET,,0,0
