token,sentence,idx,pos,event_id,label,simple_label
Business,0,0,PROPN,,0,0
Brief,0,1,PROPN,,0,0
--,0,2,PUNCT,,0,0
Dow,0,3,PROPN,,0,0
Jones,0,4,PROPN,,0,0
amp,0,5,PROPN,,0,0
Co.,0,6,PROPN,,0,0
:,0,7,PUNCT,,0,0
@,0,8,PUNCT,,0,0
Offer,1,0,NOUN,,0,0
for,1,1,ADP,,0,0
Telerate,1,2,PROPN,,0,0
Common,1,3,PROPN,,0,0
@,1,4,PUNCT,,0,0
Is,2,0,AUX,,0,0
Extended,2,1,VERB,,0,0
Until,2,2,ADP,,0,0
Nov.,2,3,PROPN,,0,0
9,2,4,NUM,,0,0
11/02/89,2,6,NUM,,0,0
Dow,3,0,PROPN,,0,0
Jones,3,1,PROPN,,0,0
amp,3,2,PROPN,,0,0
Co.,4,0,PROPN,,0,0
said,4,1,VERB,e1,REPORTING,EVENT
it,5,0,PRON,,0,0
extended,5,1,VERB,e2,I_ACTION,EVENT
its,5,2,DET,,0,0
$,5,3,SYM,,0,0
18-a,5,4,NUM,,0,0
-,5,5,PUNCT,,0,0
share,5,6,NOUN,,0,0
offer,5,7,PROPN,e3,OCCURRENCE,EVENT
for,5,8,ADP,,0,0
Telerate,5,9,PROPN,,0,0
Inc.,5,10,PROPN,,0,0
common,5,11,ADJ,,0,0
stock,5,12,NOUN,,0,0
until,5,13,ADP,,0,0
5,5,14,NUM,,0,0
p.m.,5,15,NOUN,,0,0
EST,5,16,PROPN,,0,0
Nov.,5,17,PROPN,,0,0
9,5,18,NUM,,0,0
.,5,19,PUNCT,,0,0
The,6,0,DET,,0,0
offer,6,1,NOUN,e4,OCCURRENCE,EVENT
",",6,2,PUNCT,,0,0
valued,6,3,VERB,,0,0
at,6,4,ADP,,0,0
about,6,5,ADP,,0,0
$,6,6,SYM,,0,0
576,6,7,NUM,,0,0
million,6,8,NUM,,0,0
for,6,9,ADP,,0,0
the,6,10,DET,,0,0
33,6,11,NUM,,0,0
%,6,12,NOUN,,0,0
of,6,13,ADP,,0,0
Telerate,6,14,PROPN,,0,0
that,6,15,DET,,0,0
Dow,6,16,PROPN,,0,0
Jones,6,17,PROPN,,0,0
does,6,18,AUX,,0,0
n't,6,19,PART,,0,0
already,6,20,ADV,,0,0
own,6,21,VERB,,0,0
",",6,22,PUNCT,,0,0
had,6,23,AUX,,0,0
been,6,24,AUX,,0,0
set,6,25,NOUN,e8,I_ACTION,EVENT
to,6,26,ADP,,0,0
expire,6,27,NUM,e10,OCCURRENCE,EVENT
Nov.,6,28,PROPN,,0,0
6,6,29,NUM,,0,0
.,6,30,PUNCT,,0,0
Dow,7,0,PROPN,,0,0
Jones,7,1,PROPN,,0,0
",",7,2,PUNCT,,0,0
which,7,3,DET,,0,0
owns,7,4,VERB,,0,0
about,7,5,ADP,,0,0
64,7,6,NUM,,0,0
million,7,7,NUM,,0,0
of,7,8,ADP,,0,0
Telerate,7,9,PROPN,,0,0
's,7,10,PART,,0,0
95,7,11,NUM,,0,0
million,7,12,NUM,,0,0
common,7,13,ADJ,,0,0
shares,7,14,NOUN,,0,0
outstanding,7,15,ADJ,,0,0
",",7,16,PUNCT,,0,0
said,7,17,VERB,e1,REPORTING,EVENT
that,8,0,SCONJ,,0,0
about,8,1,ADV,,0,0
"24,000",8,2,NUM,,0,0
shares,8,3,NOUN,,0,0
have,8,4,AUX,,0,0
been,8,5,AUX,,0,0
tendered,8,6,NOUN,e13,OCCURRENCE,EVENT
under,8,7,ADP,,0,0
its,8,8,DET,,0,0
offer,8,9,NOUN,e14,OCCURRENCE,EVENT
.,8,10,PUNCT,,0,0
Telerate,9,0,PROPN,,0,0
's,9,1,PART,,0,0
two,9,2,NUM,,0,0
independent,9,3,ADJ,,0,0
directors,9,4,NOUN,,0,0
have,9,5,AUX,,0,0
rejected,9,6,NUM,e15,OCCURRENCE,EVENT
the,9,7,DET,,0,0
offer,9,8,NOUN,e16,OCCURRENCE,EVENT
as,9,9,ADV,,0,0
inadequate,9,10,ADJ,,0,0
.,9,11,PUNCT,,0,0
In,10,0,ADP,,0,0
composite,10,1,ADJ,,0,0
trading,10,2,NOUN,,0,0
on,10,3,ADP,,0,0
the,10,4,DET,,0,0
New,10,5,PROPN,,0,0
York,10,6,PROPN,,0,0
Stock,10,7,PROPN,,0,0
Exchange,10,8,PROPN,,0,0
",",10,9,PUNCT,,0,0
Telerate,10,10,PROPN,,0,0
shares,10,11,NOUN,,0,0
closed,10,12,VERB,e18,OCCURRENCE,EVENT
at,10,13,ADP,,0,0
$,10,14,SYM,,0,0
19.50,10,15,NUM,,0,0
",",10,16,PUNCT,,0,0
up,10,17,ADV,,0,0
12.5,10,18,NUM,,0,0
cents,10,19,NOUN,,0,0
.,10,20,PUNCT,,0,0
Telerate,11,0,PROPN,,0,0
provides,11,1,VERB,,0,0
an,11,2,DET,,0,0
electronic,11,3,ADJ,,0,0
financial,11,4,ADJ,,0,0
information,11,5,NOUN,,0,0
network,11,6,NOUN,,0,0
.,11,7,PUNCT,,0,0
Dow,12,0,PROPN,,0,0
Jones,12,1,PROPN,,0,0
publishes,12,2,VERB,,0,0
The,12,3,DET,,0,0
Wall,12,4,PROPN,,0,0
Street,12,5,PROPN,,0,0
Journal,12,6,PROPN,,0,0
",",12,7,PUNCT,,0,0
Barron,12,8,PROPN,,0,0
's,12,9,PART,,0,0
magazine,12,10,NOUN,,0,0
",",12,11,PUNCT,,0,0
and,12,12,CCONJ,,0,0
community,12,13,NOUN,,0,0
newspapers,12,14,NOUN,,0,0
and,12,15,CCONJ,,0,0
operates,12,16,VERB,,0,0
financial,12,17,ADJ,,0,0
news,12,18,NOUN,,0,0
services,12,19,NOUN,,0,0
and,12,20,CCONJ,,0,0
computer,12,21,NOUN,,0,0
data,12,22,NOUN,,0,0
bases,12,23,NOUN,,0,0
.,12,24,PUNCT,,0,0
