token,sentence,idx,pos,event_id,label,simple_label
Provigo,0,0,PROPN,,0,0
Will,0,1,VERB,,0,0
Sell,0,2,VERB,,0,0
Non,0,3,PROPN,,0,0
-,0,4,PROPN,,0,0
Food,0,5,PROPN,,0,0
Operations,0,6,PROPN,,0,0
@,0,7,PUNCT,,0,0
To,1,0,PART,,0,0
Concentrate,1,1,PROPN,,0,0
on,1,2,ADP,,0,0
Grocery,1,3,PROPN,,0,0
Business,1,4,PROPN,,0,0
@,1,5,PUNCT,,0,0
----,1,6,PUNCT,,0,0
@,1,7,PUNCT,,0,0
By,2,0,ADP,,0,0
G.,2,1,PROPN,,0,0
Pierre,2,2,PROPN,,0,0
Goad,2,3,PROPN,,0,0
@,2,4,PUNCT,,0,0
Staff,3,0,PROPN,,0,0
Reporter,3,1,NOUN,,0,0
of,3,2,ADP,,0,0
The,3,3,DET,,0,0
Wall,3,4,PROPN,,0,0
Street,3,5,PROPN,,0,0
Journal,3,6,PROPN,,0,0
In,4,0,ADP,,0,0
a,4,1,DET,,0,0
stunning,4,2,ADJ,,0,0
shift,4,3,NOUN,e1,OCCURRENCE,EVENT
in,4,4,ADP,,0,0
direction,4,5,NOUN,,0,0
",",4,6,PUNCT,,0,0
Provigo,4,7,PROPN,,0,0
Inc.,4,8,PROPN,,0,0
said,4,9,VERB,e3,REPORTING,EVENT
it,4,10,PRON,,0,0
will,4,11,VERB,,0,0
sell,4,12,VERB,e4,OCCURRENCE,EVENT
all,4,13,DET,,0,0
its,4,14,DET,,0,0
non,4,15,ADJ,,0,0
-,4,16,ADJ,,0,0
food,4,17,ADJ,,0,0
operations,4,18,NOUN,,0,0
to,4,19,ADP,,0,0
concentrate,4,20,VERB,e7,OCCURRENCE,EVENT
solely,4,21,ADV,,0,0
on,4,22,ADP,,0,0
its,4,23,DET,,0,0
retail,4,24,ADJ,,0,0
and,4,25,CCONJ,,0,0
wholesale,4,26,ADJ,,0,0
grocery,4,27,NOUN,,0,0
business,4,28,NOUN,,0,0
.,4,29,PUNCT,,0,0
The,5,0,DET,,0,0
non,5,1,ADJ,,0,0
-,5,2,ADJ,,0,0
food,5,3,ADJ,,0,0
operations,5,4,NOUN,,0,0
accounted,5,5,NUM,e12,OCCURRENCE,EVENT
for,5,6,ADP,,0,0
about,5,7,ADV,,0,0
27,5,8,NUM,,0,0
%,5,9,NOUN,,0,0
of,5,10,ADP,,0,0
Provigo,5,11,PROPN,,0,0
's,5,12,PART,,0,0
7.38,5,13,NUM,,0,0
billion,5,14,NUM,,0,0
Canadian,5,15,ADJ,,0,0
dollars,5,16,NOUN,,0,0
(,5,17,PUNCT,,0,0
US$,5,18,SYM,,0,0
6.3,5,19,NUM,,0,0
billion,5,20,NUM,,0,0
),5,21,PUNCT,,0,0
in,5,22,ADP,,0,0
sales,5,23,NOUN,,0,0
in,5,24,ADP,,0,0
the,5,25,DET,,0,0
latest,5,26,ADJ,,0,0
fiscal,5,27,ADJ,,0,0
year,5,28,NOUN,,0,0
.,5,29,PUNCT,,0,0
In,6,0,ADP,,0,0
a,6,1,DET,,0,0
related,6,2,ADJ,,0,0
move,6,3,NOUN,e14,OCCURRENCE,EVENT
",",6,4,PUNCT,,0,0
Pierre,6,5,PROPN,,0,0
Lortie,6,6,PROPN,,0,0
",",6,7,PUNCT,,0,0
chairman,6,8,NOUN,,0,0
and,6,9,CCONJ,,0,0
chief,6,10,ADJ,,0,0
executive,6,11,NOUN,,0,0
",",6,12,PUNCT,,0,0
resigned,6,13,NOUN,e15,OCCURRENCE,EVENT
.,6,14,PUNCT,,0,0
Mr.,7,0,PROPN,,0,0
Lortie,7,1,PROPN,,0,0
joined,7,2,NOUN,e16,OCCURRENCE,EVENT
Provigo,7,3,PROPN,,0,0
in,7,4,ADP,,0,0
1985,7,5,NUM,,0,0
and,7,6,CCONJ,,0,0
spearheaded,7,7,NOUN,e17,OCCURRENCE,EVENT
the,7,8,DET,,0,0
company,7,9,NOUN,,0,0
's,7,10,PART,,0,0
drive,7,11,NOUN,e18,OCCURRENCE,EVENT
to,7,12,ADP,,0,0
grow,7,13,NOUN,e20,OCCURRENCE,EVENT
outside,7,14,ADP,,0,0
its,7,15,DET,,0,0
traditional,7,16,ADJ,,0,0
food,7,17,NOUN,,0,0
business,7,18,NOUN,,0,0
.,7,19,PUNCT,,0,0
He,8,0,PRON,,0,0
could,8,1,VERB,,0,0
n't,8,2,PART,,0,0
be,8,3,AUX,,0,0
reached,8,4,NOUN,e22,OCCURRENCE,EVENT
for,8,5,ADP,,0,0
comment,8,6,NOUN,e25,OCCURRENCE,EVENT
.,8,7,PUNCT,,0,0
Bertin,9,0,PROPN,,0,0
Nadeau,9,1,PROPN,,0,0
",",9,2,PUNCT,,0,0
newly,9,3,ADV,,0,0
appointed,9,4,ADP,e26,OCCURRENCE,EVENT
chairman,9,5,NOUN,,0,0
and,9,6,CCONJ,,0,0
interim,9,7,ADJ,,0,0
chief,9,8,ADJ,,0,0
executive,9,9,NOUN,,0,0
of,9,10,ADP,,0,0
Provigo,9,11,PROPN,,0,0
",",9,12,PUNCT,,0,0
would,9,13,VERB,,0,0
n't,9,14,PART,,0,0
say,9,15,VERB,e27,REPORTING,EVENT
if,9,16,SCONJ,,0,0
Mr.,9,17,PROPN,,0,0
Lortie,9,18,PROPN,,0,0
was,9,19,AUX,,0,0
asked,9,20,NOUN,e31,I_ACTION,EVENT
to,9,21,ADP,,0,0
leave,9,22,NOUN,e33,OCCURRENCE,EVENT
.,9,23,PUNCT,,0,0
"""",9,24,PUNCT,,0,0
Mr.,10,0,PROPN,,0,0
Lortie,10,1,PROPN,,0,0
said,10,2,PROPN,e3,REPORTING,EVENT
",",10,3,PUNCT,,0,0
given,10,4,VERB,,0,0
the,10,5,DET,,0,0
decision,10,6,NOUN,e37,I_ACTION,EVENT
to,10,7,ADP,,0,0
dump,10,8,NUM,e39,OCCURRENCE,EVENT
Provigo,10,9,PROPN,,0,0
's,10,10,PART,,0,0
non,10,11,ADJ,,0,0
-,10,12,ADJ,,0,0
food,10,13,ADJ,,0,0
operations,10,14,NOUN,,0,0
.,10,15,PUNCT,,0,0
At,11,0,ADP,,0,0
this,11,1,DET,,0,0
stage,11,2,NOUN,,0,0
it,11,3,PRON,,0,0
was,11,4,AUX,,0,0
felt,11,5,NOUN,e41,OCCURRENCE,EVENT
I,12,0,PRON,,0,0
was,12,1,AUX,,0,0
perhaps,12,2,ADV,,0,0
more,12,3,ADV,,0,0
pertinent,12,4,ADJ,,0,0
as,12,5,SCONJ,,0,0
chief,12,6,ADJ,,0,0
executive,12,7,NOUN,,0,0
.,12,8,PUNCT,,0,0
"""",12,9,PUNCT,,0,0
Mr.,13,0,PROPN,,0,0
Nadeau,13,1,PROPN,,0,0
also,13,2,ADV,,0,0
is,13,3,AUX,,0,0
chairman,13,4,NOUN,,0,0
and,13,5,CCONJ,,0,0
chief,13,6,ADJ,,0,0
executive,13,7,NOUN,,0,0
of,13,8,ADP,,0,0
Unigesco,13,9,PROPN,,0,0
Inc.,13,10,PROPN,,0,0
",",13,11,PUNCT,,0,0
Provigo,13,12,PROPN,,0,0
's,13,13,PART,,0,0
controlling,13,14,NOUN,e42,STATE,EVENT
shareholder,13,15,NOUN,,0,0
.,13,16,PUNCT,,0,0
At,14,0,ADP,,0,0
a,14,1,DET,,0,0
news,14,2,NOUN,,0,0
conference,14,3,NOUN,,0,0
",",14,4,PUNCT,,0,0
Mr.,14,5,PROPN,,0,0
