token,sentence,idx,pos,event_id,label,simple_label
Business,0,0,PROPN,,0,0
Brief,0,1,PROPN,,0,0
--,0,2,PUNCT,,0,0
First,0,3,ADV,,0,0
of,0,4,ADP,,0,0
America,0,5,PROPN,,0,0
Bank,0,6,PROPN,,0,0
Corp.,0,7,PROPN,,0,0
:,0,8,PUNCT,,0,0
@,0,9,PUNCT,,0,0
Midwest,1,0,PROPN,,0,0
Financial,1,1,PROPN,,0,0
Group,1,2,PROPN,,0,0
@,1,3,PUNCT,,0,0
Acquired,2,0,VERB,,0,0
for,2,1,ADP,,0,0
$,2,2,SYM,,0,0
250,2,3,NUM,,0,0
Million,2,4,NUM,,0,0
11/02/89,2,6,NUM,,0,0
BANKS,3,0,PROPN,,0,0
(,3,1,PUNCT,,0,0
BNK,3,2,PROPN,,0,0
),3,3,PUNCT,,0,0
First,3,5,PROPN,,0,0
of,3,6,ADP,,0,0
America,4,0,PROPN,,0,0
Bank,4,1,PROPN,,0,0
Corp.,4,2,PROPN,,0,0
said,4,3,VERB,e1,REPORTING,EVENT
it,5,0,PRON,,0,0
completed,5,1,VERB,e2,ASPECTUAL,EVENT
its,5,2,DET,,0,0
acquisition,5,3,NOUN,e3,OCCURRENCE,EVENT
of,5,4,ADP,,0,0
Midwest,5,5,PROPN,,0,0
Financial,5,6,PROPN,,0,0
Group,5,7,PROPN,,0,0
Inc.,5,8,PROPN,,0,0
for,5,9,ADP,,0,0
about,5,10,ADV,,0,0
$,5,11,SYM,,0,0
250,5,12,NUM,,0,0
million,5,13,NUM,,0,0
.,5,14,PUNCT,,0,0
First,6,0,ADV,,0,0
of,6,1,ADP,,0,0
America,6,2,PROPN,,0,0
",",6,3,PUNCT,,0,0
which,6,4,DET,,0,0
now,6,5,ADV,,0,0
has,6,6,PROPN,e4,STATE,EVENT
45,6,7,NUM,,0,0
banks,6,8,NOUN,,0,0
and,6,9,CCONJ,,0,0
$,6,10,SYM,,0,0
12.5,6,11,NUM,,0,0
billion,6,12,NUM,,0,0
in,6,13,ADP,,0,0
assets,6,14,NOUN,,0,0
",",6,15,PUNCT,,0,0
announced,6,16,VERB,e5,REPORTING,EVENT
an,6,17,DET,,0,0
agreement,6,18,NOUN,e6,I_ACTION,EVENT
to,6,19,PART,,0,0
acquire,6,20,VERB,e8,OCCURRENCE,EVENT
the,6,21,DET,,0,0
Peoria,6,22,PROPN,,0,0
",",6,23,PUNCT,,0,0
Ill.,6,24,PROPN,,0,0
",",6,25,PUNCT,,0,0
bank,6,26,NOUN,,0,0
holding,6,27,VERB,,0,0
company,6,28,NOUN,,0,0
in,6,29,ADP,,0,0
January,6,30,PROPN,,0,0
.,6,31,PUNCT,,0,0
Midwest,7,0,PROPN,,0,0
Financial,7,1,PROPN,,0,0
has,7,2,AUX,,0,0
$,7,3,SYM,,0,0
2.3,7,4,NUM,,0,0
billion,7,5,NUM,,0,0
in,7,6,ADP,,0,0
assets,7,7,NOUN,,0,0
and,7,8,CCONJ,,0,0
eight,7,9,NUM,,0,0
banks,7,10,NOUN,,0,0
.,7,11,PUNCT,,0,0
The,8,0,DET,,0,0
Midwest,8,1,PROPN,,0,0
Financial,8,2,ADJ,,0,0
subsidiary,8,3,NOUN,,0,0
banks,8,4,NOUN,,0,0
will,8,5,VERB,,0,0
continue,8,6,VERB,e11,ASPECTUAL,EVENT
to,8,7,ADP,,0,0
operate,8,8,NOUN,e13,OCCURRENCE,EVENT
under,8,9,ADP,,0,0
their,8,10,DET,,0,0
current,8,11,ADJ,,0,0
names,8,12,NOUN,,0,0
until,8,13,ADP,,0,0
early,8,14,ADJ,,0,0
1990,8,15,NUM,,0,0
",",8,16,PUNCT,,0,0
when,8,17,ADV,,0,0
each,8,18,DET,,0,0
will,8,19,VERB,,0,0
adopt,8,20,VERB,e16,OCCURRENCE,EVENT
the,8,21,DET,,0,0
First,8,22,ADJ,,0,0
of,8,23,ADP,,0,0
America,8,24,PROPN,,0,0
name,8,25,NOUN,,0,0
.,8,26,PUNCT,,0,0
Kalamazoo,9,0,PROPN,,0,0
",",9,1,PUNCT,,0,0
Mich.-based,10,0,VERB,,0,0
First,10,1,PROPN,,0,0
of,10,2,ADP,,0,0
America,10,3,PROPN,,0,0
said,10,4,NOUN,e1,REPORTING,EVENT
it,11,0,PRON,,0,0
will,11,1,VERB,,0,0
eliminate,11,2,VERB,e18,OCCURRENCE,EVENT
the,11,3,DET,,0,0
13,11,4,NUM,,0,0
management,11,5,NOUN,,0,0
positions,11,6,NOUN,,0,0
of,11,7,ADP,,0,0
the,11,8,DET,,0,0
former,11,9,ADJ,,0,0
Midwest,11,10,PROPN,,0,0
Financial,11,11,ADJ,,0,0
parent,11,12,NOUN,,0,0
company,11,13,NOUN,,0,0
.,11,14,PUNCT,,0,0
First,12,0,ADV,,0,0
of,12,1,ADP,,0,0
America,12,2,PROPN,,0,0
said,12,3,VERB,e1,REPORTING,EVENT
some,12,4,DET,,0,0
of,12,5,ADP,,0,0
the,12,6,DET,,0,0
managers,12,7,NOUN,,0,0
will,12,8,VERB,,0,0
take,12,9,VERB,e20,OCCURRENCE,EVENT
other,12,10,ADJ,,0,0
jobs,12,11,NOUN,,0,0
with,12,12,ADP,,0,0
First,12,13,ADJ,,0,0
of,12,14,ADP,,0,0
America,12,15,PROPN,,0,0
.,12,16,PUNCT,,0,0
But,13,0,CCONJ,,0,0
it,13,1,PRON,,0,0
said,13,2,VERB,e22,REPORTING,EVENT
that,13,3,DET,,0,0
severance,13,4,NOUN,e124,OCCURRENCE,EVENT
payments,13,5,NOUN,e23,OCCURRENCE,EVENT
to,13,6,ADP,,0,0
those,13,7,DET,,0,0
executives,13,8,NOUN,,0,0
not,13,9,PART,,0,0
staying,13,10,NOUN,e24,OCCURRENCE,EVENT
with,13,11,ADP,,0,0
the,13,12,DET,,0,0
company,13,13,NOUN,,0,0
will,14,0,VERB,,0,0
reduce,14,1,VERB,e25,OCCURRENCE,EVENT
First,14,2,ADJ,,0,0
of,14,3,ADP,,0,0
America,14,4,PROPN,,0,0
's,14,5,PART,,0,0
operating,14,6,NOUN,,0,0
results,14,7,NOUN,,0,0
for,14,8,ADP,,0,0
1989,14,9,NUM,,0,0
by,14,10,ADP,,0,0
$,14,11,SYM,,0,0
3,14,12,NUM,,0,0
million,14,13,NUM,,0,0
to,14,14,PART,,0,0
$,14,15,SYM,,0,0
4,14,16,NUM,,0,0
million,14,17,NUM,,0,0
",",14,18,PUNCT,,0,0
or,14,19,CCONJ,,0,0
15,14,20,NUM,,0,0
cents,14,21,NOUN,,0,0
to,14,22,ADP,,0,0
20,14,23,NUM,,0,0
cents,14,24,NOUN,,0,0
a,14,25,DET,,0,0
share,14,26,NOUN,,0,0
.,14,27,PUNCT,,0,0
