token,sentence,idx,pos,event_id,label,simple_label
w2112,0,0,PROPN,,0,0
Cx1f,0,1,PROPN,,0,0
wstm-,0,2,PROPN,,0,0
r,0,3,PROPN,,0,0
i,1,0,PRON,,0,0
Cx13,1,1,PUNCT,,0,0
Cx11,2,0,PROPN,,0,0
BC,3,0,PROPN,,0,0
-,3,1,PUNCT,,0,0
Australia,3,2,PROPN,,0,0
-,3,3,PUNCT,,0,0
Republic,3,4,PROPN,,0,0
4thLd,4,0,NUM,,0,0
-,5,0,PUNCT,,0,0
Writethru,5,1,NOUN,,0,0
02,5,3,NUM,,0,0
-,5,4,SYM,,0,0
13,5,5,NUM,,0,0
0603,5,6,NUM,,0,0
BC,6,0,PROPN,,0,0
-,6,1,PUNCT,,0,0
Australia,6,2,PROPN,,0,0
-,6,3,PUNCT,,0,0
Republic,6,4,PROPN,,0,0
",",6,5,PUNCT,,0,0
4th,6,6,ADJ,,0,0
Ld,6,7,PROPN,,0,0
-,6,8,PUNCT,,0,0
"Writethru,0602",6,9,PROPN,,0,0
Constitutional,7,0,ADJ,,0,0
convention,7,1,NOUN,,0,0
votes,7,2,NOUN,,0,0
for,7,3,ADP,,0,0
republic,7,4,NOUN,,0,0
",",7,5,PUNCT,,0,0
against,7,6,ADP,,0,0
links,7,7,NOUN,,0,0
to,7,8,ADP,,0,0
British,7,9,ADJ,,0,0
monarchy,7,10,NOUN,,0,0
QL,8,0,PROPN,,0,0
UR,8,1,PROPN,,0,0
Eds,8,2,PROPN,,0,0
:,8,3,PUNCT,,0,0
ADDS,9,0,PROPN,,0,0
2,9,1,NUM,,0,0
grafs,9,2,NOUN,,0,0
at,9,3,ADP,,0,0
end,9,4,NOUN,,0,0
with,9,5,ADP,,0,0
reaction,9,6,NOUN,,0,0
from,9,7,ADP,,0,0
former,9,8,ADJ,,0,0
prime,9,9,ADJ,,0,0
minister,9,10,NOUN,,0,0
Paul,9,11,PROPN,,0,0
Keating,9,12,PROPN,,0,0
QL,10,0,PROPN,,0,0
UR,10,1,PROPN,,0,0
AP,10,2,PROPN,,0,0
Photo,10,3,PROPN,,0,0
"CANB101,102,103",10,4,PROPN,,0,0
QL,10,5,PROPN,,0,0
UR,10,6,PROPN,,0,0
By,11,0,ADP,,0,0
ALAN,11,1,PROPN,,0,0
THORNHILL,11,2,PROPN,,0,0
QC,11,3,PROPN,,0,0
UR,11,4,PROPN,,0,0
Associated,11,5,PROPN,,0,0
Press,11,6,PROPN,,0,0
Writer,11,7,PROPN,,0,0
QC,11,8,PROPN,,0,0
CANBERRA,11,10,PROPN,,0,0
",",11,11,PUNCT,,0,0
Australia,11,12,PROPN,,0,0
(,11,13,PUNCT,,0,0
AP,11,14,PROPN,,0,0
),11,15,PUNCT,,0,0
_,12,0,PROPN,,0,0
Turning,12,1,NOUN,e1,OCCURRENCE,EVENT
its,13,0,DET,,0,0
back,13,1,NOUN,,0,0
on,13,2,ADP,,0,0
210,13,3,NUM,,0,0
years,13,4,NOUN,,0,0
of,13,5,ADP,,0,0
loyalty,13,6,NOUN,,0,0
to,13,7,ADP,,0,0
the,13,8,DET,,0,0
British,13,9,ADJ,,0,0
royal,13,10,ADJ,,0,0
family,13,11,NOUN,,0,0
",",13,12,PUNCT,,0,0
a,13,13,DET,,0,0
constitutional,13,14,ADJ,,0,0
convention,13,15,NOUN,,0,0
voted,13,16,NOUN,e2,OCCURRENCE,EVENT
overwhelmingly,13,17,ADV,,0,0
Friday,13,18,PROPN,,0,0
to,13,19,PART,,0,0
make,13,20,VERB,e4,OCCURRENCE,EVENT
Australia,13,21,PROPN,,0,0
a,13,22,DET,,0,0
republic,13,23,NOUN,,0,0
under,13,24,ADP,,0,0
its,13,25,DET,,0,0
own,13,26,ADJ,,0,0
president,13,27,NOUN,,0,0
.,13,28,PUNCT,,0,0
Prime,14,0,PROPN,,0,0
Minister,14,1,PROPN,,0,0
John,14,2,PROPN,,0,0
Howard,14,3,PROPN,,0,0
",",14,4,PUNCT,,0,0
a,14,5,DET,,0,0
monarchist,14,6,NOUN,,0,0
himself,14,7,PRON,,0,0
",",14,8,PUNCT,,0,0
promised,14,9,VERB,e5,I_ACTION,EVENT
to,14,10,PART,,0,0
put,14,11,VERB,e7,OCCURRENCE,EVENT
the,14,12,DET,,0,0
question,14,13,NOUN,e8,OCCURRENCE,EVENT
to,14,14,ADP,,0,0
a,14,15,DET,,0,0
national,14,16,ADJ,,0,0
referendum,14,17,NOUN,e9,OCCURRENCE,EVENT
next,14,18,ADJ,,0,0
year,14,19,NOUN,,0,0
after,14,20,ADP,,0,0
convention,14,21,NOUN,,0,0
delegates,14,22,VERB,,0,0
voted,14,23,NUM,e10,OCCURRENCE,EVENT
89,14,24,NUM,,0,0
-,14,25,SYM,,0,0
52,14,26,NUM,,0,0
for,14,27,ADP,,0,0
a,14,28,DET,,0,0
republic,14,29,NOUN,,0,0
",",14,30,PUNCT,,0,0
with,14,31,ADP,,0,0
11,14,32,NUM,,0,0
abstentions,14,33,NOUN,,0,0
.,14,34,PUNCT,,0,0
Spontaneous,15,0,ADJ,,0,0
applause,15,1,NOUN,e11,OCCURRENCE,EVENT
echoed,15,2,NUM,e12,OCCURRENCE,EVENT
through,15,3,ADP,,0,0
the,15,4,DET,,0,0
chamber,15,5,NOUN,,0,0
and,15,6,CCONJ,,0,0
public,15,7,ADJ,,0,0
galleries,15,8,NOUN,,0,0
as,15,9,SCONJ,,0,0
the,15,10,DET,,0,0
crucial,15,11,ADJ,,0,0
vote,15,12,PROPN,e13,OCCURRENCE,EVENT
passed,15,13,NOUN,e14,OCCURRENCE,EVENT
by,15,14,ADP,,0,0
a,15,15,DET,,0,0
wide,15,16,ADJ,,0,0
margin,15,17,NOUN,,0,0
.,15,18,PUNCT,,0,0
`,16,0,PUNCT,,0,0
`,16,1,PUNCT,,0,0
I,16,2,PRON,,0,0
want,16,3,VERB,e15,I_STATE,EVENT
a,16,4,DET,,0,0
referendum,16,5,NOUN,e16,OCCURRENCE,EVENT
",",16,6,PUNCT,,0,0
',16,7,PUNCT,,0,0
',16,8,PUNCT,,0,0
Howard,16,9,PROPN,,0,0
said,16,10,NOUN,e17,REPORTING,EVENT
.,16,11,PUNCT,,0,0
`,17,0,PUNCT,,0,0
`,17,1,PUNCT,,0,0
The,17,2,DET,,0,0
Australian,17,3,ADJ,,0,0
people,17,4,NOUN,,0,0
are,17,5,AUX,,0,0
owed,17,6,PRON,e18,I_STATE,EVENT
the,17,7,DET,,0,0
opportunity,17,8,NOUN,,0,0
of,17,9,ADP,,0,0
expressing,17,10,NOUN,e19,OCCURRENCE,EVENT
an,17,11,DET,,0,0
opinion,17,12,NOUN,,0,0
on,17,13,ADP,,0,0
this,17,14,DET,,0,0
.,17,15,PUNCT,,0,0
',17,16,PUNCT,,0,0
',17,17,PUNCT,,0,0
`,18,0,PUNCT,,0,0
`,18,1,PUNCT,,0,0
It,18,2,PRON,,0,0
would,18,3,VERB,,0,0
be,18,4,AUX,,0,0
a,18,5,DET,,0,0
travesty,18,6,NOUN,e21,OCCURRENCE,EVENT
in,18,7,ADP,,0,0
common,18,8,ADJ,,0,0
sense,18,9,NOUN,,0,0
terms,18,10,NOUN,,0,0
of,18,11,ADP,,0,0
Australian,18,12,ADJ,,0,0
democracy,18,13,NOUN,,0,0
for,18,14,ADP,,0,0
that,18,15,DET,,0,0
proposition,18,16,NOUN,e23,OCCURRENCE,EVENT
not,18,17,PART,,0,0
to,18,18,PART,,0,0
be,18,19,AUX,,0,0
put,18,20,NOUN,e24,OCCURRENCE,EVENT
to,18,21,ADP,,0,0
the,18,22,DET,,0,0
Australian,18,23,ADJ,,0,0
people,18,24,NOUN,,0,0
",",18,25,PUNCT,,0,0
',18,26,PUNCT,,0,0
',18,27,PUNCT,,0,0
Howard,18,28,PROPN,,0,0
said,18,29,NOUN,e25,REPORTING,EVENT
.,18,30,PUNCT,,0,0
Even,19,0,ADV,,0,0
in,19,1,ADP,,0,0
his,19,2,DET,,0,0
own,19,3,ADJ,,0,0
Cabinet,19,4,PROPN,,0,0
",",19,5,PUNCT,,0,0
Howard,19,6,PROPN,,0,0
is,19,7,AUX,,0,0
becoming,19,8,NOUN,e26,ASPECTUAL,EVENT
increasingly,19,9,ADV,,0,0
isolated,19,10,NOUN,e27,OCCURRENCE,EVENT
with,19,11,ADP,,0,0
his,19,12,DET,,0,0
monarchist,19,13,ADJ,,0,0
stance,19,14,NOUN,,0,0
.,19,15,PUNCT,,0,0
Treasurer,20,0,PROPN,,0,0
Peter,20,1,PROPN,,0,0
Costello,20,2,PROPN,,0,0
",",20,3,PUNCT,,0,0
Environment,20,4,PROPN,,0,0
Minister,20,5,PROPN,,0,0
Robert,20,6,PROPN,,0,0
Hill,20,7,PROPN,,0,0
and,20,8,CCONJ,,0,0
Attorney,20,9,PROPN,,0,0
General,20,10,PROPN,,0,0
Daryl,20,11,PROPN,,0,0
Williams,20,12,PROPN,,0,0
all,21,0,DET,,0,0
voted,21,1,NOUN,e2,OCCURRENCE,EVENT
to,21,2,PART,,0,0
support,21,3,VERB,e30,OCCURRENCE,EVENT
the,21,4,DET,,0,0
republic,21,5,NOUN,,0,0
Friday,21,6,PROPN,,0,0
.,21,7,PUNCT,,0,0
`,22,0,PUNCT,,0,0
`,22,1,PUNCT,,0,0
This,22,2,DET,,0,0
convention,22,3,NOUN,,0,0
will,22,4,VERB,,0,0
be,22,5,AUX,,0,0
seen,22,6,NOUN,e31,PERCEPTION,EVENT
as,22,7,SCONJ,,0,0
a,22,8,DET,,0,0
turning,22,9,NOUN,,0,0
point,22,10,NOUN,,0,0
in,22,11,ADP,,0,0
our,22,12,DET,,0,0
history,22,13,NOUN,,0,0
",",22,14,PUNCT,,0,0
',22,15,PUNCT,,0,0
',22,16,PUNCT,,0,0
Australian,22,17,PROPN,,0,0
Republican,22,18,PROPN,,0,0
Movement,22,19,PROPN,,0,0
spokeswoman,22,20,NOUN,,0,0
Mary,22,21,PROPN,,0,0
Delahunty,22,22,PROPN,,0,0
said,22,23,NOUN,e32,REPORTING,EVENT
.,22,24,PUNCT,,0,0
Pro,23,0,ADJ,,0,0
-,23,1,X,,0,0
republicans,23,2,PROPN,,0,0
hope,23,3,NOUN,e33,I_STATE,EVENT
to,23,4,PART,,0,0
have,23,5,PRON,e35,OCCURRENCE,EVENT
an,23,6,DET,,0,0
Australian,23,7,ADJ,,0,0
president,23,8,NOUN,,0,0
by,23,9,ADP,,0,0
the,23,10,DET,,0,0
opening,23,11,NOUN,e36,OCCURRENCE,EVENT
of,23,12,ADP,,0,0
the,23,13,DET,,0,0
2000,23,14,NUM,,0,0
Olympics,23,15,PROPN,,0,0
and,23,16,CCONJ,,0,0
the,23,17,DET,,0,0
100th,23,18,ADJ,,0,0
anniversary,23,19,NOUN,,0,0
of,23,20,ADP,,0,0
Australian,23,21,PROPN,,0,0
federation,23,22,NOUN,,0,0
.,23,23,PUNCT,,0,0
said,24,0,NOUN,e25,REPORTING,EVENT
",",24,1,PUNCT,,0,0
`,24,2,PUNCT,,0,0
`,25,0,PUNCT,,0,0
We,25,1,PRON,,0,0
need,25,2,VERB,e42,OCCURRENCE,EVENT
the,25,3,DET,,0,0
smell,25,4,NOUN,,0,0
of,25,5,ADP,,0,0
eucalyptus,25,6,NOUN,,0,0
in,25,7,ADP,,0,0
this,25,8,DET,,0,0
",",25,9,PUNCT,,0,0
and,25,10,CCONJ,,0,0
the,25,11,DET,,0,0
feel,25,12,NOUN,,0,0
of,25,13,ADP,,0,0
red,25,14,ADJ,,0,0
dust,25,15,NOUN,,0,0
.,25,16,PUNCT,,0,0
',25,17,PUNCT,,0,0
',25,18,PUNCT,,0,0
Monarchists,26,0,NOUN,,0,0
hope,26,1,NOUN,e43,I_STATE,EVENT
to,26,2,ADP,,0,0
defeat,26,3,NUM,e45,OCCURRENCE,EVENT
the,26,4,DET,,0,0
republic,26,5,NOUN,,0,0
at,26,6,ADP,,0,0
the,26,7,DET,,0,0
referendum,26,8,NOUN,e46,OCCURRENCE,EVENT
.,26,9,PUNCT,,0,0
`,27,0,PUNCT,,0,0
`,27,1,PUNCT,,0,0
The,27,2,DET,,0,0
phony,27,3,ADJ,,0,0
war,27,4,NOUN,e48,OCCURRENCE,EVENT
has,27,5,AUX,,0,0
finished,27,6,NOUN,e49,ASPECTUAL,EVENT
and,27,7,CCONJ,,0,0
the,27,8,DET,,0,0
