token,sentence,idx,pos,event_id,label,simple_label
Security,0,0,PROPN,,0,0
Pacific,0,1,PROPN,,0,0
Corp.,0,2,PROPN,,0,0
10/27/89,0,4,PROPN,,0,0
LOS,1,0,PROPN,,0,0
ANGELES,1,1,PROPN,,0,0
Security,1,3,PROPN,,0,0
Pacific,1,4,PROPN,,0,0
Corp.,1,5,PROPN,,0,0
has,1,6,AUX,,0,0
set,1,7,NOUN,e1,OCCURRENCE,EVENT
its,1,8,DET,,0,0
sights,1,9,NOUN,,0,0
on,1,10,ADP,,0,0
buying,1,11,PROPN,e4,OCCURRENCE,EVENT
its,1,12,DET,,0,0
second,1,13,ADJ,,0,0
bank,1,14,NOUN,,0,0
holding,1,15,VERB,,0,0
company,1,16,NOUN,,0,0
this,1,17,DET,,0,0
year,1,18,NOUN,,0,0
.,1,19,PUNCT,,0,0
Security,2,0,PROPN,,0,0
said,2,1,PROPN,e7,REPORTING,EVENT
it,3,0,PRON,,0,0
signed,3,1,VERB,e8,OCCURRENCE,EVENT
a,3,2,DET,,0,0
letter,3,3,NOUN,,0,0
of,3,4,ADP,,0,0
intent,3,5,NOUN,e10,I_STATE,EVENT
to,3,6,ADP,,0,0
purchase,3,7,NUM,e12,OCCURRENCE,EVENT
La,3,8,PROPN,,0,0
Jolla,3,9,PROPN,,0,0
Bancorp,3,10,PROPN,,0,0
",",3,11,PUNCT,,0,0
agreeing,3,12,NUM,e13,I_STATE,EVENT
to,3,13,PART,,0,0
pay,3,14,VERB,e15,OCCURRENCE,EVENT
$,3,15,SYM,,0,0
15,3,16,NUM,,0,0
of,3,17,ADP,,0,0
its,3,18,DET,,0,0
own,3,19,ADJ,,0,0
stock,3,20,NOUN,,0,0
for,3,21,ADP,,0,0
each,3,22,DET,,0,0
share,3,23,NOUN,,0,0
of,3,24,ADP,,0,0
La,3,25,PROPN,,0,0
Jolla,3,26,PROPN,,0,0
.,3,27,PUNCT,,0,0
Based,4,0,VERB,,0,0
on,4,1,ADP,,0,0
the,4,2,DET,,0,0
current,4,3,ADJ,,0,0
number,4,4,NOUN,,0,0
of,4,5,ADP,,0,0
La,4,6,PROPN,,0,0
Jolla,4,7,PROPN,,0,0
shares,4,8,NOUN,,0,0
",",4,9,PUNCT,,0,0
that,4,10,DET,,0,0
gives,4,11,VERB,,0,0
the,4,12,DET,,0,0
transaction,4,13,NOUN,e19,OCCURRENCE,EVENT
a,4,14,DET,,0,0
value,4,15,NOUN,,0,0
of,4,16,ADP,,0,0
$,4,17,SYM,,0,0
104,4,18,NUM,,0,0
million,4,19,NUM,,0,0
.,4,20,PUNCT,,0,0
La,5,0,PROPN,,0,0
Jolla,5,1,PROPN,,0,0
is,5,2,AUX,,0,0
the,5,3,DET,,0,0
parent,5,4,NOUN,,0,0
company,5,5,NOUN,,0,0
of,5,6,ADP,,0,0
La,5,7,PROPN,,0,0
Jolla,5,8,PROPN,,0,0
Bank,5,9,PROPN,,0,0
amp,5,10,PROPN,,0,0
Trust,5,11,PROPN,,0,0
Co.,5,12,PROPN,,0,0
",",5,13,PUNCT,,0,0
which,5,14,DET,,0,0
has,5,15,NOUN,e20,OCCURRENCE,EVENT
12,5,16,NUM,,0,0
branches,5,17,NOUN,,0,0
in,5,18,ADP,,0,0
San,5,19,PROPN,,0,0
Diego,5,20,PROPN,,0,0
County,5,21,PROPN,,0,0
.,5,22,PUNCT,,0,0
As,6,0,SCONJ,,0,0
of,6,1,ADP,,0,0
Sept.,6,2,PROPN,,0,0
30,6,3,NUM,,0,0
",",6,4,PUNCT,,0,0
the,6,5,DET,,0,0
bank,6,6,NOUN,,0,0
had,6,7,NOUN,e37,STATE,EVENT
assets,6,8,NOUN,,0,0
of,6,9,ADP,,0,0
$,6,10,SYM,,0,0
511,6,11,NUM,,0,0
million,6,12,NUM,,0,0
and,6,13,CCONJ,,0,0
deposits,6,14,NOUN,,0,0
of,6,15,ADP,,0,0
$,6,16,SYM,,0,0
469,6,17,NUM,,0,0
million,6,18,NUM,,0,0
",",6,19,PUNCT,,0,0
Security,6,20,PROPN,,0,0
Pacific,6,21,PROPN,,0,0
said,6,22,NOUN,e22,REPORTING,EVENT
.,6,23,PUNCT,,0,0
Earlier,7,0,ADV,,0,0
this,7,1,DET,,0,0
month,7,2,NOUN,,0,0
",",7,3,PUNCT,,0,0
Security,7,4,PROPN,,0,0
Pacific,7,5,PROPN,,0,0
",",7,6,PUNCT,,0,0
which,7,7,DET,,0,0
is,7,8,AUX,,0,0
among,7,9,ADP,,0,0
the,7,10,DET,,0,0
10,7,11,NUM,,0,0
largest,7,12,ADJ,,0,0
bank,7,13,NOUN,,0,0
holding,7,14,VERB,,0,0
companies,7,15,NOUN,,0,0
in,7,16,ADP,,0,0
the,7,17,DET,,0,0
U.S.,7,18,PROPN,,0,0
",",7,19,PUNCT,,0,0
completed,7,20,NOUN,e24,ASPECTUAL,EVENT
the,7,21,DET,,0,0
acquisition,7,22,NOUN,e25,OCCURRENCE,EVENT
of,7,23,ADP,,0,0
San,7,24,PROPN,,0,0
Diego,7,25,PROPN,,0,0
-,7,26,PUNCT,,0,0
based,7,27,VERB,,0,0
Southwest,7,28,PROPN,,0,0
Bancorp,7,29,PROPN,,0,0
.,7,30,PUNCT,,0,0
