token,sentence,idx,pos,event_id,label,simple_label
Financing,0,0,PROPN,,0,0
Business,0,1,PROPN,,0,0
:,0,2,PUNCT,,0,0
@,0,3,PUNCT,,0,0
Blockbuster,1,0,PROPN,,0,0
Entertainment,1,1,PROPN,,0,0
Corp.,1,2,PROPN,,0,0
said,2,0,PROPN,e1,REPORTING,EVENT
it,3,0,PRON,,0,0
raised,3,1,VERB,e2,OCCURRENCE,EVENT
$,3,2,SYM,,0,0
92,3,3,NUM,,0,0
million,3,4,NUM,,0,0
from,3,5,ADP,,0,0
an,3,6,DET,,0,0
offering,3,7,NOUN,e3,OCCURRENCE,EVENT
of,3,8,ADP,,0,0
liquid,3,9,ADJ,,0,0
yield,3,10,NOUN,,0,0
option,3,11,NOUN,,0,0
notes,3,12,NOUN,,0,0
.,3,13,PUNCT,,0,0
The,4,0,DET,,0,0
gross,4,1,ADJ,,0,0
proceeds,4,2,VERB,,0,0
from,4,3,ADP,,0,0
the,4,4,DET,,0,0
said,4,5,NOUN,e1,REPORTING,EVENT
.,4,6,PUNCT,,0,0
The,5,0,DET,,0,0
debt,5,1,NOUN,,0,0
reduction,5,2,NOUN,e14,OCCURRENCE,EVENT
is,5,3,AUX,,0,0
expected,5,4,NOUN,e15,I_STATE,EVENT
to,5,5,PART,,0,0
save,5,6,VERB,e17,OCCURRENCE,EVENT
the,5,7,DET,,0,0
Fort,5,8,PROPN,,0,0
Lauderdale,5,9,PROPN,,0,0
",",5,10,PUNCT,,0,0
Fla.,5,11,PROPN,,0,0
home,5,12,NOUN,,0,0
video,5,13,NOUN,,0,0
concern,5,14,NOUN,,0,0
about,5,15,ADP,,0,0
$,5,16,SYM,,0,0
2,5,17,NUM,,0,0
million,5,18,NUM,,0,0
a,5,19,DET,,0,0
year,5,20,NOUN,,0,0
in,5,21,ADP,,0,0
interest,5,22,NOUN,,0,0
expense,5,23,NOUN,,0,0
.,5,24,PUNCT,,0,0
The,6,0,DET,,0,0
zero,6,1,NUM,,0,0
-,6,2,PUNCT,,0,0
coupon,6,3,NOUN,,0,0
subordinated,6,4,VERB,,0,0
notes,6,5,NOUN,,0,0
have,6,6,AUX,,0,0
no,6,7,DET,,0,0
periodic,6,8,ADJ,,0,0
interest,6,9,NOUN,,0,0
payments,6,10,NOUN,e21,OCCURRENCE,EVENT
.,6,11,PUNCT,,0,0
Each,7,0,DET,,0,0
note,7,1,NOUN,,0,0
is,7,2,AUX,,0,0
being,7,3,AUX,,0,0
offered,7,4,NOUN,e24,I_ACTION,EVENT
at,7,5,ADP,,0,0
$,7,6,SYM,,0,0
308.32,7,7,NUM,,0,0
per,7,8,ADP,,0,0
$,7,9,SYM,,0,0
"1,000",7,10,NUM,,0,0
principal,7,11,ADJ,,0,0
amount,7,12,NOUN,,0,0
at,7,13,ADP,,0,0
maturity,7,14,NOUN,,0,0
",",7,15,PUNCT,,0,0
representing,7,16,VERB,,0,0
an,7,17,DET,,0,0
8,7,18,NUM,,0,0
%,7,19,NOUN,,0,0
yield,7,20,NOUN,,0,0
to,7,21,ADP,,0,0
maturity,7,22,NOUN,,0,0
.,7,23,PUNCT,,0,0
In,8,0,ADP,,0,0
addition,8,1,NOUN,,0,0
",",8,2,PUNCT,,0,0
each,8,3,DET,,0,0
note,8,4,NOUN,,0,0
can,8,5,VERB,,0,0
be,8,6,AUX,,0,0
converted,8,7,NOUN,e29,OCCURRENCE,EVENT
into,8,8,ADP,,0,0
Blockbuster,8,9,PROPN,,0,0
Entertainment,8,10,PROPN,,0,0
common,8,11,ADJ,,0,0
stock,8,12,NOUN,,0,0
at,8,13,ADP,,0,0
a,8,14,DET,,0,0
rate,8,15,NOUN,,0,0
of,8,16,ADP,,0,0
13.851,8,17,NUM,,0,0
shares,8,18,NOUN,,0,0
per,8,19,ADP,,0,0
note,8,20,NOUN,,0,0
.,8,21,PUNCT,,0,0
Merrill,9,0,PROPN,,0,0
Lynch,9,1,PROPN,,0,0
Capital,9,2,PROPN,,0,0
Markets,9,3,PROPN,,0,0
Inc.,9,4,PROPN,,0,0
is,9,5,AUX,,0,0
the,9,6,DET,,0,0
sole,9,7,ADJ,,0,0
underwriter,9,8,NOUN,,0,0
for,9,9,ADP,,0,0
the,9,10,DET,,0,0
offering,9,11,X,e3,OCCURRENCE,EVENT
.,9,12,PUNCT,,0,0
The,10,0,DET,,0,0
notes,10,1,NOUN,,0,0
will,10,2,VERB,,0,0
have,10,3,VERB,e44,STATE,EVENT
a,10,4,DET,,0,0
principal,10,5,ADJ,,0,0
amount,10,6,NOUN,,0,0
of,10,7,ADP,,0,0
$,10,8,SYM,,0,0
300,10,9,NUM,,0,0
million,10,10,NUM,,0,0
at,10,11,ADP,,0,0
maturity,10,12,NOUN,,0,0
.,10,13,PUNCT,,0,0
Blockbuster,11,0,ADJ,,0,0
shares,11,1,NOUN,,0,0
closed,11,2,NOUN,e35,OCCURRENCE,EVENT
yesterday,11,3,NOUN,,0,0
at,11,4,ADP,,0,0
$,11,5,SYM,,0,0
18.75,11,6,NUM,,0,0
",",11,7,PUNCT,,0,0
down,11,8,ADV,,0,0
$,11,9,SYM,,0,0
1.125,11,10,NUM,,0,0
",",11,11,PUNCT,,0,0
in,11,12,ADP,,0,0
New,11,13,PROPN,,0,0
York,11,14,PROPN,,0,0
Stock,11,15,PROPN,,0,0
Exchange,11,16,PROPN,,0,0
trading,11,17,NOUN,,0,0
.,11,18,PUNCT,,0,0
