token,sentence,idx,pos,event_id,label,simple_label
Business,0,0,PROPN,,0,0
Brief,0,1,PROPN,,0,0
--,0,2,PUNCT,,0,0
Lawrence,0,3,PROPN,,0,0
Insurance,0,4,PROPN,,0,0
Group,0,5,PROPN,,0,0
Inc.,0,6,PROPN,,0,0
:,0,7,PUNCT,,0,0
@,0,8,PUNCT,,0,0
Houston,1,0,PROPN,,0,0
Reinsurance,1,1,PROPN,,0,0
Firm,1,2,NOUN,,0,0
@,1,3,PUNCT,,0,0
Is,2,0,AUX,,0,0
Acquired,2,1,VERB,,0,0
for,2,2,ADP,,0,0
$,2,3,SYM,,0,0
28,2,4,NUM,,0,0
Million,2,5,NUM,,0,0
Lawrence,3,0,PROPN,,0,0
Insurance,3,1,PROPN,,0,0
Group,3,2,PROPN,,0,0
Inc.,3,3,PROPN,,0,0
said,3,4,VERB,e1,REPORTING,EVENT
it,3,5,PRON,,0,0
acquired,4,0,NOUN,e2,OCCURRENCE,EVENT
United,4,1,PROPN,,0,0
Republic,4,2,PROPN,,0,0
Reinsurance,4,3,PROPN,,0,0
Co.,4,4,PROPN,,0,0
",",4,5,PUNCT,,0,0
a,4,6,DET,,0,0
Houston,4,7,PROPN,,0,0
property,4,8,NOUN,,0,0
and,4,9,CCONJ,,0,0
casualty,4,10,NOUN,,0,0
reinsurance,4,11,NOUN,,0,0
company,4,12,NOUN,,0,0
",",4,13,PUNCT,,0,0
from,4,14,ADP,,0,0
United,4,15,PROPN,,0,0
Savings,4,16,PROPN,,0,0
Association,4,17,PROPN,,0,0
of,4,18,ADP,,0,0
Texas,4,19,PROPN,,0,0
for,4,20,ADP,,0,0
$,4,21,SYM,,0,0
28,4,22,NUM,,0,0
million,4,23,NUM,,0,0
.,4,24,PUNCT,,0,0
Lawrence,5,0,PROPN,,0,0
Insurance,5,1,PROPN,,0,0
also,5,2,ADV,,0,0
sold,5,3,VERB,e3,OCCURRENCE,EVENT
3.2,5,4,NUM,,0,0
million,5,5,NUM,,0,0
of,5,6,ADP,,0,0
its,5,7,DET,,0,0
shares,5,8,NOUN,,0,0
for,5,9,ADP,,0,0
$,5,10,SYM,,0,0
7.125,5,11,NUM,,0,0
each,5,12,DET,,0,0
to,5,13,ADP,,0,0
its,5,14,DET,,0,0
parent,5,15,NOUN,,0,0
",",5,16,PUNCT,,0,0
Lawrence,6,0,PROPN,,0,0
Group,6,1,PROPN,,0,0
Inc.,6,2,PROPN,,0,0
Lawrence,6,3,PROPN,,0,0
Insurance,6,4,PROPN,,0,0
",",6,5,PUNCT,,0,0
based,6,6,PROPN,e4,OCCURRENCE,EVENT
in,6,7,ADP,,0,0
Albany,6,8,PROPN,,0,0
",",6,9,PUNCT,,0,0
N.Y.,6,10,PROPN,,0,0
",",6,11,PUNCT,,0,0
plans,6,12,VERB,e5,I_STATE,EVENT
to,6,13,PART,,0,0
use,6,14,VERB,e7,OCCURRENCE,EVENT
the,6,15,DET,,0,0
$,6,16,SYM,,0,0
22.5,6,17,NUM,,0,0
million,6,18,NUM,,0,0
in,6,19,ADP,,0,0
proceeds,6,20,NOUN,,0,0
to,6,21,ADP,,0,0
help,6,22,NUM,e10,I_ACTION,EVENT
finance,6,23,NOUN,e11,OCCURRENCE,EVENT
the,6,24,DET,,0,0
acquisition,6,25,NUM,e12,OCCURRENCE,EVENT
of,6,26,ADP,,0,0
United,6,27,PROPN,,0,0
Republic,6,28,PROPN,,0,0
.,6,29,PUNCT,,0,0
By,7,0,ADP,,0,0
acquiring,7,1,NUM,e13,OCCURRENCE,EVENT
the,7,2,DET,,0,0
shares,7,3,NOUN,,0,0
",",7,4,PUNCT,,0,0
Lawrence,7,5,PROPN,,0,0
Group,7,6,PROPN,,0,0
increased,7,7,NOUN,e14,OCCURRENCE,EVENT
its,7,8,DET,,0,0
stake,7,9,NOUN,,0,0
in,7,10,ADP,,0,0
Lawrence,7,11,PROPN,,0,0
Insurance,7,12,PROPN,,0,0
to,7,13,ADP,,0,0
93.2%,7,14,NOUN,e26,STATE,EVENT
from,7,15,ADP,,0,0
91.2%,7,16,NOUN,e27,STATE,EVENT
.,7,17,PUNCT,,0,0
Lawrence,8,0,PROPN,,0,0
Insurance,8,1,PROPN,,0,0
said,8,2,PROPN,e1,REPORTING,EVENT
.,8,3,PUNCT,,0,0
A,9,0,DET,,0,0
reinsurance,9,1,NOUN,,0,0
company,9,2,NOUN,,0,0
effectively,9,3,ADV,,0,0
insures,9,4,VERB,,0,0
insurance,9,5,NOUN,,0,0
companies,9,6,NOUN,,0,0
that,9,7,DET,,0,0
wish,9,8,VERB,,0,0
to,9,9,PART,,0,0
spread,9,10,VERB,,0,0
the,9,11,DET,,0,0
risk,9,12,NOUN,,0,0
of,9,13,ADP,,0,0
a,9,14,DET,,0,0
particular,9,15,ADJ,,0,0
policy,9,16,NOUN,,0,0
.,9,17,PUNCT,,0,0
Lawrence,10,0,PROPN,,0,0
Group,10,1,PROPN,,0,0
also,10,2,ADV,,0,0
owns,10,3,NOUN,e24,OCCURRENCE,EVENT
Lawrence,10,4,PROPN,,0,0
Agency,10,5,PROPN,,0,0
Corp.,10,6,PROPN,,0,0
",",10,7,PUNCT,,0,0
Schenectady,10,8,PROPN,,0,0
",",10,9,PUNCT,,0,0
N.Y.,10,10,PROPN,,0,0
",",10,11,PUNCT,,0,0
an,10,12,DET,,0,0
insurance,10,13,NOUN,,0,0
agency,10,14,NOUN,,0,0
and,10,15,CCONJ,,0,0
brokerage,10,16,NOUN,,0,0
.,10,17,PUNCT,,0,0
