token,sentence,idx,pos,event_id,label,simple_label
Financing,0,0,PROPN,,0,0
Business,0,1,PROPN,,0,0
:,0,2,PUNCT,,0,0
@,0,3,PUNCT,,0,0
Healthdyne,1,0,PROPN,,0,0
Inc.,1,1,PROPN,,0,0
INITIAL,2,0,NOUN,,0,0
STOCK,2,1,NOUN,,0,0
OFFERINGS,2,2,NOUN,,0,0
(,2,3,PUNCT,,0,0
INI,2,4,NOUN,,0,0
),2,5,PUNCT,,0,0
HEALTHDYNE,2,7,PROPN,,0,0
Inc.,2,8,PROPN,,0,0
",",2,9,PUNCT,,0,0
Atlanta,2,10,PROPN,,0,0
",",2,11,PUNCT,,0,0
said,2,12,NOUN,e1,REPORTING,EVENT
its,2,13,DET,,0,0
subsidiary,2,14,NOUN,,0,0
",",2,15,PUNCT,,0,0
Home,2,16,PROPN,,0,0
Nutritional,2,17,PROPN,,0,0
Services,2,18,PROPN,,0,0
Inc.,2,19,PROPN,,0,0
",",2,20,PUNCT,,0,0
registered,3,0,NOUN,e2,OCCURRENCE,EVENT
with,3,1,ADP,,0,0
the,3,2,DET,,0,0
Securities,3,3,PROPN,,0,0
and,3,4,CCONJ,,0,0
Exchange,3,5,PROPN,,0,0
Commission,3,6,PROPN,,0,0
an,3,7,DET,,0,0
initial,3,8,ADJ,,0,0
public,3,9,NOUN,,0,0
offering,3,10,NOUN,e3,OCCURRENCE,EVENT
of,3,11,ADP,,0,0
four,3,12,NUM,,0,0
million,3,13,NUM,,0,0
shares,3,14,NOUN,,0,0
of,3,15,ADP,,0,0
common,3,16,ADJ,,0,0
.,3,17,PUNCT,,0,0
The,4,0,DET,,0,0
in,4,1,ADP,,0,0
-,4,2,PUNCT,,0,0
home,4,3,NOUN,,0,0
health,4,4,NOUN,,0,0
care,4,5,NOUN,,0,0
services,4,6,NOUN,,0,0
provider,4,7,NOUN,,0,0
said,4,8,PROPN,e4,REPORTING,EVENT
it,5,0,PRON,,0,0
will,5,1,VERB,,0,0
sell,5,2,VERB,e5,OCCURRENCE,EVENT
the,5,3,DET,,0,0
remaining,5,4,VERB,,0,0
2.2,5,5,NUM,,0,0
million,5,6,NUM,,0,0
.,5,7,PUNCT,,0,0
The,6,0,DET,,0,0
company,6,1,NOUN,,0,0
estimates,6,2,VERB,e8,I_STATE,EVENT
the,6,3,DET,,0,0
offering,6,4,NOUN,,0,0
price,6,5,NOUN,,0,0
at,6,6,ADP,,0,0
between,6,7,ADP,,0,0
$,6,8,SYM,,0,0
14,6,9,NUM,,0,0
and,6,10,CCONJ,,0,0
$,6,11,SYM,,0,0
16,6,12,NUM,,0,0
a,6,13,DET,,0,0
share,6,14,NOUN,,0,0
.,6,15,PUNCT,,0,0
The,7,0,DET,,0,0
company,7,1,NOUN,,0,0
said,7,2,NOUN,e9,REPORTING,EVENT
it,7,3,PRON,,0,0
expects,7,4,VERB,e10,I_STATE,EVENT
to,7,5,ADP,,0,0
use,7,6,NUM,e12,OCCURRENCE,EVENT
the,7,7,DET,,0,0
proceeds,7,8,NOUN,,0,0
to,7,9,ADP,,0,0
repay,7,10,NUM,e14,OCCURRENCE,EVENT
certain,7,11,ADJ,,0,0
bank,7,12,NOUN,,0,0
debt,7,13,NOUN,,0,0
and,7,14,CCONJ,,0,0
for,7,15,ADP,,0,0
general,7,16,ADJ,,0,0
corporate,7,17,ADJ,,0,0
purposes,7,18,NOUN,,0,0
",",7,19,PUNCT,,0,0
including,7,20,VERB,,0,0
establishing,7,21,NUM,e15,OCCURRENCE,EVENT
new,7,22,ADJ,,0,0
operating,7,23,NOUN,,0,0
centers,7,24,NOUN,,0,0
and,7,25,CCONJ,,0,0
possible,7,26,ADJ,,0,0
acquisitions,7,27,NOUN,e16,OCCURRENCE,EVENT
.,7,28,PUNCT,,0,0
Home,8,0,PROPN,,0,0
Nutritional,8,1,PROPN,,0,0
currently,8,2,ADV,,0,0
has,8,3,NUM,e17,STATE,EVENT
10,8,4,NUM,,0,0
million,8,5,NUM,,0,0
shares,8,6,NOUN,,0,0
outstanding,8,7,ADJ,,0,0
.,8,8,PUNCT,,0,0
It,9,0,PRON,,0,0
will,9,1,VERB,,0,0
have,9,2,VERB,e24,STATE,EVENT
11.8,9,3,NUM,,0,0
million,9,4,NUM,,0,0
shares,9,5,NOUN,,0,0
outstanding,9,6,ADJ,,0,0
after,9,7,ADP,,0,0
the,9,8,DET,,0,0
offering,9,9,NOUN,e18,OCCURRENCE,EVENT
",",9,10,PUNCT,,0,0
with,9,11,ADP,,0,0
Healthdyne,9,12,PROPN,,0,0
owning,9,13,NOUN,e20,STATE,EVENT
about,9,14,ADV,,0,0
65,9,15,NUM,,0,0
%,9,16,NOUN,,0,0
of,9,17,ADP,,0,0
the,9,18,DET,,0,0
total,9,19,NOUN,,0,0
.,9,20,PUNCT,,0,0
